timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
284873602,0.0,0.0,0.0,0.34282485,0.74487644,0.1541748,0.3295779,0.1994154,0.18615153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.211296,101.19194,4.066408,0.0031766857,0.034819365,0.0026672042,0.0,0.0,0.0,0.0,0.0,0.0,0.0018357683,0.02098657,0.08208023,0.0,0.0,0.0,0.0,0.0,0.0
285074408,0.0,0.0,0.0,0.4106008,0.7267289,0.3256836,0.29982024,0.16807148,0.21502477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.21233,101.1976,4.066648,0.0032361464,0.034800466,0.0025957166,0.0,0.0,0.0,0.0,0.0,0.0,0.002357147,0.021171521,0.08377629,0.0,0.0,0.0,0.0,0.0,0.0
285276014,0.0,0.0,0.0,0.47204754,0.70781744,0.2982483,0.31369644,0.14763263,0.22144407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.21143,101.201126,4.066722,0.003240057,0.034692436,0.002645548,0.0,0.0,0.0,0.0,0.0,0.0,0.0037611928,0.025200153,0.09417881,0.0,0.0,0.0,0.0,0.0,0.0
285484798,0.0,0.0,0.0,0.530162,0.68296295,0.5709381,0.33316973,0.19109763,0.24671158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20633,101.201004,4.066505,0.0032389984,0.034695722,0.0026023937,0.0,0.0,0.0,0.0,0.0,0.0,0.003184129,0.019989563,0.08094801,0.0,0.0,0.0,0.0,0.0,0.0
285685644,0.0,0.0,0.0,0.5895415,0.652123,0.00920105,0.33301383,0.18331286,0.18569255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20454,101.20476,4.066586,0.0031775937,0.03463707,0.0026590184,0.0,0.0,0.0,0.0,0.0,0.0,0.0032230366,0.02074326,0.084186375,0.0,0.0,0.0,0.0,0.0,0.0
285886428,0.0,0.0,0.0,0.6396496,0.6185833,0.5713043,0.29231864,0.15443423,0.22805253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2083,101.21377,4.06711,0.0031647696,0.03461657,0.0026397218,0.0,0.0,0.0,0.0,0.0,0.0,0.003577567,0.018334525,0.07522635,0.0,0.0,0.0,0.0,0.0,0.0
286092809,0.0,0.0,0.0,0.6863961,0.5663327,0.53341675,0.31412083,0.20282462,0.25028446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20428,101.21587,4.06713,0.0031860673,0.0345926,0.0025749176,0.0,0.0,0.0,0.0,0.0,0.0,0.003964068,0.020181136,0.07850202,0.0,0.0,0.0,0.0,0.0,0.0
286297605,0.0,0.0,0.0,0.7143768,0.5262056,-0.083740234,0.32623273,0.16199838,0.18325639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.198494,101.21407,4.0669584,0.0031913454,0.03448561,0.002585453,0.0,0.0,0.0,0.0,0.0,0.0,0.0031716374,0.01746755,0.0718582,0.0,0.0,0.0,0.0,0.0,0.0
286498405,0.0,0.0,0.0,0.74135643,0.49030977,0.27005005,0.32530302,0.15374374,0.27170575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1956,101.21493,4.06704,0.0032511223,0.034233157,0.0026624035,0.0,0.0,0.0,0.0,0.0,0.0,0.001661972,0.017495189,0.070069745,0.0,0.0,0.0,0.0,0.0,0.0
286700031,0.0,0.0,0.0,0.76748896,0.449298,0.19412231,0.34027132,0.17973158,0.15363139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.199425,101.22248,4.067716,0.0032178392,0.03418381,0.0026364783,0.0,0.0,0.0,0.0,0.0,0.0,0.0010683177,0.017640106,0.07077971,0.0,0.0,0.0,0.0,0.0,0.0
286900802,0.0,0.0,0.0,0.80524045,0.40653226,0.0703125,0.33372557,0.16573119,0.17608511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19919,101.22666,4.0680876,0.0032195635,0.034134615,0.0025908025,0.0,0.0,0.0,0.0,0.0,0.0,0.0011906438,0.015811453,0.07074569,0.0,0.0,0.0,0.0,0.0,0.0
287101600,0.0,0.0,0.0,0.8516356,0.3652979,0.34806824,0.32750744,0.13984351,0.16857195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.198715,101.231026,4.068458,0.0032157218,0.033930443,0.0026508265,0.0,0.0,0.0,0.0,0.0,0.0,0.002885488,0.015949562,0.0684469,0.0,0.0,0.0,0.0,0.0,0.0
287302425,0.0,0.0,0.0,0.9095214,0.3228682,0.015426636,0.35975707,0.16277458,0.1442495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19825,101.236336,4.0688705,0.0031161031,0.033845212,0.0026711635,0.0,0.0,0.0,0.0,0.0,0.0,0.00071662164,0.017062651,0.07386741,0.0,0.0,0.0,0.0,0.0,0.0
287511205,0.0,0.0,0.0,0.97022593,0.2739662,0.27326965,0.3398724,0.14564165,0.16282007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19247,101.236725,4.0689235,0.0031375755,0.033598103,0.0026925332,0.0,0.0,0.0,0.0,0.0,0.0,0.0030422893,0.021315737,0.08807743,0.0,0.0,0.0,0.0,0.0,0.0
