timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
295066534,-0.0139540415,0.07294351,0.59793043
295076175,-0.014459707,0.07435795,0.57787746
295077735,-0.0058486215,0.07435795,0.5776603
295086535,-0.00052875583,0.04361392,0.58360606
295096174,-0.0005232657,0.032724544,0.58382374
295097735,-0.011315432,0.032360498,0.56588733
295106535,-0.007502075,0.029021945,0.5804306
295117735,-0.007502075,0.029021945,0.5804306
295127335,-0.007502075,0.029021945,0.5804306
295137735,-0.007502075,0.029021945,0.5804306
295148176,-0.007502075,0.029021945,0.5804306
295157734,0.009705456,0.05806029,0.5794158
295167334,-0.014488207,0.039838515,0.57674724
295177734,-0.0075901863,0.02168955,0.5769364
295187335,0.012885554,0.036063105,0.5688462
295197747,0.02843048,0.037914403,0.5702387
295208175,0.04266342,0.045538034,0.5879431
295217734,0.032603603,0.04938625,0.59904927
295228176,0.02915734,0.053016048,0.5990636
295237734,0.02039853,0.072870694,0.5934225
295248181,0.02877195,0.08902274,0.5837803
295257734,-0.0074212826,0.05087351,0.5836346
295268191,-0.009909842,0.023031186,0.55328745
295277734,-0.014579981,0.039765704,0.5731078
295288176,0.0061729103,0.050727893,0.57600844
295297735,-0.0067733848,0.040493794,0.60932803
295308934,0.010540559,0.040566605,0.6125332
295317735,-0.005101631,0.04953187,0.6072835
295328934,0.032317307,0.07094659,0.58769566
295337734,0.027013911,0.06902247,0.5824032
295348934,0.03168039,0.059547544,0.56243765
295357742,0.013155381,0.047170907,0.57954663
295368934,0.0066427514,0.02931318,0.5946408
295377734,0.008498053,0.038496874,0.59987503
295388935,0.032609094,0.038496874,0.599267
295397734,0.008400791,0.04931344,0.59601796
295408935,0.008400791,0.04931344,0.59601796
295419335,0.008400791,0.04931344,0.59601796
295428935,0.008400791,0.04931344,0.59601796
295438578,0.008400791,0.04931344,0.59601796
295439335,0.008400791,0.04931344,0.59601796
295448934,0.0525342,0.052433576,0.56934047
295458535,0.04406352,0.0470981,0.5751256
295468934,0.032232855,0.056354605,0.5843466
295478534,0.4303137,0.018423801,0.58417517
295479335,-0.010573932,0.018423801,0.59529275
295488934,-0.017014917,0.040566605,0.6132281
295498535,0.023927419,0.08746267,0.59668475
295508948,0.033721067,0.06524707,0.57502323
295518534,0.033217233,0.06303171,0.5550428
295520176,0.021161709,0.06303171,0.55534685
295528934,0.02330331,0.050655082,0.5719347
295538534,0.023351941,0.0452468,0.5738633
295540178,0.01818529,0.0452468,0.5739936
295548935,0.03559467,0.038132828,0.58098316
295558540,0.03596176,0.038424067,0.5955408
295560175,0.03940619,0.038424067,0.595454
295568935,0.027491074,0.03308859,0.60132587
295578534,0.027474605,0.06575673,0.6006727
295580176,0.03454702,0.065902345,0.6077777
295588935,0.003187338,0.05109194,0.5942922
295598534,0.0031882524,0.049277037,0.59432846
295600175,-0.005652266,0.049095016,0.58544713
295608935,-0.009926313,0.055699322,0.5526343
295620174,0.038482975,0.04858535,0.55884224
295628935,0.05254335,0.03428461,0.5697033
295640174,0.034376286,0.040348176,0.601007
295648935,0.02403566,0.05486735,0.6009773
295660178,0.019093862,0.06412385,0.6100246
295668935,0.034271702,0.065683916,0.5968596
295680142,0.032131933,0.07443076,0.5803443
295688947,0.019757953,0.06873123,0.56801933
295700174,0.02116903,0.04851254,0.5556371
295710535,0.02116903,0.04851254,0.5556371
295720175,0.02116903,0.04851254,0.5556371
295730535,0.02116903,0.04851254,0.5556371
295740175,0.02116903,0.04851254,0.5556371
295749735,-0.0049107657,0.035158318,0.61485255
295760174,-0.0074194525,0.047243718,0.58370715
295771335,0.005046298,0.053016048,0.5996716
295780174,-0.0061074686,0.04147139,0.56739527
295791335,-0.0042411885,0.028876327,0.573065
295800176,0.021264464,0.04132577,0.55942166
295811334,0.049363256,0.056281794,0.58027285
295820175,0.0013430145,0.020129483,0.5894934
295831334,0.005415218,0.049677487,0.61430174
295840175,0.00019810698,0.058715567,0.612431
295851334,0.012870914,0.065101445,0.5682656
295860175,0.018073386,0.085101716,0.5695559
295871334,0.01753739,0.055626515,0.5483001
295880175,0.028327728,0.059620354,0.5661639
295891334,0.045647163,0.04880378,0.5695867
295900174,0.042299993,0.037987214,0.57353073
295911334,0.044803187,0.036791194,0.6044584
295920175,0.032596283,0.063905425,0.598759
295931334,0.035772722,0.049167823,0.5880442
295940148,0.010065226,0.072870694,0.59368306
295951334,-0.011133717,0.036135912,0.57309353
295960175,0.021084579,0.033920564,0.552288
295971334,0.027966127,0.048439734,0.551824
295980176,0.04080446,0.04361392,0.58256376
295991335,0.043973573,0.043395497,0.5715587
296000186,0.036145303,0.03856968,0.60281956
296011335,0.036145303,0.03856968,0.60281956
296021735,0.036145303,0.03856968,0.60281956
296031335,0.036145303,0.03856968,0.60281956
296040935,0.036145303,0.03856968,0.60281956
296051334,0.0027376255,0.032578927,0.5764581
296060934,0.0026926547,0.030727627,0.5746747
296062536,-0.012807301,0.030727627,0.5750656
296071346,0.0007795709,0.04510118,0.56714904
