timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
38658414,0.99956363,0.012706827,-0.0061200527,0.02595827,-0.0042125504,0.006494723,-0.006948397,-0.0040818895,0.0057370206,-0.0645789,-4.916388e-06,2.8153201e-05,1.1196583e-05,-7.35504e-05,0.00043598536,0.0010881592,0.22668701,-0.0004976564,0.51529676,-0.025159024,0.047720518,0.0019379474,0.0,0.0,6.045424e-11,4.877973e-06,0.0004951804,2.4349217e-07,8.903608e-05,9.184257e-05,0.000850574,0.004939282,0.0050826143,0.010350371,0.0073109553,0.0074260947,0.059068326,1.0698598e-11,1.0572855e-11,5.139115e-11,2.2350919e-06,2.1587703e-06,5.0000036e-08,0.00089824316,9.287323e-06,0.0012530187,0.00091639697,0.0002362115,0.0012528328,0.0,0.0,611,0.12139625,0.24303976,0.10896867,0.0,0.00011667911,0.019971173,0.0,0.0,0.0,-0.006938,0,0,0,165,24,0,0,0
38860812,0.99955046,0.012698171,-0.006064618,0.026476504,-0.0054811453,0.005854788,-0.004766,-0.0049083345,0.0050790315,-0.0591848,-4.8888824e-06,2.8107424e-05,1.1005929e-05,-7.500074e-05,0.00043917974,0.0010853851,0.22633491,-0.00049459777,0.515299,-0.024828285,0.047792763,0.0019400956,0.0,0.0,6.121884e-11,4.839969e-06,0.0006931878,2.415693e-07,8.900455e-05,9.18068e-05,0.00084644154,0.004865054,0.0050020884,0.010287529,0.007100462,0.0072080246,0.058248322,1.067368e-11,1.05528355e-11,5.0563224e-11,2.2342983e-06,2.1582787e-06,5e-08,0.0008955745,9.242127e-06,0.0012530114,0.0009139023,0.00023582927,0.0012528185,0.0,0.0,611,0.11961809,0.2413469,0.07847577,0.0,0.00010307471,0.00078462914,0.0,0.0,0.0,-0.006939,0,0,0,165,24,0,0,0
39061656,0.9995596,0.012696755,-0.0060474346,0.026134068,-0.005112505,0.0058905603,-0.006179239,-0.0047114533,0.0050557065,-0.06578978,-4.885721e-06,2.812104e-05,1.1124839e-05,-7.8162775e-05,0.00043858422,0.0010876833,0.22653668,-0.00049279025,0.515301,-0.025004605,0.04770704,0.0019571432,0.0,0.0,6.0972206e-11,4.933752e-06,0.00058280124,2.394593e-07,8.898782e-05,9.178265e-05,0.00084223505,0.0048698024,0.0050065913,0.010314659,0.007091778,0.0071990495,0.058259126,1.0658211e-11,1.0538699e-11,4.9669827e-11,2.2335537e-06,2.1578164e-06,5e-08,0.00089281227,9.190739e-06,0.001253003,0.0009113047,0.00023546882,0.001252804,0.0,0.0,611,0.119544245,0.24136928,0.1424938,0.0,0.00010261169,0.002809817,0.0,0.0,0.0,-0.006895,0,0,0,165,24,0,0,0
39262409,0.9995734,0.012674045,-0.006028309,0.02561219,-0.0059167785,0.005812043,-0.012954859,-0.0050226217,0.0050183707,-0.088101946,-4.88217e-06,2.8115388e-05,1.12384205e-05,-8.158323e-05,0.0004386663,0.0010954499,0.22672114,-0.00049180683,0.51530117,-0.025176529,0.04754792,0.001989988,0.0,0.0,5.961657e-11,4.8071333e-06,0.00050286297,2.3638053e-07,8.8973786e-05,9.175702e-05,0.00083770935,0.004882833,0.005021216,0.0103499815,0.007100283,0.0072089825,0.058296364,1.0642672e-11,1.0522456e-11,4.869864e-11,2.232802e-06,2.1573524e-06,5.0000036e-08,0.0008897606,9.133422e-06,0.0012529945,0.00090841943,0.0002351036,0.001252789,0.0,0.0,611,0.119621344,0.2414464,0.20259412,0.0,0.00011253389,0.026265746,0.0,0.0,0.0,-0.006942,0,0,0,165,24,0,0,0
39464032,0.9995738,0.012694888,-0.0059532765,0.025605103,-0.007882265,0.005253292,-0.018162787,-0.0065881615,0.00471295,-0.10559815,-4.8664842e-06,2.8051965e-05,1.1173979e-05,-8.3692765e-05,0.0004422567,0.0011006215,0.22657421,-0.00049064215,0.51530045,-0.025063567,0.047471855,0.0020188873,0.0,0.0,5.962369e-11,4.9523665e-06,0.0006479714,2.3458519e-07,8.896558e-05,9.174291e-05,0.0008341701,0.0049115797,0.0050493367,0.010395296,0.007134465,0.0072434503,0.05839167,1.0630783e-11,1.0513122e-11,4.7962252e-11,2.2320942e-06,2.1569142e-06,5.000007e-08,0.0008872957,9.089729e-06,0.0012529879,0.00090611173,0.00023477609,0.0012527772,0.0,0.0,611,0.119907945,0.24164368,0.108564384,0.0,0.00013109967,0.009688779,0.0,0.0,0.0,-0.006919,0,0,0,165,24,0,0,0
39673651,0.99958366,0.0126871895,-0.0059532276,0.02522388,-0.0071056467,0.005275768,-0.025047064,-0.0063126176,0.0045528035,-0.12840307,-4.8597967e-06,2.8067065e-05,1.1259008e-05,-8.555139e-05,0.00044092568,0.0011074957,0.22671443,-0.00048925367,0.5152978,-0.025194159,0.04735313,0.00203582,0.0,0.0,5.780396e-11,5.009233e-06,0.00059129775,2.3259243e-07,8.8946224e-05,9.171722e-05,0.00083008927,0.0048841266,0.0050194934,0.010384754,0.0070481994,0.007154226,0.058005877,1.0611981e-11,1.04968916e-11,4.7136076e-11,2.2312913e-06,2.1564174e-06,5.0000036e-08,0.00088445836,9.040258e-06,0.0012529809,0.0009034518,0.00023441309,0.0012527643,0.0,0.0,611,0.11917393,0.24084409,0.13693671,0.0,0.00012689491,0.011994451,0.0,0.0,0.0,-0.006911,0,0,0,165,24,0,0,0
39874477,0.9995706,0.012670482,-0.005899375,0.02575566,-0.007999749,0.0037202546,-0.025061013,-0.0068378747,0.003707749,-0.13036396,-4.824887e-06,2.8034117e-05,1.10016645e-05,-8.8166234e-05,0.00044288413,0.001106568,0.22624943,-0.0004857034,0.5153231,-0.024728784,0.047386017,0.002027491,0.0,0.0,5.932423e-11,4.892416e-06,0.00058784254,2.3086073e-07,8.892362e-05,9.168846e-05,0.0008261169,0.004830682,0.0049627293,0.010346366,0.0069021443,0.0070039677,0.057327233,1.0587704e-11,1.04747756e-11,4.6329492e-11,2.2305076e-06,2.1559322e-06,5e-08,0.0008816827,8.991184e-06,0.0012529737,0.00090085214,0.0002340621,0.0012527518,0.0,0.0,611,0.117924176,0.23943107,0.09447902,0.0,0.0001386753,0.020729963,0.0,0.0,0.0,-0.006908,0,0,0,165,24,0,0,0
40076873,0.9995738,0.012659412,-0.0059521683,0.025626041,-0.0065768734,0.004230201,-0.027743068,-0.0061186585,0.0038521565,-0.1389516,-4.828821e-06,2.807352e-05,1.1129225e-05,-8.5635045e-05,0.0004406506,0.0011072876,0.22646119,-0.0004830708,0.515295,-0.02495575,0.047405712,0.0020274383,0.0,0.0,5.985325e-11,4.9567766e-06,0.0007802069,2.2933959e-07,8.8920504e-05,9.1677146e-05,0.0008224973,0.004871335,0.00500517,0.010407377,0.0069758096,0.007079999,0.057566185,1.05786985e-11,1.04662026e-11,4.5567078e-11,2.2298009e-06,2.1554984e-06,5e-08,0.00087908877,8.942665e-06,0.0012529665,0.0008984191,0.00023374565,0.0012527393,0.0,0.0,611,0.1185572,0.23992954,0.13482285,0.0,0.00011500198,0.004514646,0.0,0.0,0.0,-0.006903,0,0,0,165,24,0,0,0
40277607,0.9995537,0.0126488395,-0.0059296903,0.026409794,-0.008124853,0.0032845782,-0.025443237,-0.007240085,0.0033029667,-0.13396987,-4.809894e-06,2.8016902e-05,1.0952859e-05,-8.005839e-05,0.00044336054,0.0011024126,0.22611107,-0.00047941908,0.51526904,-0.024708798,0.047599353,0.002007321,0.0,0.0,6.3998334e-11,5.1434995e-06,0.0006124186,2.2773375e-07,8.89036e-05,9.1653696e-05,0.00081891613,0.00483293,0.0049641067,0.010380986,0.00686897,0.0069700563,0.057026647,1.0558411e-11,1.0447895e-11,4.482805e-11,2.22905e-06,2.1550359e-06,5e-08,0.00087668234,8.89456e-06,0.0012529586,0.00089618895,0.0002334188,0.0012527272,0.0,0.0,611,0.11763939,0.23880252,0.048677415,0.0,0.00014866129,0.008297769,0.0,0.0,0.0,-0.006944,0,0,0,165,24,0,0,0
40480032,0.99956,0.012634496,-0.005901984,0.026180629,-0.0077116946,0.002947287,-0.028430074,-0.0069475253,0.0031038162,-0.14736688,-4.80098e-06,2.8034661e-05,1.0969534e-05,-8.3740706e-05,0.00044248594,0.0011058028,0.22614595,-0.00047731862,0.5152832,-0.024707213,0.04750908,0.0020197516,0.0,0.0,6.232944e-11,5.154105e-06,0.000639374,2.2570451e-07,8.89011e-05,9.164465e-05,0.00081563694,0.0048772623,0.0050099907,0.010448427,0.006961625,0.007065441,0.057343896,1.055043e-11,1.0440426e-11,4.4126744e-11,2.228374e-06,2.1546243e-06,5.000007e-08,0.00087441946,8.846986e-06,0.0012529505,0.00089408713,0.00023312331,0.0012527155,0.0,0.0,611,0.11843592,0.23946586,0.17784661,0.0,0.00013840152,0.003152754,0.0,0.0,0.0,-0.006919,0,0,0,165,24,0,0,0
