timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
271708704,0,-0.19423491,-0.34582052,0.0724381,0.5493097,0.0,0.0,0.0,0.0
271808293,0,-0.22568227,-0.20979293,0.07586553,0.5493097,0.0,0.0,0.0,0.0
271909550,0,-0.103324614,-0.45601216,0.06861622,0.5493097,0.0,0.0,0.0,0.0
272013484,0,-0.116161525,-0.20910046,0.07596988,0.5493097,0.0,0.0,0.0,0.0
272114157,0,-0.070026375,-0.2235886,0.07938939,0.5493097,0.0,0.0,0.0,0.0
272214015,0,-0.18299836,-0.2558653,0.07492685,0.5493097,0.0,0.0,0.0,0.0
272315406,0,-0.19558151,-0.27507356,0.07573235,0.5493097,0.0,0.0,0.0,0.0
272418966,0,-0.2913812,-0.26902866,0.07027216,0.5591716,0.0,0.0,0.0,0.0
272519594,0,-0.20509784,-0.25978038,0.07345758,0.5838264,0.0,0.0,0.0,0.0
272619980,0,-0.14503022,-0.2539616,0.08323427,0.5897436,0.0,0.0,0.0,0.0
272720304,0,-0.0695243,-0.312936,0.07961446,0.5838264,0.0,0.0,0.0,0.0
272824383,0,-0.24350975,-0.22080319,0.088954836,0.5838264,0.0,0.0,0.0,0.0
272925590,0,-0.18758121,-0.21244214,0.09177581,0.5838264,0.0,0.0,0.0,0.0
273025131,0,-0.16849093,-0.2611076,0.08696271,0.58284026,0.0,0.0,0.0,0.0
273125959,0,-0.20984316,-0.2356454,0.09394602,0.5838264,0.0,0.0,0.0,0.0
273229888,0,-0.24212275,-0.2596974,0.0846947,0.58284026,0.0,0.0,0.0,0.0
273331152,0,-0.19062278,-0.2957057,0.085684896,0.58284026,0.0,0.0,0.0,0.0
273430746,0,-0.1851035,-0.33211082,0.079420574,0.58284026,0.0,0.0,0.0,0.0
273531602,0,-0.16380708,-0.18711379,0.08275109,0.5838264,0.0,0.0,0.0,0.0
273635543,0,-0.089780875,-0.2756685,0.08293352,0.5838264,0.0,0.0,0.0,0.0
273736811,0,-0.13542093,-0.20384124,0.083784774,0.58284026,0.0,0.0,0.0,0.0
273836408,0,-0.13625255,-0.23568122,0.085914,0.58284026,0.0,0.0,0.0,0.0
273941072,0,-0.26142585,-0.22957109,0.083155744,0.58284026,0.0,0.0,0.0,0.0
274041989,0,-0.24906954,-0.24743283,0.07692778,0.5739645,0.0,0.0,0.0,0.0
274141982,0,-0.2554756,-0.18721265,0.07707599,0.55424064,0.0,0.0,0.0,0.0
274246695,0,-0.25231782,-0.2291683,0.07332674,0.52662724,0.0,0.0,0.0,0.0
274347480,0,-0.2945893,-0.23809455,0.06843853,0.52662724,0.0,0.0,0.0,0.0
274447590,0,-0.32202557,-0.23238458,0.06524972,0.52662724,0.0,0.0,0.0,0.0
274551472,0,-0.22707762,-0.26140133,0.066901796,0.52662724,0.0,0.0,0.0,0.0
274652592,0,-0.18729098,-0.273665,0.068241,0.5473373,0.0,0.0,0.0,0.0
274752278,0,-0.12952462,-0.26797763,0.071338795,0.5493097,0.0,0.0,0.0,0.0
274853373,0,-0.118497215,-0.3661154,0.06532694,0.5493097,0.0,0.0,0.0,0.0
274957339,0,-0.16363604,-0.16382128,0.0825974,0.5502958,0.0,0.0,0.0,0.0
275058359,0,-0.26204875,-0.2344952,0.070449926,0.5502958,0.0,0.0,0.0,0.0
275157933,0,-0.18752861,-0.1986155,0.07500656,0.5502958,0.0,0.0,0.0,0.0
275259151,0,-0.2725566,-0.16458556,0.07793599,0.5502958,0.0,0.0,0.0,0.0
275363176,0,-0.16513939,-0.20940131,0.0744373,0.5502958,0.0,0.0,0.0,0.0
275463726,0,-0.1356879,-0.30465552,0.073921844,0.57988167,0.0,0.0,0.0,0.0
275563696,0,-0.23702519,-0.243348,0.081576005,0.57988167,0.0,0.0,0.0,0.0
275664775,0,-0.2702441,-0.16042687,0.0839611,0.57988167,0.0,0.0,0.0,0.0
275768558,0,-0.31897396,-0.2414014,0.08286249,0.57988167,0.0,0.0,0.0,0.0
275869094,0,-0.33547616,-0.2770396,0.08584655,0.57988167,0.0,0.0,0.0,0.0
275970025,0,-0.2952332,-0.19702743,0.08703469,0.57988167,0.0,0.0,0.0,0.0
276069972,0,-0.27363563,-0.19106686,0.0899347,0.57988167,0.0,0.0,0.0,0.0
276173843,0,-0.1323666,-0.1920794,0.09213494,0.57988167,0.0,0.0,0.0,0.0
276275208,0,-0.13670017,-0.21942122,0.090645336,0.57988167,0.0,0.0,0.0,0.0
276374782,0,-0.16101527,-0.24880889,0.07843027,0.57988167,0.0,0.0,0.0,0.0
276479489,0,-0.33461404,-0.22710179,0.08736775,0.57988167,0.0,0.0,0.0,0.0
276579972,0,-0.29804254,-0.2238807,0.08537823,0.57988167,0.0,0.0,0.0,0.0
276680272,0,-0.254081,-0.17318387,0.08941688,0.57988167,0.0,0.0,0.0,0.0
276781683,0,-0.16237243,-0.24453382,0.08951762,0.57988167,0.0,0.0,0.0,0.0
276885912,0,-0.21326135,-0.1963209,0.08766134,0.57988167,0.0,0.0,0.0,0.0
276986429,0,-0.2566889,-0.28518206,0.07735548,0.57988167,0.0,0.0,0.0,0.0
277086142,0,-0.31259614,-0.17930923,0.083979726,0.57988167,0.0,0.0,0.0,0.0
277187342,0,-0.32092935,-0.1753126,0.07690351,0.57988167,0.0,0.0,0.0,0.0
277291631,0,-0.27287504,-0.2503237,0.07031366,0.57988167,0.0,0.0,0.0,0.0
277391481,0,-0.2764609,-0.17434187,0.07271867,0.57988167,0.0,0.0,0.0,0.0
277491959,0,-0.21572678,-0.15949158,0.06982797,0.57988167,0.0,0.0,0.0,0.0
277592410,0,-0.23176946,-0.17443703,0.07259857,0.57988167,0.0,0.0,0.0,0.0
277696284,0,-0.28400218,-0.15999375,0.06651094,0.57988167,0.0,0.0,0.0,0.0
277797343,0,-0.21502167,-0.24930094,0.05912651,0.57988167,0.0,0.0,0.0,0.0
277897055,0,-0.2700279,-0.25717023,0.056917038,0.57988167,0.0,0.0,0.0,0.0
278002172,0,-0.19725023,-0.30149522,0.053740583,0.57988167,0.0,0.0,0.0,0.0
278101902,0,-0.22506921,-0.18659256,0.051314116,0.57988167,0.0,0.0,0.0,0.0
278203182,0,-0.15290274,-0.17995128,0.058060136,0.57988167,0.0,0.0,0.0,0.0
278302806,0,-0.20208874,-0.2626509,0.044926334,0.57988167,0.0,0.0,0.0,0.0
278407457,0,-0.22251879,-0.21609177,0.049483966,0.5670611,0.0,0.0,0.0,0.0
278507929,0,-0.15395682,-0.24400525,0.05052823,0.55226827,0.0,0.0,0.0,0.0
278609101,0,-0.3142872,-0.1692736,0.04715187,0.5502958,0.0,0.0,0.0,0.0
278710628,0,-0.30608723,-0.2430531,0.04548953,0.5502958,0.0,0.0,0.0,0.0
278814127,0,-0.21590024,-0.2752052,0.04540973,0.5502958,0.0,0.0,0.0,0.0
278914693,0,-0.23836006,-0.2563465,0.04572225,0.5493097,0.0,0.0,0.0,0.0
279015132,0,-0.24252337,-0.21397215,0.047192544,0.5502958,0.0,0.0,0.0,0.0
279116770,0,-0.22423129,-0.17290378,0.044472124,0.5502958,0.0,0.0,0.0,0.0
279216414,0,-0.20837371,-0.23919277,0.037360482,0.5502958,0.0,0.0,0.0,0.0
279321106,0,-0.22000769,-0.19196314,0.048886728,0.5502958,0.0,0.0,0.0,0.0
279421804,0,-0.29759982,-0.18787925,0.042123765,0.5502958,0.0,0.0,0.0,0.0
279522820,0,-0.29045287,-0.1579399,0.045255564,0.5502958,0.0,0.0,0.0,0.0
279622683,0,-0.31184265,-0.22715776,0.046657503,0.5502958,0.0,0.0,0.0,0.0
279726696,0,-0.16386154,-0.1592269,0.050820246,0.5502958,0.0,0.0,0.0,0.0
279828220,0,-0.18740226,-0.15585127,0.044821553,0.5502958,0.0,0.0,0.0,0.0
279927892,0,-0.11781477,-0.099935025,0.05384934,0.5502958,0.0,0.0,0.0,0.0
280029552,0,-0.14424145,-0.1681278,0.04788467,0.5502958,0.0,0.0,0.0,0.0
280133828,0,-0.13428907,-0.09026706,0.047574215,0.5502958,0.0,0.0,0.0,0.0
280233982,0,-0.16522446,-0.18670063,0.044881053,0.5502958,0.0,0.0,0.0,0.0
280334459,0,-0.27204308,0.00059267186,0.046937637,0.5502958,0.0,0.0,0.0,0.0
