timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
40284410,218.3243,35.48,98730.0,1.1730757
40295635,218.40884,35.48,98729.0,1.1730639
40306702,218.49341,35.48,98728.0,1.173052
40328100,218.3243,35.48,98730.0,1.1730757
40337464,218.23975,35.48,98731.0,1.1730876
40348361,218.23975,35.48,98731.0,1.1730876
40370619,218.23975,35.48,98731.0,1.1730876
40380409,218.3243,35.48,98730.0,1.1730757
40392064,218.15518,35.48,98732.0,1.1730995
40412361,218.40884,35.48,98729.0,1.1730639
40422421,218.49341,35.48,98728.0,1.173052
40433373,218.49341,35.48,98728.0,1.173052
40454372,218.74971,35.48,98725.0,1.1730163
40466333,218.74971,35.48,98725.0,1.1730163
40477374,218.5806,35.48,98726.99,1.17304
40500376,218.07063,35.48,98732.99,1.1731113
40511361,218.66515,35.48,98725.99,1.1730281
40522361,218.3243,35.48,98730.0,1.1730757
40544477,218.40884,35.48,98729.0,1.1730639
40554360,218.83426,35.48,98724.0,1.1730044
40565361,218.07063,35.48,98732.99,1.1731113
40586361,218.3243,35.48,98730.0,1.1730757
40596360,218.40884,35.48,98729.0,1.1730639
40607396,218.40884,35.48,98729.0,1.1730639
40628361,218.15518,35.48,98732.0,1.1730995
40638374,218.49341,35.48,98728.0,1.173052
40649374,218.15518,35.48,98732.0,1.1730995
40670372,217.98343,35.48,98734.0,1.1731232
40680370,218.40884,35.48,98729.0,1.1730639
40691379,218.40884,35.48,98729.0,1.1730639
40712410,218.15518,35.48,98732.0,1.1730995
40722373,218.5806,35.48,98726.99,1.17304
40733483,218.5806,35.48,98726.99,1.17304
40754411,218.3243,35.48,98730.0,1.1730757
40765469,218.07063,35.48,98732.99,1.1731113
40776372,218.23975,35.48,98731.0,1.1730876
40799476,218.07063,35.48,98732.99,1.1731113
40810361,218.3243,35.48,98730.0,1.1730757
40820411,218.74971,35.48,98725.0,1.1730163
40841484,218.15518,35.48,98732.0,1.1730995
40852361,218.5806,35.48,98726.99,1.17304
40862458,218.40884,35.48,98729.0,1.1730639
40883440,218.66515,35.48,98725.99,1.1730281
40894372,218.23975,35.48,98731.0,1.1730876
40904414,218.49341,35.48,98728.0,1.173052
40925484,218.49341,35.469997,98728.0,1.173052
40936396,218.5806,35.469997,98726.99,1.17304
40946421,218.5806,35.469997,98726.99,1.17304
40969464,218.49341,35.469997,98728.0,1.173052
40980372,218.15518,35.469997,98732.0,1.1730995
40991375,218.5806,35.469997,98726.99,1.17304
41013371,218.15518,35.469997,98732.0,1.1730995
41024372,218.74971,35.469997,98725.0,1.1730163
41035377,218.23975,35.469997,98731.0,1.1730876
41058361,218.49341,35.48,98728.0,1.173052
41069361,218.3243,35.48,98730.0,1.1730757
41080361,218.5806,35.48,98726.99,1.17304
41102593,218.3243,35.469997,98730.0,1.1730757
41112408,218.5806,35.469997,98726.99,1.17304
41123382,218.40884,35.469997,98729.0,1.1730639
41144361,217.98343,35.469997,98734.0,1.1731232
41154423,218.66515,35.469997,98725.99,1.1730281
41165372,218.40884,35.469997,98729.0,1.1730639
41186361,218.66515,35.469997,98725.99,1.1730281
41196409,218.49341,35.469997,98728.0,1.173052
41207678,218.23975,35.469997,98731.0,1.1730876
41228381,217.89888,35.48,98735.0,1.1731352
41238412,218.40884,35.48,98729.0,1.1730639
41249375,218.07063,35.48,98732.99,1.1731113
41270361,218.66515,35.469997,98725.99,1.1730281
41280409,218.66515,35.469997,98725.99,1.1730281
41291378,218.74971,35.469997,98725.0,1.1730163
41312361,218.49341,35.48,98728.0,1.173052
41322673,218.3243,35.48,98730.0,1.1730757
41333360,218.5806,35.48,98726.99,1.17304
41354361,218.49341,35.48,98728.0,1.173052
41364408,218.23975,35.48,98731.0,1.1730876
41375361,218.07063,35.48,98732.99,1.1731113
41396377,218.66515,35.48,98725.99,1.1730281
41406408,218.49341,35.48,98728.0,1.173052
41418600,218.3243,35.48,98730.0,1.1730757
41440373,218.5806,35.48,98726.99,1.17304
41451373,218.40884,35.48,98729.0,1.1730639
41462366,218.5806,35.48,98726.99,1.17304
41484372,218.40884,35.469997,98729.0,1.1730639
41495361,218.5806,35.469997,98726.99,1.17304
41506361,218.49341,35.469997,98728.0,1.173052
41527361,218.40884,35.469997,98729.0,1.1730639
41537374,218.3243,35.469997,98730.0,1.1730757
41548361,218.40884,35.469997,98729.0,1.1730639
41569370,218.23975,35.48,98731.0,1.1730876
41579372,218.23975,35.48,98731.0,1.1730876
41590406,218.66515,35.48,98725.99,1.1730281
41611476,218.07063,35.48,98732.99,1.1731113
41621372,218.23975,35.48,98731.0,1.1730876
41632372,218.40884,35.48,98729.0,1.1730639
41654703,218.74971,35.469997,98725.0,1.1730163
41665466,218.40884,35.469997,98729.0,1.1730639
41676418,218.5806,35.469997,98726.99,1.17304
41700211,218.3243,35.48,98730.0,1.1730757
41710616,218.07063,35.48,98732.99,1.1731113
41720409,218.3243,35.48,98730.0,1.1730757
41741496,218.15518,35.469997,98732.0,1.1730995
41752361,218.40884,35.469997,98729.0,1.1730639
41762911,218.15518,35.469997,98732.0,1.1730995
41783436,218.3243,35.48,98730.0,1.1730757
41794372,218.3243,35.48,98730.0,1.1730757
41804434,218.23975,35.48,98731.0,1.1730876
41825828,217.98343,35.48,98734.0,1.1731232
41836364,218.40884,35.48,98729.0,1.1730639
41846409,218.3243,35.48,98730.0,1.1730757
41867421,218.23975,35.48,98731.0,1.1730876
41878410,217.89888,35.48,98735.0,1.1731352
41888531,218.15518,35.48,98732.0,1.1730995
41909496,218.5806,35.469997,98726.99,1.17304
41920476,218.40884,35.469997,98729.0,1.1730639
41930412,218.40884,35.469997,98729.0,1.1730639
41951472,218.07063,35.469997,98732.99,1.1731113
41962608,218.3243,35.469997,98730.0,1.1730757
41972409,218.66515,35.469997,98725.99,1.1730281
41993507,218.07063,35.469997,98732.99,1.1731113
42004361,218.66515,35.469997,98725.99,1.1730281
42014421,218.40884,35.469997,98729.0,1.1730639
42035472,218.49341,35.48,98728.0,1.173052
42046361,218.07063,35.48,98732.99,1.1731113
42056409,218.15518,35.48,98732.0,1.1730995
42077485,218.83426,35.469997,98724.0,1.1730044
42088361,218.23975,35.469997,98731.0,1.1730876
42098409,218.23975,35.469997,98731.0,1.1730876
42119474,218.49341,35.469997,98728.0,1.173052
42131786,218.15518,35.469997,98732.0,1.1730995
42142373,218.40884,35.469997,98729.0,1.1730639
42164360,218.15518,35.48,98732.0,1.1730995
42175373,218.3243,35.48,98730.0,1.1730757
42187717,218.15518,35.48,98732.0,1.1730995
42208361,218.23975,35.469997,98731.0,1.1730876
42219373,218.23975,35.469997,98731.0,1.1730876
42229371,218.15518,35.469997,98732.0,1.1730995
42250413,218.3243,35.469997,98730.0,1.1730757
42261371,218.5806,35.469997,98726.99,1.17304
42271377,218.3243,35.469997,98730.0,1.1730757
42294372,217.81433,35.469997,98736.0,1.173147
42305372,218.23975,35.469997,98731.0,1.1730876
42316372,218.40884,35.469997,98729.0,1.1730639
42338887,218.07063,35.46,98732.99,1.1731113
42348408,217.89888,35.46,98735.0,1.1731352
42359372,218.40884,35.46,98729.0,1.1730639
42380412,218.40884,35.46,98729.0,1.1730639
42390767,218.40884,35.46,98729.0,1.1730639
42401485,218.40884,35.46,98729.0,1.1730639
42422649,218.23975,35.46,98731.0,1.1730876
42432408,218.23975,35.46,98731.0,1.1730876
42443364,218.49341,35.46,98728.0,1.173052
42465024,218.23975,35.46,98731.0,1.1730876
42474422,217.98343,35.46,98734.0,1.1731232
42485373,217.98343,35.46,98734.0,1.1731232
42506375,218.15518,35.46,98732.0,1.1730995
42516412,218.15518,35.46,98732.0,1.1730995
42527380,217.89888,35.46,98735.0,1.1731352
42548375,218.49341,35.45,98728.0,1.173052
42558419,218.40884,35.45,98729.0,1.1730639
42569360,218.07063,35.45,98732.99,1.1731113
42590361,218.3243,35.46,98730.0,1.1730757
42600997,217.98343,35.46,98734.0,1.1731232
42611380,218.74971,35.46,98725.0,1.1730163
42632371,217.98343,35.45,98734.0,1.1731232
42642651,218.40884,35.45,98729.0,1.1730639
42653374,218.3243,35.45,98730.0,1.1730757
42674360,218.3243,35.45,98730.0,1.1730757
42684421,217.72977,35.45,98737.0,1.1731589
42695441,218.74971,35.45,98725.0,1.1730163
42716361,218.15518,35.45,98732.0,1.1730995
42726409,218.3243,35.45,98730.0,1.1730757
42738574,218.3243,35.45,98730.0,1.1730757
42760361,218.07063,35.45,98732.99,1.1731113
42771379,218.07063,35.45,98732.99,1.1731113
42782361,218.23975,35.45,98731.0,1.1730876
42805372,218.07063,35.44,98732.99,1.1731113
42815380,217.98343,35.44,98734.0,1.1731232
42826372,218.15518,35.44,98732.0,1.1730995
42847386,218.40884,35.44,98729.0,1.1730639
42857360,218.66515,35.44,98725.99,1.1730281
42867403,217.89888,35.44,98735.0,1.1731352
42889373,218.40884,35.43,98729.0,1.1730639
42899446,218.23975,35.43,98731.0,1.1730876
42910361,218.15518,35.43,98732.0,1.1730995
42932370,217.89888,35.43,98735.0,1.1731352
42942360,218.15518,35.43,98732.0,1.1730995
42953361,217.98343,35.43,98734.0,1.1731232
42974721,217.89888,35.43,98735.0,1.1731352
42985464,218.3243,35.43,98730.0,1.1730757
42996414,217.81433,35.43,98736.0,1.173147
43017378,217.81433,35.42,98736.0,1.173147
43028560,217.55801,35.42,98738.99,1.1731826
43039395,218.07063,35.42,98732.99,1.1731113
43063445,217.72977,35.41,98737.0,1.1731589
43076191,218.15518,35.41,98732.0,1.1730995
43086630,217.72977,35.41,98737.0,1.1731589
43108360,218.3243,35.399998,98730.0,1.1730757
43119380,218.40884,35.399998,98729.0,1.1730639
43131288,217.98343,35.399998,98734.0,1.1731232
43153485,218.07063,35.39,98732.99,1.1731113
43164361,217.98343,35.39,98734.0,1.1731232
43175437,217.64522,35.39,98738.0,1.1731708
43197360,217.89888,35.38,98735.0,1.1731352
43208361,217.89888,35.38,98735.0,1.1731352
43220221,218.15518,35.38,98732.0,1.1730995
43241361,217.64522,35.38,98738.0,1.1731708
43251705,217.81433,35.38,98736.0,1.173147
43262361,218.23975,35.38,98731.0,1.1730876
43284361,217.98343,35.38,98734.0,1.1731232
43295441,218.40884,35.38,98729.0,1.1730639
43306372,217.64522,35.38,98738.0,1.1731708
43329374,217.89888,35.37,98735.0,1.1731352
43340371,217.64522,35.37,98738.0,1.1731708
43351374,217.64522,35.37,98738.0,1.1731708
43372371,218.07063,35.36,98732.99,1.1731113
43383420,218.23975,35.36,98731.0,1.1730876
43394371,217.98343,35.36,98734.0,1.1731232
43415390,218.5806,35.35,98726.99,1.17304
