timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
263784823,0,0.0,0.0,0.0,0.0,-1.7617884,-3.707532e-05,6.1595165e-05,0.0,0.00532941,-0.33320495,-0.40614465,-0.39911065,-0.00926883,0.015398791,0.0,1.208357,-1.9143988,-3.8504887,0.123451084,0.0,2.1501822,0.40614465,1.5303091,0.25816387,0.4413072,0.107925355,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
263889607,0,0.0,0.0,0.0,0.0,-1.8039945,-3.707532e-05,6.1595165e-05,0.0,0.015387794,-0.30778915,-0.36879897,-0.3641282,-0.00926883,0.015398791,0.0,0.5516442,-1.1088681,3.9569485,0.11837095,0.0,2.1923883,0.36879897,1.5323007,0.25843838,0.44303796,0.10797011,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
263994436,0,0.0,0.0,0.0,0.0,-1.8380325,-3.707532e-05,6.1595165e-05,0.0,-0.017655654,-0.25392893,-0.3200083,-0.31354973,-0.00926883,0.015398791,0.0,-0.90370625,1.6372148,-4.9949574,0.121971704,0.0,2.2264264,0.3200083,1.5346329,0.25880226,0.4438686,0.108039014,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264090450,0,0.0,0.0,0.0,0.0,-1.8596604,-3.707532e-05,6.1595165e-05,0.0,-0.012965293,-0.22494301,-0.2800215,-0.26687622,-0.00926883,0.015398791,0.0,1.7606891,-2.613933,0.76580876,0.12334092,0.0,2.2480543,0.2800215,1.5336562,0.25839552,0.44225672,0.10790716,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264192010,0,0.0,0.0,0.0,0.0,-1.8792161,-3.707532e-05,6.1595165e-05,0.0,-0.038233362,-0.23558782,-0.25054944,-0.23173136,-0.00926883,0.015398791,0.0,0.9013673,0.4745486,-3.3542306,0.119257815,0.0,2.2676098,0.25054944,1.53578,0.25873035,0.44084257,0.10795774,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264296021,0,0.0,0.0,0.0,0.0,-1.8960682,-3.707532e-05,6.1595165e-05,0.0,-0.05927019,-0.28662592,-0.19301036,-0.16964638,-0.00926883,0.015398791,0.0,-1.7508448,-3.2388628,6.7536535,0.12147364,0.0,2.284462,0.19301036,1.5285187,0.25684887,0.43852645,0.107442304,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264400807,0,0.0,0.0,0.0,0.0,-1.9049184,-3.707532e-05,6.1595165e-05,0.0,-0.05481009,-0.32288936,-0.16611867,-0.13622755,-0.00926883,0.015398791,0.0,1.7125946,0.12597284,-6.6712823,0.12012083,0.0,2.2933123,0.16611867,1.5293165,0.25690305,0.43887562,0.10747858,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264496798,0,0.0,0.0,0.0,0.0,-1.9104906,-3.707532e-05,6.1595165e-05,0.0,-0.061148554,-0.31847215,-0.11088536,-0.07638212,-0.00926883,0.015398791,0.0,0.18024871,-1.6058835,5.430557,0.11958896,0.0,2.2988844,0.11088536,1.5371145,0.25863463,0.44092497,0.107919455,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264601610,0,0.0,0.0,0.0,0.0,-1.9180231,-3.707532e-05,6.1595165e-05,0.0,-0.07552693,-0.2771454,-0.084398806,-0.05140534,-0.00926883,0.015398791,0.0,-0.26361445,3.3250093,-6.091095,0.11893849,0.0,2.306417,0.084398806,1.5390384,0.25895885,0.4415691,0.107981384,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264705616,0,0.0,0.0,0.0,0.0,-1.9222109,-3.707532e-05,6.1595165e-05,0.0,-0.07035099,-0.22634794,-0.040900268,-0.009828759,-0.00926883,0.015398791,0.0,-0.9180232,-0.22910377,6.4552913,0.11414358,0.0,2.3106048,0.040900268,1.5406421,0.25921735,0.4412974,0.10803831,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264802425,0,0.0,0.0,0.0,0.0,-1.9222207,-3.707532e-05,6.1595165e-05,0.0,-0.123663075,-0.18054895,0.0075347973,0.0366685,-0.00926883,0.015398791,0.0,-2.3553321,1.5207727,-1.2183218,0.118339375,0.0,2.3106146,-0.0075347973,1.539481,0.25883448,0.4394877,0.10791323,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
264906402,0,0.0,0.0,0.0,0.0,-1.919879,-3.707532e-05,6.1595165e-05,0.0,-0.13685584,-0.12367617,0.05164789,0.076678336,-0.00926883,0.015398791,0.0,1.1456308,-0.18828943,5.6156716,0.11650943,0.0,2.3082728,-0.05164789,1.5320894,0.25699162,0.43653926,0.10740643,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265004011,0,0.0,0.0,0.0,0.0,-1.9157833,-3.707532e-05,6.1595165e-05,0.0,-0.17938869,-0.06803849,0.1081001,0.12737605,-0.00926883,0.015398791,0.0,-2.6739452,1.9800701,7.7117486,0.11767807,0.0,2.304177,-0.1081001,1.5396229,0.25871393,0.43710202,0.10785348,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
