timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,system_id,component_id,mode,flow_control,forwarding,mavlink_v2,ftp,streams
93788476,92787169,1000.0,0.28692847,0.020999074,1.0039557,0.079996474,0,255,0,3,0,0,1,0,17
94796469,93788476,1000.0,0.28692847,0.020936457,0.6988789,0.0,0,255,0,3,0,0,1,0,17
95806905,94796469,1000.0,0.28692847,0.020855056,0.6961616,0.0,0,255,0,3,0,0,1,0,17
96814728,95806905,1000.0,0.28692847,0.020792408,0.8871427,0.0,0,255,0,3,0,0,1,0,17
97817532,96814728,1000.0,0.28692847,0.020813242,0.8761384,0.07730633,0,255,0,3,0,0,1,0,17
98817779,97817532,1000.0,0.28692847,0.020957978,0.8922111,0.0,0,255,0,3,0,0,1,0,17
99818572,98817779,1000.0,0.28692847,0.020771615,0.6933763,0.0,0,255,0,3,0,0,1,0,17
100821558,99818572,1000.0,0.28692847,0.020979019,1.0119879,0.072927065,0,255,0,3,0,0,1,0,17
101822420,100821558,1000.0,0.28692847,0.02093629,0.7696579,0.0,0,255,0,3,0,0,1,0,17
102834764,101822420,1000.0,0.28692847,0.020958481,0.8922325,0.0,0,255,0,3,0,0,1,0,17
103844420,102834764,1000.0,0.28692847,0.020993471,0.70078206,0.0,0,255,0,3,0,0,1,0,17
104848321,103844420,1000.0,0.28692847,0.0209945,0.81078756,0.07997905,0,255,0,3,0,0,1,0,17
105856541,104848321,1000.0,0.28692847,0.020970577,0.89474463,0.0,0,255,0,3,0,0,1,0,17
106858709,105856541,1000.0,0.28692847,0.020811798,0.76309925,0.0,0,255,0,3,0,0,1,0,17
107864420,106858709,1000.0,0.28692847,0.02095735,1.0129386,0.070855804,0,255,0,3,0,0,1,0,17
108868454,107864420,1000.0,0.28692847,0.020876369,0.69687307,0.0,0,255,0,3,0,0,1,0,17
109871432,108868454,1000.0,0.28692847,0.020904902,0.8919425,0.0,0,255,0,3,0,0,1,0,17
110876108,109871432,1000.0,0.28692847,0.020917626,0.69825023,0.0,0,255,0,3,0,0,1,0,17
111883667,110876108,1000.0,0.28692847,0.02094646,0.8797513,0.07780114,0,255,0,3,0,0,1,0,17
112886420,111883667,1000.0,0.28692847,0.020833332,0.88888884,0.0,0,255,0,3,0,0,1,0,17
113888420,112886420,1000.0,0.28692847,0.02091352,0.69811326,0.0,0,255,0,3,0,0,1,0,17
114893670,113888420,1000.0,0.28692847,0.020982752,1.0051737,0.07993429,0,255,0,3,0,0,1,0,17
115899710,114893670,1000.0,0.28692847,0.02089552,0.6975124,0.0,0,255,0,3,0,0,1,0,17
116910424,115899710,1000.0,0.28692847,0.02087475,0.9592445,0.0,0,255,0,3,0,0,1,0,17
117910769,116910424,1000.0,0.28692847,0.020756442,0.69286984,0.0,0,255,0,3,0,0,1,0,17
118922593,117910769,1000.0,0.28692847,0.020786336,0.99774414,0.07720639,0,255,0,3,0,0,1,0,17
119933538,118922593,1000.0,0.28692847,0.020977909,0.7002626,0.0,0,255,0,3,0,0,1,0,17
120938793,119933538,1000.0,0.28692847,0.020998297,0.7009432,0.0,0,255,0,3,0,0,1,0,17
121939104,120938793,1000.0,0.28692847,0.020898495,1.0717943,0.07762298,0,255,0,3,0,0,1,0,17
122940209,121939104,1000.0,0.28692847,0.020768616,0.69327617,0.0,0,255,0,3,0,0,1,0,17
123941549,122940209,1000.0,0.28692847,0.020982059,0.8952345,0.0,0,255,0,3,0,0,1,0,17
124946484,123941549,1000.0,0.28692847,0.020957833,0.6995924,0.0,0,255,0,3,0,0,1,0,17
125954851,124946484,1000.0,0.28692847,0.020887146,1.0005937,0.07957008,0,255,0,3,0,0,1,0,17
126962883,125954851,1000.0,0.28692847,0.020840796,0.76416254,0.0,0,255,0,3,0,0,1,0,17
127974005,126962883,1000.0,0.28692847,0.020813717,0.88805187,0.0,0,255,0,3,0,0,1,0,17
128981524,127974005,1000.0,0.28692847,0.02079216,0.80495363,0.077228025,0,255,0,3,0,0,1,0,17
129986887,128981524,1000.0,0.28692847,0.02083294,0.69542336,0.0,0,255,0,3,0,0,1,0,17
130995674,129986887,1000.0,0.28692847,0.020895043,0.96017694,0.0,0,255,0,3,0,0,1,0,17
132005983,130995674,1000.0,0.28692847,0.02081355,0.6947761,0.0,0,255,0,3,0,0,1,0,17
133006981,132005983,1000.0,0.28692847,0.02078965,0.9959232,0.079198666,0,255,0,3,0,0,1,0,17
134011478,133006981,1000.0,0.28692847,0.020980593,0.70035213,0.0,0,255,0,3,0,0,1,0,17
135022573,134011478,1000.0,0.28692847,0.020896416,0.8915804,0.0,0,255,0,3,0,0,1,0,17
136023276,135022573,1000.0,0.28692847,0.020965196,0.8805383,0.056905534,0,255,0,3,0,0,1,0,17
137031439,136023276,1000.0,0.28692847,0.020804603,0.88766307,0.0,0,255,0,3,0,0,1,0,17
138035488,137031439,1000.0,0.28692847,0.020784238,0.69379765,0.0,0,255,0,3,0,0,1,0,17
139043478,138035488,1000.0,0.28692847,0.020945331,0.6991751,0.0,0,255,0,3,0,0,1,0,17
140043719,139043478,1000.0,0.28692847,0.02083422,1.0684979,0.07738425,0,255,0,3,0,0,1,0,17
141053572,140043719,1000.0,0.28692847,0.020997018,0.70090044,0.0,0,255,0,3,0,0,1,0,17
142062480,141053572,1000.0,0.28692847,0.020794734,0.887242,0.0,0,255,0,3,0,0,1,0,17
143070470,142062480,1000.0,0.28692847,0.020812457,0.8037573,0.058473095,0,255,0,3,0,0,1,0,17
144082919,143070470,1000.0,0.28692847,0.020830087,0.88875043,0.0,0,255,0,3,0,0,1,0,17
145091425,144082919,1000.0,0.28692847,0.020969152,0.7688689,0.0,0,255,0,3,0,0,1,0,17
146099436,145091425,1000.0,0.28692847,0.020825626,0.99764663,0.07933572,0,255,0,3,0,0,1,0,17
147106777,146099436,1000.0,0.28692847,0.020833105,0.6954289,0.0,0,255,0,3,0,0,1,0,17
148114646,147106777,1000.0,0.28692847,0.020854766,0.696152,0.0,0,255,0,3,0,0,1,0,17
149119923,148114646,1000.0,0.28692847,0.020833332,0.9573412,0.0,0,255,0,3,0,0,1,0,17
150130420,148114646,1000.0,0.28692847,0.02089097,0.80678934,0.07958464,0,255,0,3,0,0,1,0,17
151139644,150130420,1000.0,0.28692847,0.0,0.8864432,0.0,0,255,0,3,0,0,1,0,17
152145538,151139644,1000.0,0.28692847,0.020807654,0.6945793,0.0,0,255,0,3,0,0,1,0,17
153145827,152145538,1000.0,0.28692847,0.020877428,1.0021166,0.077544734,0,255,0,3,0,0,1,0,17
154146648,153145827,1000.0,0.28692847,0.020773485,0.76169443,0.0,0,255,0,3,0,0,1,0,17
155157976,154146648,1000.0,0.28692847,0.020977093,0.8950226,0.0,0,255,0,3,0,0,1,0,17
156166479,155157976,1000.0,0.28692847,0.020773526,0.6934401,0.0,0,255,0,3,0,0,1,0,17
157170008,156166479,1000.0,0.28692847,0.020779446,0.80248237,0.058380347,0,255,0,3,0,0,1,0,17
158174952,157170008,1000.0,0.28692847,0.02096997,0.9426501,0.0,0,255,0,3,0,0,1,0,17
160183477,159175179,1000.0,0.28692847,0.020992672,1.0076482,0.077972785,0,255,0,3,0,0,1,0,17
161192448,160183477,1000.0,0.28692847,0.020806829,0.69455177,0.0,0,255,0,3,0,0,1,0,17
162193651,161192448,1000.0,0.28692847,0.02082575,0.8885653,0.0,0,255,0,3,0,0,1,0,17
163204537,162193651,1000.0,0.28692847,0.020978998,0.76922995,0.0,0,255,0,3,0,0,1,0,17
164205142,163204537,1000.0,0.28692847,0.020995568,1.0057877,0.079983115,0,255,0,3,0,0,1,0,17
165215449,164205142,1000.0,0.28692847,0.020772355,0.693401,0.0,0,255,0,3,0,0,1,0,17
166217495,165215449,1000.0,0.28692847,0.020999769,0.7009922,0.0,0,255,0,3,0,0,1,0,17
167219588,166217495,1000.0,0.28692847,0.02096283,1.0042194,0.07985841,0,255,0,3,0,0,1,0,17
168228464,167219588,1000.0,0.28692847,0.02095827,0.7684699,0.0,0,255,0,3,0,0,1,0,17
169239114,168228464,1000.0,0.28692847,0.020811757,0.88697726,0.0,0,255,0,3,0,0,1,0,17
170249555,169239114,1000.0,0.28692847,0.020790245,0.6939982,0.0,0,255,0,3,0,0,1,0,17
171250627,170249555,1000.0,0.28692847,0.02076416,0.99470216,0.07910156,0,255,0,3,0,0,1,0,17
172251478,171250627,1000.0,0.28692847,0.020989336,0.769609,0.0,0,255,0,3,0,0,1,0,17
173255275,172251478,1000.0,0.28692847,0.02097812,0.89506644,0.0,0,255,0,3,0,0,1,0,17
174256422,173255275,1000.0,0.28692847,0.020935435,0.80850655,0.07975403,0,255,0,3,0,0,1,0,17
175258105,174256422,1000.0,0.28692847,0.020960258,0.69967335,0.0,0,255,0,3,0,0,1,0,17
176269143,175258105,1000.0,0.28692847,0.020987282,0.7005754,0.0,0,255,0,3,0,0,1,0,17
177279674,176269143,1000.0,0.28692847,0.020786356,1.0848498,0.07918612,0,255,0,3,0,0,1,0,17
178281617,177279674,1000.0,0.28692847,0.020955302,0.6995079,0.0,0,255,0,3,0,0,1,0,17
179292385,178281617,1000.0,0.28692847,0.020775026,0.8864011,0.0,0,255,0,3,0,0,1,0,17
180294604,179292385,1000.0,0.28692847,0.02095729,0.8113465,0.07784136,0,255,0,3,0,0,1,0,17
181294644,180294604,1000.0,0.28692847,0.020997604,0.70092005,0.0,0,255,0,3,0,0,1,0,17
182304531,181294644,1000.0,0.28692847,0.02079214,0.9554483,0.0,0,255,0,3,0,0,1,0,17
183316521,182304531,1000.0,0.28692847,0.020751951,0.6927199,0.0,0,255,0,3,0,0,1,0,17
184318828,183316521,1000.0,0.28692847,0.020950912,1.0056437,0.07781767,0,255,0,3,0,0,1,0,17
185326421,184318828,1000.0,0.28692847,0.020841748,0.6957174,0.0,0,255,0,3,0,0,1,0,17
186329500,185326421,1000.0,0.28692847,0.020937188,0.9621136,0.0,0,255,0,3,0,0,1,0,17
187338480,186329500,1000.0,0.28692847,0.020812685,0.8037661,0.07928642,0,255,0,3,0,0,1,0,17
188340421,187338480,1000.0,0.28692847,0.020958083,0.89421153,0.0,0,255,0,3,0,0,1,0,17
189342421,188340421,1000.0,0.28692847,0.020958083,0.69960076,0.0,0,255,0,3,0,0,1,0,17
190346478,189342421,1000.0,0.28692847,0.020915125,0.6981668,0.0,0,255,0,3,0,0,1,0,17
191357567,190346478,1000.0,0.28692847,0.020769684,1.06321,0.0791226,0,255,0,3,0,0,1,0,17
192367207,191357567,1000.0,0.28692847,0.02080421,0.6944643,0.0,0,255,0,3,0,0,1,0,17
193377539,192367207,1000.0,0.28692847,0.041564196,0.8867029,0.0,0,255,0,3,0,0,1,0,17
194387433,192367207,1000.0,0.28692847,0.0,0.8029949,0.07921035,0,255,0,3,0,0,1,0,17
195393500,194387433,1000.0,0.28692847,0.020875,0.95925593,0.0,0,255,0,3,0,0,1,0,17
196398421,195393500,1000.0,0.28692847,0.02089552,0.6975124,0.0,0,255,0,3,0,0,1,0,17
197408428,196398421,1000.0,0.28692847,0.020791996,0.99603564,0.07920761,0,255,0,3,0,0,1,0,17
198419433,197408428,1000.0,0.28692847,0.041542657,0.6933667,0.0,0,255,0,3,0,0,1,0,17
199421806,197408428,1000.0,0.28692847,0.0,0.7683526,0.0,0,255,0,3,0,0,1,0,17
200429904,199421806,1000.0,0.28692847,0.041667946,0.8889162,0.0,0,255,0,3,0,0,1,0,17
201430430,200429904,1000.0,0.28692847,0.020981472,0.8102845,0.07992942,0,255,0,3,0,0,1,0,17
202440470,200429904,1000.0,0.28692847,0.0,0.88709354,0.0,0,255,0,3,0,0,1,0,17
203447665,202440470,1000.0,0.28692847,0.041699965,0.6959923,0.0,0,255,0,3,0,0,1,0,17
204457594,203447665,1000.0,0.28692847,0.020793602,1.0644344,0.07921372,0,255,0,3,0,0,1,0,17
205458347,203447665,1000.0,0.28692847,0.0,0.70055443,0.0,0,255,0,3,0,0,1,0,17
206459904,205458347,1000.0,0.28692847,0.041938685,0.89469194,0.0,0,255,0,3,0,0,1,0,17
207463254,206459904,1000.0,0.28692847,0.020934056,0.6987988,0.0,0,255,0,3,0,0,1,0,17
208464421,207463254,1000.0,0.28692847,0.02096683,0.809719,0.07987364,0,255,0,3,0,0,1,0,17
209471664,208464421,1000.0,0.28692847,0.02084901,0.95806164,0.0,0,255,0,3,0,0,1,0,17
210481803,209471664,1000.0,0.28692847,0.020790802,0.69401675,0.0,0,255,0,3,0,0,1,0,17
211483439,210481803,1000.0,0.28692847,0.020964047,1.0062742,0.07786646,0,255,0,3,0,0,1,0,17
212492421,211483439,1000.0,0.28692847,0.020813078,0.6947603,0.0,0,255,0,3,0,0,1,0,17
213495517,211483439,1000.0,0.28692847,0.0,0.8933084,0.0,0,255,0,3,0,0,1,0,17
214497646,213495517,1000.0,0.28692847,0.04195565,0.7691869,0.0,0,255,0,3,0,0,1,0,17
215502864,214497646,1000.0,0.28692847,0.020867137,0.98075545,0.07750651,0,255,0,3,0,0,1,0,17
216505640,214497646,1000.0,0.28692847,0.0,0.6990566,0.0,0,255,0,3,0,0,1,0,17
217516421,216505640,1000.0,0.28692847,0.041551944,0.69352174,0.0,0,255,0,3,0,0,1,0,17
218524115,217516421,1000.0,0.28692847,0.020851701,1.0674086,0.07943505,0,255,0,3,0,0,1,0,17
219524421,218524115,1000.0,0.28692847,0.020981368,0.700378,0.0,0,255,0,3,0,0,1,0,17
221530856,220526443,1000.0,0.28692847,0.020916792,0.69822246,0.0,0,255,0,3,0,0,1,0,17
222541858,221530856,1000.0,0.28692847,0.020762537,0.99462444,0.07909538,0,255,0,3,0,0,1,0,17
223541966,222541858,1000.0,0.28692847,0.020762537,0.99462444,0.07909538,0,255,0,3,0,0,1,0,17
224548833,223541966,1000.0,0.28692847,0.020779612,0.7619191,0.0,0,255,0,3,0,0,1,0,17
225552420,224548833,1000.0,0.28692847,0.020854663,0.88979894,0.0,0,255,0,3,0,0,1,0,17
226558487,225552420,1000.0,0.28692847,0.020916583,0.80777854,0.07968222,0,255,0,3,0,0,1,0,17
227559185,226558487,1000.0,0.28692847,0.02087386,0.69678926,0.0,0,255,0,3,0,0,1,0,17
228562665,227559185,1000.0,0.28692847,0.02099473,0.89577514,0.0,0,255,0,3,0,0,1,0,17
229568575,228562665,1000.0,0.28692847,0.02092246,0.7671569,0.0,0,255,0,3,0,0,1,0,17
230576420,229568575,1000.0,0.28692847,0.02087386,0.9999572,0.07951946,0,255,0,3,0,0,1,0,17
231583419,230576420,1000.0,0.28692847,0.020833828,0.695453,0.0,0,255,0,3,0,0,1,0,17
232593495,231583419,1000.0,0.28692847,0.020838212,0.88909703,0.0,0,255,0,3,0,0,1,0,17
233598482,232593495,1000.0,0.28692847,0.020805055,0.8718309,0.079257354,0,255,0,3,0,0,1,0,17
234604477,233598482,1000.0,0.28692847,0.020898703,0.891678,0.0,0,255,0,3,0,0,1,0,17
235606950,234604477,1000.0,0.28692847,0.020874357,0.6759315,0.0,0,255,0,3,0,0,1,0,17
236610683,235606950,1000.0,0.28692847,0.020952959,0.69942975,0.0,0,255,0,3,0,0,1,0,17
237622277,236610683,1000.0,0.28692847,0.020919085,1.004116,0.07769945,0,255,0,3,0,0,1,0,17
238622966,237622277,1000.0,0.28692847,0.020773321,0.7616884,0.0,0,255,0,3,0,0,1,0,17
239623490,238622966,1000.0,0.28692847,0.020977784,0.89505213,0.0,0,255,0,3,0,0,1,0,17
240628558,239623490,1000.0,0.28692847,0.02098118,0.81227136,0.07793009,0,255,0,3,0,0,1,0,17
241636420,240628558,1000.0,0.28692847,0.02089421,0.89148635,0.0,0,255,0,3,0,0,1,0,17
242643738,241636420,1000.0,0.28692847,0.02082924,0.69529986,0.0,0,255,0,3,0,0,1,0,17
243654597,242643738,1000.0,0.28692847,0.020998992,1.0059516,0.07999615,0,255,0,3,0,0,1,0,17
244654894,243654597,1000.0,0.28692847,0.020998992,1.0059516,0.07999615,0,255,0,3,0,0,1,0,17
245655915,244654894,1000.0,0.28692847,0.02076108,0.69302464,0.0,0,255,0,3,0,0,1,0,17
246657495,245655915,1000.0,0.28692847,0.020990973,0.89561486,0.0,0,255,0,3,0,0,1,0,17
247666569,246657495,1000.0,0.28692847,0.020951329,0.80912036,0.07981458,0,255,0,3,0,0,1,0,17
248667475,247666569,1000.0,0.28692847,0.020817038,0.95659244,0.0,0,255,0,3,0,0,1,0,17
249669554,248667475,1000.0,0.28692847,0.020980865,0.70036125,0.0,0,255,0,3,0,0,1,0,17
250678647,249669554,1000.0,0.28692847,0.020958398,1.004007,0.07984151,0,255,0,3,0,0,1,0,17
251688420,250678647,1000.0,0.28692847,0.020812871,0.69475347,0.0,0,255,0,3,0,0,1,0,17
252692483,251688420,1000.0,0.28692847,0.020792572,0.7623943,0.0,0,255,0,3,0,0,1,0,17
253697546,252692483,1000.0,0.28692847,0.020915939,0.8924134,0.0,0,255,0,3,0,0,1,0,17
254698428,253697546,1000.0,0.28692847,0.020896312,0.80699563,0.079605,0,255,0,3,0,0,1,0,17
255701475,254698428,1000.0,0.28692847,0.02097883,0.89509684,0.0,0,255,0,3,0,0,1,0,17
256712420,255701475,1000.0,0.28692847,0.020937376,0.6989095,0.0,0,255,0,3,0,0,1,0,17
257721603,256712420,1000.0,0.28692847,0.020771224,1.0632889,0.079128474,0,255,0,3,0,0,1,0,17
258726866,257721603,1000.0,0.28692847,0.020811798,0.69471765,0.0,0,255,0,3,0,0,1,0,17
259731777,258726866,1000.0,0.28692847,0.020896187,0.8915707,0.0,0,255,0,3,0,0,1,0,17
260736584,259731777,1000.0,0.28692847,0.020895023,0.69749576,0.0,0,255,0,3,0,0,1,0,17
261745841,260736584,1000.0,0.28692847,0.020890137,0.80874676,0.07759194,0,255,0,3,0,0,1,0,17
262748504,261745841,1000.0,0.28692847,0.020816708,0.9565773,0.0,0,255,0,3,0,0,1,0,17
263755420,262748504,1000.0,0.28692847,0.020939296,0.69897366,0.0,0,255,0,3,0,0,1,0,17
264756420,263755420,1000.0,0.28692847,0.02085427,0.99901885,0.07944483,0,255,0,3,0,0,1,0,17
265766755,264756420,1000.0,0.28692847,0.020978244,0.7002738,0.0,0,255,0,3,0,0,1,0,17
266777938,265766755,1000.0,0.28692847,0.020788228,0.9552686,0.0,0,255,0,3,0,0,1,0,17
267782424,266777938,1000.0,0.28692847,0.020776115,0.6935265,0.0,0,255,0,3,0,0,1,0,17
268792420,267782424,1000.0,0.28692847,0.020895418,1.00099,0.079601586,0,255,0,3,0,0,1,0,17
269802386,268792420,1000.0,0.28692847,0.020790575,0.6940092,0.0,0,255,0,3,0,0,1,0,17
270808509,269802386,1000.0,0.28692847,0.020780824,0.6936837,0.0,0,255,0,3,0,0,1,0,17
271819445,270808509,1000.0,0.28692847,0.020864878,1.068083,0.079485245,0,255,0,3,0,0,1,0,17
272827523,271819445,1000.0,0.28692847,0.020793643,0.6941116,0.0,0,255,0,3,0,0,1,0,17
273828440,272827523,1000.0,0.28692847,0.020833332,0.88888884,0.0,0,255,0,3,0,0,1,0,17
274836500,273828440,1000.0,0.28692847,0.020979272,0.7003081,0.0,0,255,0,3,0,0,1,0,17
275845575,274836500,1000.0,0.28692847,0.020832403,1.0664206,0.079361536,0,255,0,3,0,0,1,0,17
276849551,275845575,1000.0,0.28692847,0.02081388,0.69478714,0.0,0,255,0,3,0,0,1,0,17
277859432,276849551,1000.0,0.28692847,0.02091629,0.89242846,0.0,0,255,0,3,0,0,1,0,17
278870864,277859432,1000.0,0.28692847,0.02079212,0.80297184,0.079208076,0,255,0,3,0,0,1,0,17
279872509,278870864,1000.0,0.28692847,0.020771513,0.76162213,0.0,0,255,0,3,0,0,1,0,17
280878746,279872509,1000.0,0.28692847,0.020934725,0.8722802,0.0,0,255,0,3,0,0,1,0,17
281881495,280878746,1000.0,0.28692847,0.020897975,0.69759434,0.0,0,255,0,3,0,0,1,0,17
282882947,281881495,1000.0,0.28692847,0.020937188,1.002991,0.079760715,0,255,0,3,0,0,1,0,17
283894100,282882947,1000.0,0.28692847,0.020989839,0.89556646,0.0,0,255,0,3,0,0,1,0,17
284894424,283894100,1000.0,0.28692847,0.020992106,0.88166845,0.07797068,0,255,0,3,0,0,1,0,17
285894463,284894424,1000.0,0.28692847,0.020999096,0.89596146,0.0,0,255,0,3,0,0,1,0,17
286905560,285894463,1000.0,0.28692847,0.020772396,0.69340235,0.0,0,255,0,3,0,0,1,0,17
287908587,286905560,1000.0,0.28692847,0.020937188,0.69890326,0.0,0,255,0,3,0,0,1,0,17
289916948,288909476,1000.0,0.28692847,0.020851515,0.7645556,0.0,0,255,0,3,0,0,1,0,17
290923586,289916948,1000.0,0.28692847,0.02085311,0.88973266,0.0,0,255,0,3,0,0,1,0,17
291926289,290923586,1000.0,0.28692847,0.020944998,0.80887586,0.079790466,0,255,0,3,0,0,1,0,17
292936490,291926289,1000.0,0.28692847,0.020786356,0.8868845,0.0,0,255,0,3,0,0,1,0,17
293939523,292936490,1000.0,0.28692847,0.020946648,0.77303106,0.0,0,255,0,3,0,0,1,0,17
294950629,293939523,1000.0,0.28692847,0.020804767,1.0045731,0.07727485,0,255,0,3,0,0,1,0,17
295951445,294950629,1000.0,0.28692847,0.020936666,0.7048678,0.0,0,255,0,3,0,0,1,0,17
296961678,295951445,1000.0,0.28692847,0.020787302,0.69983923,0.0,0,255,0,3,0,0,1,0,17
297963433,296961678,1000.0,0.28692847,0.020963209,0.9004197,0.0,0,255,0,3,0,0,1,0,17
298966341,297963433,1000.0,0.28692847,0.020945186,0.913609,0.07979118,0,255,0,3,0,0,1,0,17
299967167,298966341,1000.0,0.28692847,0.020976631,0.89999735,0.0,0,255,0,3,0,0,1,0,17
300977013,299967167,1000.0,0.28692847,0.020798441,0.6992238,0.0,0,255,0,3,0,0,1,0,17
