timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
163460034,-0.00074218155,0.0057724295,-0.0010453588,0.6598389,-0.0054216385,-0.0063951835,-0.7513603,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163492223,-6.101327e-05,-0.0034559676,0.0003038412,0.6599131,-0.005459491,-0.006416755,-0.7512948,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163520039,0.0008094481,0.0023030108,0.0009173809,0.6599691,-0.0054413783,-0.006405127,-0.75124574,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163552020,0.0013265866,-0.0031360206,0.0003706091,0.66003454,-0.0054679965,-0.006423933,-0.751188,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163584808,-0.00092935667,-0.00040052366,-0.00014757738,0.66010344,-0.005460417,-0.006434882,-0.7511274,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163616843,0.000505578,0.0017762212,0.0010604889,0.66016614,-0.0054895445,-0.006402697,-0.7510723,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163648825,-0.0022877643,-0.0014390624,-0.00018047472,0.6602278,-0.0054886746,-0.0064297044,-0.75101787,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163680825,-0.00054325024,0.00029576616,0.0012442265,0.660295,-0.005476774,-0.006382841,-0.75095934,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163708800,0.0028581216,-0.0013124649,0.0010876388,0.66036224,-0.005531722,-0.006443042,-0.75089926,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163742418,-0.0028044016,-0.002298181,-0.00013414142,0.6604452,-0.005499547,-0.00642613,-0.75082666,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163774454,0.002605328,0.0020591835,-0.00087727525,0.66051924,-0.0055132397,-0.006430133,-0.75076145,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163806441,-0.0011764811,0.0021976111,0.0009246853,0.66059554,-0.0055196593,-0.0064370898,-0.7506941,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163838406,-0.000104709296,-0.006422147,0.0010738776,0.6606688,-0.0055208257,-0.006428989,-0.75062966,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163867245,0.00078346534,0.007935051,-0.0002933254,0.66073287,-0.005528223,-0.0064171967,-0.7505734,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163899274,-0.00019726716,-0.0043320972,0.0020868457,0.66081166,-0.0055546286,-0.0064218426,-0.7505038,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163931220,-0.0015170391,0.00095526595,0.00042400695,0.66089,-0.005527706,-0.0064240308,-0.750435,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163963205,0.00056229555,0.0021630605,0.0021830467,0.66095877,-0.005564483,-0.006415239,-0.7503742,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
163995237,-0.0026624408,-0.002226872,0.0009549286,0.6610251,-0.005556605,-0.006459133,-0.7503155,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164023203,0.0023975342,0.0036925958,-0.0009879215,0.6610728,-0.0055391546,-0.0064051584,-0.75027406,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164056017,-0.00043196068,-0.0010589687,0.00036133057,0.6611468,-0.0055894773,-0.006435939,-0.75020814,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164088030,-0.00087417813,-0.0022449004,-0.0005622795,0.66121256,-0.005556498,-0.0064158095,-0.7501507,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164119999,-0.004200568,0.0027257376,-0.0013149284,0.66127086,-0.005568335,-0.006451719,-0.7500989,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164152000,0.0061259703,-0.0037568144,0.003235886,0.66135544,-0.0056063556,-0.0064162305,-0.7500244,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164184016,-0.004285912,-0.0039609135,-0.0008468204,0.66140807,-0.005576002,-0.0064643305,-0.7499777,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164212800,-0.0016376546,0.005805221,0.0027311032,0.66147536,-0.0056064283,-0.006385026,-0.7499188,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164244820,0.0027953845,-0.0056176637,0.0010480674,0.6615488,-0.00563736,-0.006444258,-0.7498533,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164276820,-0.0026240114,0.0012003658,0.0013709436,0.661605,-0.00559121,-0.0063574016,-0.74980474,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164308809,-0.003907589,-0.00083268574,0.0010249612,0.661679,-0.0056651905,-0.006363423,-0.7497388,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164340816,-0.0016671193,-0.0014670352,0.0010893312,0.661743,-0.005615138,-0.006359247,-0.7496828,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164373601,0.0064356294,-0.0015551173,0.001423989,0.6618061,-0.0056494875,-0.0063671423,-0.7496268,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164405612,-0.008635083,-0.0005805921,0.0027542466,0.6618674,-0.0057139914,-0.0062855813,-0.7495729,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164433606,0.012398088,-0.00038951728,0.0011583341,0.6619285,-0.0056555965,-0.0062953006,-0.7495193,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164465622,-0.008283397,0.0025557694,2.7211383e-05,0.6619848,-0.0057188813,-0.0062978393,-0.749469,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164497627,-0.00035373028,-0.007406547,0.0020559484,0.6620519,-0.005750247,-0.006203358,-0.74941033,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164530414,0.0014286675,0.0058778143,0.00058394484,0.6620977,-0.00570147,-0.0062627215,-0.7493697,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164562401,-0.0029525864,-0.0018024361,-9.394507e-05,0.6621663,-0.005781761,-0.00616948,-0.74930924,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164594432,0.00015350874,-0.0039146915,0.0007120855,0.6622202,-0.0058031883,-0.006187279,-0.7492614,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164626406,-0.0010547898,0.0023277048,-0.0010739908,0.66228294,-0.005781104,-0.006128309,-0.74920654,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164658405,0.00021192618,0.0013598967,-0.0015052176,0.6623411,-0.005875388,-0.006116558,-0.74915445,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164691230,0.0012327235,-0.004253336,0.0012312832,0.6623939,-0.005848039,-0.006046037,-0.74910855,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164723205,-0.00030863588,0.00049606105,-0.00061751297,0.66245705,-0.005877069,-0.006078992,-0.7490523,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164755203,-0.0025158771,0.0005114386,0.00018346147,0.66251725,-0.0059540714,-0.0060097557,-0.74899894,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164787246,0.006438779,-0.0040488797,0.00069085555,0.6625834,-0.005941773,-0.00601246,-0.7489405,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164819255,-0.0075585414,0.0061152885,-0.0018175937,0.66264343,-0.005994938,-0.0059456867,-0.7488874,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164852008,0.0032511642,-0.0026637753,0.0005487951,0.662702,-0.006058761,-0.0058950027,-0.74883556,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164884016,0.00076179556,0.00400638,-0.0011118979,0.662756,-0.0060438276,-0.00585597,-0.7487882,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164916000,-0.0026263534,-0.0025794203,-0.00035592588,0.6628302,-0.0061216196,-0.0057737716,-0.74872255,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164948052,0.0017290437,0.0021011522,-0.00065304385,0.66289145,-0.0061245193,-0.005756038,-0.74866843,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
164980023,0.0015783713,-0.00477273,0.0016180268,0.6629605,-0.0061635436,-0.005722196,-0.74860716,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165012808,-0.001973531,0.0028560567,-4.037097e-05,0.66302866,-0.0062318575,-0.005663211,-0.7485467,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165044801,0.0029598977,-0.00051227305,0.0014012288,0.66308147,-0.0062343623,-0.005590453,-0.7485004,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165077624,-0.0022056676,0.0021022544,-0.0007519722,0.66315055,-0.0062836204,-0.0055596656,-0.748439,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165109625,-0.0005516992,-0.0017922618,0.0014212243,0.663208,-0.006354789,-0.0054615987,-0.74838823,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165142439,0.0018144406,-0.0015696129,0.002234224,0.66328275,-0.006373162,-0.0054547396,-0.74832195,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165174454,-0.001703205,0.0021682954,0.0022339032,0.6633456,-0.0064324667,-0.0053577363,-0.74826646,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165206420,0.0013301927,-0.00393862,0.00014989218,0.6633983,-0.006515283,-0.005304689,-0.7482194,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165238427,-0.002079212,0.0010621417,0.00013960106,0.66344523,-0.00651327,-0.0052384655,-0.74817824,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165266411,-0.00207759,-0.0012712851,0.00019032555,0.6634855,-0.006615253,-0.0051867296,-0.7481419,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165300000,0.0007846507,0.00010807207,-0.00010999176,0.66352224,-0.006630602,-0.0050905114,-0.74810994,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165332031,-0.00058922975,-0.0005224147,0.00014809892,0.66356045,-0.0066649634,-0.0050176117,-0.7480762,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165364015,0.0023497168,-0.0010465798,0.03234628,0.6638716,-0.0066792,-0.004919759,-0.74780065,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165396021,-0.002325977,-0.051617738,0.40465987,0.664348,-0.0070619364,-0.004935768,-0.74737376,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165424813,0.016099265,0.0038762297,-0.21160522,0.6639858,-0.0066151065,-0.005006493,-0.7476992,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165456834,0.0071101664,-0.012523698,0.13275297,0.6655794,-0.00696896,-0.0047648763,-0.7462793,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165488841,-0.010685154,-0.034739375,-0.074539006,0.6642179,-0.0069236257,-0.0051319003,-0.74748933,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165520832,0.025929086,0.029598672,-0.0077540167,0.66451323,-0.0069720405,-0.004948244,-0.7472276,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165552799,-0.0056552086,-0.043150987,0.15872957,0.66481495,-0.007069995,-0.0047833556,-0.7469593,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165581636,0.008704238,0.029470231,0.07174244,0.6651498,-0.0070789363,-0.0047422335,-0.74666137,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165613603,-0.008239118,0.00012363587,-0.18414454,0.6647545,-0.00715513,-0.0046273535,-0.7470134,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165645629,0.0017582029,0.005276559,0.08156095,0.6647936,-0.0071793287,-0.004528207,-0.7469789,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165677609,-0.013441073,-0.023012847,-0.031632956,0.66497886,-0.007362192,-0.0044647027,-0.74681264,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165709606,0.0011495715,-0.010174112,-0.0018992509,0.6649342,-0.00740871,-0.0043445486,-0.74685264,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165742419,0.0012179501,0.009138077,0.019668939,0.66507965,-0.0076326537,-0.0042769834,-0.7467212,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165770404,-0.007545984,-0.018364191,0.05970654,0.66507334,-0.0075846366,-0.0041858735,-0.7467278,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165802401,0.0012101845,0.013332134,-0.087270826,0.66496414,-0.007605581,-0.004092552,-0.74682546,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165834403,0.009080047,-0.0062034624,0.026955253,0.6650806,-0.0077225794,-0.004020174,-0.7467209,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165866405,0.0020617351,-0.0121252015,0.08929319,0.6652414,-0.007815852,-0.0039047594,-0.74657726,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165899270,0.027915554,0.009615103,-0.018655384,0.6653291,-0.008082298,-0.0038989729,-0.74649626,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165931203,-0.015067043,0.010636959,0.04039072,0.6653643,-0.007986425,-0.003709969,-0.7464669,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165963232,0.005333119,0.0043436103,0.029228399,0.6653032,-0.008003054,-0.0036635196,-0.7465215,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
165991256,-0.0090268,-0.012466216,0.057318263,0.6652614,-0.008245464,-0.0035857547,-0.7465564,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166023271,-0.0020794666,-0.013987407,0.07073378,0.6653966,-0.00832565,-0.0034753978,-0.74643564,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166056041,-0.004026768,0.017626379,-0.0769694,0.6654084,-0.008525105,-0.003390145,-0.7464232,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166088034,0.011821708,0.01567107,-0.08695361,0.665456,-0.008536406,-0.0032821705,-0.74638116,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166120100,0.004648433,0.00912031,-0.07015642,0.6654842,-0.008596728,-0.003165254,-0.74635583,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166152040,0.011450701,-0.01423716,0.08870687,0.6656538,-0.008752106,-0.0030576987,-0.7462031,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166180032,-0.010225024,-0.004751499,0.07138139,0.6658105,-0.008886569,-0.0029227214,-0.7460623,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166212841,0.011515509,0.022084039,-0.28831023,0.6654634,-0.008922393,-0.0027986502,-0.746372,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166244833,-0.0023492323,-0.028202148,0.1877246,0.66559434,-0.009124986,-0.0026726543,-0.7462532,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166276805,-0.007854202,0.005420893,-0.030227982,0.6658512,-0.009244423,-0.0025233657,-0.7460231,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166308850,-0.01097285,-0.014890948,0.20493169,0.6659582,-0.009361622,-0.0023875716,-0.74592656,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166340834,0.0006641119,-0.00027066143,-0.038726315,0.6658655,-0.009445423,-0.0022465133,-0.7460087,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166368822,0.010205533,0.012621291,-0.0062456923,0.66608834,-0.009597118,-0.0021351164,-0.7458081,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166401610,-0.012918283,-0.029042337,0.052910984,0.6659019,-0.009756458,-0.0019695598,-0.745973,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166433618,-0.004234218,0.01764759,-0.021070044,0.665868,-0.0097227,-0.0018078021,-0.74600405,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166465791,0.013557695,-0.012435285,0.017621417,0.66588914,-0.009956986,-0.0017224539,-0.74598235,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166497601,0.0017842001,0.00071178377,-0.009391865,0.66570085,-0.010012839,-0.0014792673,-0.74615014,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166526436,-0.020435184,-0.018504571,0.1586021,0.66575736,-0.010235601,-0.0013558445,-0.74609697,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166558405,-0.014416792,-0.022969265,0.20457181,0.66578805,-0.010258942,-0.0012079921,-0.74606943,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166590401,0.008185402,0.0056318957,0.016138187,0.6661678,-0.010461273,-0.0010871843,-0.7457278,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166622431,-0.0018671289,0.015003141,-0.1965755,0.665481,-0.010459667,-0.00087016186,-0.74634105,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166654417,0.0020736014,-0.0050128317,0.09082766,0.6659389,-0.010681569,-0.00077629497,-0.7459295,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166684035,0.008989606,0.038757436,-0.120898135,0.66588753,-0.010682791,-0.00055484235,-0.7459755,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166715999,-0.016827378,-0.024302574,0.025177155,0.6660673,-0.010991965,-0.00038264983,-0.7458106,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166747999,0.012285022,0.0046866713,-0.02471166,0.6660346,-0.011034299,-0.00021153847,-0.74583924,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166780016,0.015139847,0.005622628,-0.046949394,0.66595465,-0.011260165,-6.727498e-05,-0.74590725,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166812812,0.021942707,-0.01611645,0.005725938,0.6659074,-0.011273673,0.000115912975,-0.74594927,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166844808,0.013058411,0.018457767,-0.03363577,0.66586155,-0.011486484,0.00029041935,-0.74598694,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166872809,0.0018591285,-0.028987441,-0.06391555,0.6658054,-0.011637208,0.0004246221,-0.7460346,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166904803,0.016757283,-0.01882467,0.050079096,0.6660467,-0.011857027,0.00054635934,-0.7458157,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166936973,-0.0054333974,0.004613035,-0.09889871,0.6658315,-0.011987781,0.00076613686,-0.7460055,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
166968799,-0.012399576,0.019784886,-0.025232939,0.66580075,-0.011983823,0.00095177966,-0.7460328,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
