timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
167834687,0,-0.039131112,-0.05561015,0.009740443,0.06903353,0.0,0.0,0.0,0.0
167940883,0,-0.040584598,-0.05744196,0.008370999,0.07199211,0.0,0.0,0.0,0.0
168045126,0,-0.039589323,-0.05629766,0.007166073,0.0739645,0.0,0.0,0.0,0.0
168145868,0,-0.037741285,-0.052971885,0.0067819697,0.07495069,0.0,0.0,0.0,0.0
168246133,0,-0.04238607,-0.06032039,0.0064657736,0.08382643,0.0,0.0,0.0,0.0
168347280,0,-0.042524632,-0.060888637,0.0070018633,0.084812626,0.0,0.0,0.0,0.0
168446706,0,-0.043043718,-0.060520697,0.00526375,0.085798815,0.0,0.0,0.0,0.0
168548314,0,-0.045048866,-0.06100162,0.0048993444,0.08678501,0.0,0.0,0.0,0.0
168653388,0,-0.04511608,-0.05994833,0.0059021693,0.08678501,0.0,0.0,0.0,0.0
168753092,0,-0.04559547,-0.06053959,0.0050639026,0.08678501,0.0,0.0,0.0,0.0
168854381,0,-0.051366474,-0.06188471,0.005905266,0.08678501,0.0,0.0,0.0,0.0
168954725,0,-0.050956294,-0.06110571,0.0069402237,0.08678501,0.0,0.0,0.0,0.0
169062961,0,-0.052079678,-0.05875936,0.006706444,0.08678501,0.0,0.0,0.0,0.0
169164271,0,-0.05554729,-0.059917394,0.0079230005,0.085798815,0.0,0.0,0.0,0.0
169263625,0,-0.054317024,-0.061861817,0.007970842,0.085798815,0.0,0.0,0.0,0.0
169368303,0,-0.058275167,-0.05708902,0.008365386,0.085798815,0.0,0.0,0.0,0.0
169469399,0,-0.055643145,-0.05921125,0.0087754,0.08678501,0.0,0.0,0.0,0.0
169569130,0,-0.063961655,-0.061047267,0.010271347,0.085798815,0.0,0.0,0.0,0.0
169670343,0,-0.061305735,-0.057803873,0.010971598,0.085798815,0.0,0.0,0.0,0.0
169770701,0,-0.060483493,-0.0538773,0.011010841,0.085798815,0.0,0.0,0.0,0.0
169874717,0,-0.070940696,-0.0634236,0.012261835,0.08678501,0.0,0.0,0.0,0.0
169976511,0,-0.06255684,-0.05044487,0.011657178,0.08678501,0.0,0.0,0.0,0.0
170081080,0,-0.07069662,-0.06294088,0.013087265,0.08678501,0.0,0.0,0.0,0.0
170181688,0,-0.06915011,-0.05393997,0.012836248,0.08678501,0.0,0.0,0.0,0.0
170282610,0,-0.07473873,-0.05928224,0.012586037,0.08678501,0.0,0.0,0.0,0.0
170386684,0,-0.0727627,-0.054349378,0.013648197,0.08678501,0.0,0.0,0.0,0.0
170488269,0,-0.07233837,-0.058039647,0.013253297,0.085798815,0.0,0.0,0.0,0.0
170589924,0,-0.07590961,-0.056953397,0.012692645,0.08678501,0.0,0.0,0.0,0.0
170689246,0,-0.07701654,-0.054654952,0.012183589,0.08678501,0.0,0.0,0.0,0.0
170789385,0,-0.069939874,-0.055787977,0.012884038,0.08678501,0.0,0.0,0.0,0.0
170894109,0,-0.07958271,-0.05951207,0.011861418,0.08678501,0.0,0.0,0.0,0.0
170990773,0,-0.07296836,-0.05728868,0.012983587,0.08678501,0.0,0.0,0.0,0.0
171094841,0,-0.07082224,-0.053918585,0.011366962,0.08678501,0.0,0.0,0.0,0.0
171197191,0,-0.07488311,-0.06146655,0.012018722,0.08678501,0.0,0.0,0.0,0.0
171297266,0,-0.065487295,-0.057878245,0.0107987635,0.0877712,0.0,0.0,0.0,0.0
171401480,0,-0.072212376,-0.05990865,0.011766554,0.0877712,0.0,0.0,0.0,0.0
171502148,0,-0.064795315,-0.055158675,0.011944792,0.0877712,0.0,0.0,0.0,0.0
171602677,0,-0.06766634,-0.059096318,0.011971575,0.0877712,0.0,0.0,0.0,0.0
171703602,0,-0.06817197,-0.056235306,0.011876716,0.0877712,0.0,0.0,0.0,0.0
171807777,0,-0.066532426,-0.05758472,0.012957588,0.0877712,0.0,0.0,0.0,0.0
171908535,0,-0.06935465,-0.054044086,0.012852324,0.0877712,0.0,0.0,0.0,0.0
172008325,0,-0.06782185,-0.056126036,0.014131815,0.0877712,0.0,0.0,0.0,0.0
172110030,0,-0.06920324,-0.057480156,0.01498344,0.0877712,0.0,0.0,0.0,0.0
172209218,0,-0.07755178,-0.044200953,0.014201524,0.0877712,0.0,0.0,0.0,0.0
172313902,0,-0.06957632,-0.05434498,0.01408161,0.0877712,0.0,0.0,0.0,0.0
172415502,0,-0.07782645,-0.059014786,0.015494113,0.0877712,0.0,0.0,0.0,0.0
172514844,0,-0.07299201,-0.055673033,0.014475736,0.0877712,0.0,0.0,0.0,0.0
172619922,0,-0.06908594,-0.058457185,0.014744058,0.0877712,0.0,0.0,0.0,0.0
172720310,0,-0.07676395,-0.059900597,0.013428052,0.0877712,0.0,0.0,0.0,0.0
172822309,0,-0.06658542,-0.056422666,0.014573692,0.0877712,0.0,0.0,0.0,0.0
172921485,0,-0.0693077,-0.06785552,0.014961689,0.0877712,0.0,0.0,0.0,0.0
173025165,0,-0.069764264,-0.05719878,0.01480631,0.08678501,0.0,0.0,0.0,0.0
173127453,0,-0.06388373,-0.05298236,0.015612971,0.08678501,0.0,0.0,0.0,0.0
173227119,0,-0.07137658,-0.044339553,0.016283745,0.08678501,0.0,0.0,0.0,0.0
173326660,0,-0.068896905,-0.055890687,0.0173322,0.08678501,0.0,0.0,0.0,0.0
173428863,0,-0.06865232,-0.05509405,0.016626367,0.08678501,0.0,0.0,0.0,0.0
173529230,0,-0.07763374,-0.0552304,0.016282456,0.08678501,0.0,0.0,0.0,0.0
173633051,0,-0.06991736,-0.052887812,0.01757981,0.08678501,0.0,0.0,0.0,0.0
173735923,0,-0.07176987,-0.05755277,0.016756818,0.08678501,0.0,0.0,0.0,0.0
173830805,0,-0.07384919,-0.057737738,0.018633606,0.08678501,0.0,0.0,0.0,0.0
173934703,0,-0.07484557,-0.056061443,0.016662247,0.08678501,0.0,0.0,0.0,0.0
174039629,0,-0.06819372,-0.055662744,0.016943764,0.08678501,0.0,0.0,0.0,0.0
174141833,0,-0.07458222,-0.059269674,0.017986106,0.08678501,0.0,0.0,0.0,0.0
174241093,0,-0.07121469,-0.060153134,0.018226158,0.0877712,0.0,0.0,0.0,0.0
174342761,0,-0.0677855,-0.05303115,0.018372213,0.0877712,0.0,0.0,0.0,0.0
174442676,0,-0.07164638,-0.056251448,0.019026978,0.08678501,0.0,0.0,0.0,0.0
174546912,0,-0.0735582,-0.06323118,0.019823968,0.0877712,0.0,0.0,0.0,0.0
174647543,0,-0.0713277,-0.051873185,0.019215195,0.08678501,0.0,0.0,0.0,0.0
174749898,0,-0.075197704,-0.056010876,0.019129971,0.08678501,0.0,0.0,0.0,0.0
174850127,0,-0.07645575,-0.05464371,0.018152187,0.08678501,0.0,0.0,0.0,0.0
174952327,0,-0.068814285,-0.05416161,0.019397898,0.08678501,0.0,0.0,0.0,0.0
175052791,0,-0.07093858,-0.05752154,0.01910825,0.08678501,0.0,0.0,0.0,0.0
175153110,0,-0.07246114,-0.059110716,0.018828323,0.08678501,0.0,0.0,0.0,0.0
175257137,0,-0.07066631,-0.056661796,0.019179026,0.08678501,0.0,0.0,0.0,0.0
175358660,0,-0.068876706,-0.05450471,0.019042188,0.08678501,0.0,0.0,0.0,0.0
175459642,0,-0.07216465,-0.05651669,0.02135497,0.0877712,0.0,0.0,0.0,0.0
175558717,0,-0.07741708,-0.057940084,0.019733982,0.08678501,0.0,0.0,0.0,0.0
175663602,0,-0.072008066,-0.054312117,0.020159716,0.0877712,0.0,0.0,0.0,0.0
175764589,0,-0.07380304,-0.053479232,0.021769077,0.08678501,0.0,0.0,0.0,0.0
175864341,0,-0.07725092,-0.057485294,0.020502793,0.08678501,0.0,0.0,0.0,0.0
175969148,0,-0.07416668,-0.059327256,0.021333197,0.08678501,0.0,0.0,0.0,0.0
176069468,0,-0.0719464,-0.051511507,0.020827591,0.08678501,0.0,0.0,0.0,0.0
176169888,0,-0.073775575,-0.05552408,0.02080401,0.08678501,0.0,0.0,0.0,0.0
176271208,0,-0.07400398,-0.059139457,0.020913558,0.0877712,0.0,0.0,0.0,0.0
176372213,0,-0.06914997,-0.053055517,0.021459483,0.0877712,0.0,0.0,0.0,0.0
176476600,0,-0.07269623,-0.0540712,0.021737553,0.08678501,0.0,0.0,0.0,0.0
176577081,0,-0.07859984,-0.056623716,0.021800134,0.08678501,0.0,0.0,0.0,0.0
176678694,0,-0.07560211,-0.056539584,0.02108628,0.08678501,0.0,0.0,0.0,0.0
176778144,0,-0.07509453,-0.040715154,0.021254651,0.08678501,0.0,0.0,0.0,0.0
176882939,0,-0.074684955,-0.05799175,0.021312293,0.08678501,0.0,0.0,0.0,0.0
176986985,0,-0.073925324,-0.05499427,0.020666823,0.08678501,0.0,0.0,0.0,0.0
177087460,0,-0.07184308,-0.056931887,0.02173556,0.08678501,0.0,0.0,0.0,0.0
177188580,0,-0.06886516,-0.055005684,0.021291584,0.08678501,0.0,0.0,0.0,0.0
177288402,0,-0.070575625,-0.055943556,0.023343438,0.08678501,0.0,0.0,0.0,0.0
177393074,0,-0.07796184,-0.057821665,0.022271194,0.08678501,0.0,0.0,0.0,0.0
177494984,0,-0.07456356,-0.057410315,0.021671575,0.08678501,0.0,0.0,0.0,0.0
177594001,0,-0.07242098,-0.054858763,0.022743046,0.08678501,0.0,0.0,0.0,0.0
177695566,0,-0.07148442,-0.050875474,0.022567067,0.08678501,0.0,0.0,0.0,0.0
177798941,0,-0.073840044,-0.06002421,0.022858702,0.08678501,0.0,0.0,0.0,0.0
177899905,0,-0.07120112,-0.057799183,0.024070416,0.0877712,0.0,0.0,0.0,0.0
178000413,0,-0.07027968,-0.052402887,0.02322495,0.0877712,0.0,0.0,0.0,0.0
178104294,0,-0.073924825,-0.055511788,0.023806948,0.08678501,0.0,0.0,0.0,0.0
178205380,0,-0.07622503,-0.05712861,0.024549771,0.08678501,0.0,0.0,0.0,0.0
178305207,0,-0.07252413,-0.05400962,0.023747016,0.08678501,0.0,0.0,0.0,0.0
178401910,0,-0.07165929,-0.05396435,0.022393698,0.08678501,0.0,0.0,0.0,0.0
178506741,0,-0.07186119,-0.05490775,0.022971502,0.08678501,0.0,0.0,0.0,0.0
178610712,0,-0.07376863,-0.057360314,0.024019636,0.08678501,0.0,0.0,0.0,0.0
178711531,0,-0.075331464,-0.057666022,0.02315128,0.0877712,0.0,0.0,0.0,0.0
178813325,0,-0.07087533,-0.0531547,0.023947457,0.0877712,0.0,0.0,0.0,0.0
178913256,0,-0.071555,-0.05240251,0.024833541,0.08678501,0.0,0.0,0.0,0.0
179014132,0,-0.07470029,-0.052407898,0.0245278,0.08678501,0.0,0.0,0.0,0.0
179118686,0,-0.07580821,-0.059389696,0.024462745,0.08678501,0.0,0.0,0.0,0.0
179218948,0,-0.073136136,-0.05767491,0.02518325,0.08678501,0.0,0.0,0.0,0.0
179319682,0,-0.07115135,-0.050391253,0.024920914,0.08678501,0.0,0.0,0.0,0.0
179420868,0,-0.074037604,-0.054919563,0.025009226,0.08678501,0.0,0.0,0.0,0.0
179525028,0,-0.07706571,-0.05756694,0.025137959,0.08678501,0.0,0.0,0.0,0.0
179625134,0,-0.073977664,-0.05432176,0.024276413,0.08678501,0.0,0.0,0.0,0.0
179725576,0,-0.07387607,-0.054205403,0.0243712,0.08678501,0.0,0.0,0.0,0.0
179825871,0,-0.07116297,-0.052867536,0.023981076,0.08678501,0.0,0.0,0.0,0.0
179930749,0,-0.07366645,-0.054519214,0.025237277,0.08678501,0.0,0.0,0.0,0.0
180031521,0,-0.07800504,-0.05537613,0.026200023,0.08678501,0.0,0.0,0.0,0.0
180131620,0,-0.07777209,-0.055896033,0.02474568,0.08678501,0.0,0.0,0.0,0.0
180233991,0,-0.07507608,-0.05598019,0.026043445,0.08678501,0.0,0.0,0.0,0.0
180336568,0,-0.07317759,-0.04989779,0.025566783,0.08678501,0.0,0.0,0.0,0.0
180437104,0,-0.07335318,-0.05088853,0.025975421,0.08678501,0.0,0.0,0.0,0.0
180537534,0,-0.07640293,-0.056599375,0.025700253,0.08678501,0.0,0.0,0.0,0.0
180638126,0,-0.07565921,-0.052470822,0.025472047,0.08678501,0.0,0.0,0.0,0.0
180738712,0,-0.07366021,-0.05194784,0.02612823,0.08678501,0.0,0.0,0.0,0.0
180842748,0,-0.075725235,-0.053640384,0.025483886,0.08678501,0.0,0.0,0.0,0.0
180944408,0,-0.07676434,-0.05410039,0.025589695,0.08678501,0.0,0.0,0.0,0.0
181045849,0,-0.07560521,-0.05376095,0.02677155,0.08678501,0.0,0.0,0.0,0.0
181145086,0,-0.07825723,-0.05430334,0.025521772,0.08678501,0.0,0.0,0.0,0.0
181249880,0,-0.07288948,-0.04910406,0.025772592,0.08678501,0.0,0.0,0.0,0.0
181350966,0,-0.07454022,-0.05249379,0.025976013,0.08678501,0.0,0.0,0.0,0.0
181450864,0,-0.07595469,-0.04736122,0.026682194,0.08678501,0.0,0.0,0.0,0.0
181552538,0,-0.0754083,-0.054428764,0.02714479,0.08678501,0.0,0.0,0.0,0.0
181653364,0,-0.07650421,-0.05894348,0.0270325,0.08678501,0.0,0.0,0.0,0.0
181757876,0,-0.073385455,-0.051153544,0.028390272,0.08678501,0.0,0.0,0.0,0.0
181857895,0,-0.07361196,-0.050088577,0.026599282,0.08678501,0.0,0.0,0.0,0.0
181959035,0,-0.07622837,-0.052268878,0.026698424,0.08678501,0.0,0.0,0.0,0.0
182062945,0,-0.08013032,-0.053757977,0.02681829,0.08678501,0.0,0.0,0.0,0.0
182159642,0,-0.0789696,-0.05437166,0.027456103,0.08678501,0.0,0.0,0.0,0.0
182263463,0,-0.0773642,-0.052723594,0.026465196,0.08678501,0.0,0.0,0.0,0.0
182365221,0,-0.07459572,-0.049053863,0.026225686,0.08678501,0.0,0.0,0.0,0.0
182465075,0,-0.07533018,-0.053805154,0.027104996,0.08678501,0.0,0.0,0.0,0.0
182569168,0,-0.07579753,-0.052968692,0.028543562,0.08678501,0.0,0.0,0.0,0.0
182670131,0,-0.07847788,-0.051852737,0.027704949,0.08678501,0.0,0.0,0.0,0.0
182771466,0,-0.07690995,-0.05919327,0.028719611,0.08678501,0.0,0.0,0.0,0.0
182870918,0,-0.077533476,-0.05461088,0.02868101,0.08678501,0.0,0.0,0.0,0.0
182976282,0,-0.07716155,-0.04969,0.02903512,0.08678501,0.0,0.0,0.0,0.0
183073087,0,-0.07773933,-0.05441311,0.027849333,0.08678501,0.0,0.0,0.0,0.0
183177116,0,-0.08028905,-0.05357361,0.027859312,0.0877712,0.0,0.0,0.0,0.0
183278323,0,-0.07990632,-0.05380454,0.028129814,0.0877712,0.0,0.0,0.0,0.0
183377910,0,-0.08019947,-0.054358993,0.027812263,0.08678501,0.0,0.0,0.0,0.0
183482722,0,-0.07886164,-0.05402876,0.02818392,0.08678501,0.0,0.0,0.0,0.0
183584423,0,-0.07725732,-0.0503561,0.027727272,0.08678501,0.0,0.0,0.0,0.0
183685344,0,-0.07825951,-0.055895064,0.02876208,0.08678501,0.0,0.0,0.0,0.0
183785225,0,-0.078128465,-0.048980076,0.029088518,0.08678501,0.0,0.0,0.0,0.0
183887679,0,-0.07805934,-0.049774647,0.029264204,0.0877712,0.0,0.0,0.0,0.0
183990132,0,-0.07873273,-0.05718399,0.029744305,0.08678501,0.0,0.0,0.0,0.0
184090740,0,-0.07975785,-0.058144946,0.029931102,0.0877712,0.0,0.0,0.0,0.0
184192282,0,-0.07844132,-0.051178336,0.029653009,0.0877712,0.0,0.0,0.0,0.0
184294702,0,-0.076370575,-0.053490266,0.02906516,0.08678501,0.0,0.0,0.0,0.0
184397356,0,-0.07874768,-0.053868107,0.02890359,0.08678501,0.0,0.0,0.0,0.0
184497890,0,-0.07968197,-0.05361652,0.028166642,0.08678501,0.0,0.0,0.0,0.0
184598114,0,-0.079154715,-0.054607667,0.029499842,0.08678501,0.0,0.0,0.0,0.0
184699183,0,-0.082843415,-0.053816218,0.02932161,0.08678501,0.0,0.0,0.0,0.0
184800450,0,-0.08226449,-0.05507447,0.028811276,0.08678501,0.0,0.0,0.0,0.0
184904286,0,-0.07880219,-0.05242749,0.028752131,0.08678501,0.0,0.0,0.0,0.0
185001099,0,-0.07916598,-0.05140504,0.030963548,0.08678501,0.0,0.0,0.0,0.0
185105888,0,-0.078580305,-0.045061104,0.028620265,0.08678501,0.0,0.0,0.0,0.0
185208001,0,-0.08057901,-0.050226834,0.02943059,0.08678501,0.0,0.0,0.0,0.0
185306815,0,-0.08217723,-0.053302478,0.028714739,0.08678501,0.0,0.0,0.0,0.0
185408320,0,-0.083194196,-0.05217207,0.028369065,0.08678501,0.0,0.0,0.0,0.0
185512306,0,-0.08063023,-0.053934757,0.02843423,0.08678501,0.0,0.0,0.0,0.0
185614659,0,-0.08198738,-0.05610034,0.028921383,0.08678501,0.0,0.0,0.0,0.0
185714031,0,-0.07862823,-0.05328878,0.028979532,0.08678501,0.0,0.0,0.0,0.0
185818001,0,-0.07958004,-0.05914197,0.029130327,0.08678501,0.0,0.0,0.0,0.0
185918690,0,-0.07894032,-0.054338258,0.031442527,0.08678501,0.0,0.0,0.0,0.0
186019014,0,-0.079139926,-0.052727584,0.031581108,0.08678501,0.0,0.0,0.0,0.0
186119800,0,-0.08132752,-0.07231231,0.030511076,0.08678501,0.0,0.0,0.0,0.0
186224259,0,-0.08059113,-0.06556401,0.031372916,0.08678501,0.0,0.0,0.0,0.0
186320293,0,-0.080331676,-0.05796516,0.031728286,0.08678501,0.0,0.0,0.0,0.0
186426027,0,-0.07812038,-0.054217968,0.031964008,0.08678501,0.0,0.0,0.0,0.0
186527486,0,-0.07895357,-0.059274726,0.03133514,0.08678501,0.0,0.0,0.0,0.0
186626709,0,-0.077548206,-0.058185123,0.030077994,0.08678501,0.0,0.0,0.0,0.0
186727621,0,-0.07822609,-0.058068607,0.031348266,0.08678501,0.0,0.0,0.0,0.0
186833103,0,-0.07921371,-0.05894569,0.03152633,0.08678501,0.0,0.0,0.0,0.0
186933355,0,-0.081572235,-0.059015576,0.032884393,0.08678501,0.0,0.0,0.0,0.0
187033875,0,-0.08282152,-0.05991836,0.032062966,0.08678501,0.0,0.0,0.0,0.0
187135197,0,-0.08074425,-0.062830076,0.032333948,0.0591716,0.0,0.0,0.0,0.0
187239011,0,-0.08298464,-0.060957797,0.031711012,0.056213018,0.0,0.0,0.0,0.0
187339605,0,-0.08157362,-0.060271148,0.03235125,0.054240633,0.0,0.0,0.0,0.0
187440399,0,-0.08029393,-0.059853427,0.03099885,0.03550296,0.0,0.0,0.0,0.0
187540811,0,-0.0806607,-0.056130365,0.03233058,0.020710059,0.0,0.0,0.0,0.0
187645372,0,-0.08086553,-0.059593596,0.032043494,0.01183432,0.0,0.0,0.0,0.0
187745201,0,-0.08015243,-0.059499305,0.032021947,0.0,0.0,0.0,0.0,0.0
187847781,0,-0.08082307,-0.05877099,0.033263944,0.0,0.0,0.0,0.0,0.0
187946921,0,-0.079947405,-0.058209833,0.03495596,0.0,0.0,0.0,0.0,0.0
188050705,0,-0.08159716,-0.06038757,0.030683203,0.0,0.0,0.0,0.0,0.0
188152281,0,-0.08120317,-0.058044214,0.032882307,0.0,0.0,0.0,0.0,0.0
188253387,0,-0.08129635,-0.06040838,0.03157573,0.0,0.0,0.0,0.0,0.0
188353210,0,-0.08102711,-0.061452053,0.030664513,0.0,0.0,0.0,0.0,0.0
188454395,0,-0.0807334,-0.05965541,0.030776128,0.0,0.0,0.0,0.0,0.0
188555695,0,-0.08094052,-0.059989743,0.030659238,0.0,0.0,0.0,0.0,0.0
188659623,0,-0.08096934,-0.05970207,0.03053175,0.0,0.0,0.0,0.0,0.0
188761038,0,-0.08105806,-0.060191356,0.03036591,0.0,0.0,0.0,0.0,0.0
188862681,0,-0.08118263,-0.06003625,0.030160524,0.0,0.0,0.0,0.0,0.0
188962164,0,-0.08109675,-0.060126364,0.029885327,0.0,0.0,0.0,0.0,0.0
189063703,0,-0.08087977,-0.059778508,0.029848006,0.0,0.0,0.0,0.0,0.0
189167497,0,-0.08143434,-0.059310395,0.029659035,0.0,0.0,0.0,0.0,0.0
189268269,0,-0.081029125,-0.059498142,0.029502342,0.0,0.0,0.0,0.0,0.0
189368526,0,-0.08090812,-0.05988094,0.029337496,0.0,0.0,0.0,0.0,0.0
189470050,0,-0.08158147,-0.059140623,0.029317068,0.0,0.0,0.0,0.0,0.0
189573828,0,-0.08091545,-0.05898863,0.028994609,0.0,0.0,0.0,0.0,0.0
189674120,0,-0.08091409,-0.05880887,0.028870435,0.0,0.0,0.0,0.0,0.0
189774840,0,-0.081194706,-0.058561668,0.028738962,0.0,0.0,0.0,0.0,0.0
189877633,0,-0.080736436,-0.058635686,0.02842613,0.0,0.0,0.0,0.0,0.0
189977085,0,-0.08058472,-0.05825995,0.028207887,0.0,0.0,0.0,0.0,0.0
190079660,0,-0.080876626,-0.058038138,0.027976474,0.0,0.0,0.0,0.0,0.0
190182312,0,-0.080758244,-0.05770917,0.02773179,0.0,0.0,0.0,0.0,0.0
190281871,0,-0.080355026,-0.057727717,0.027502099,0.0,0.0,0.0,0.0,0.0
