timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
14175221,0.6380244,-0.0025324167,-0.007939769,-0.7699711,-0.027180597,-0.0001520853,0.0024484317,-0.020421151,-0.00010881262,0.114147864,1.8485405e-05,5.1096482e-05,3.3292614e-05,-0.0002163375,-0.0002060045,0.0003882782,0.2355967,9.2616436e-05,0.4864073,-0.030534659,-0.027142584,0.0085885115,0.0,0.0,4.3879103e-10,1.606346e-05,0.0007440317,0.00063372013,9.683065e-05,9.5698655e-05,0.00043020185,0.007486526,0.007906543,0.015272416,0.008942316,0.009185139,0.07722273,4.589304e-11,5.0178257e-11,2.20094e-09,2.2437596e-06,2.2974725e-06,5.0000036e-08,0.0011769779,4.7168312e-05,0.0012551156,0.0002847804,0.0011227094,0.001255211,0.0,0.0,611,0.13463823,0.2778898,0.17918353,0.0,0.0004114094,0.013558185,0.0,0.0,0.0,-0.003612,0,0,0,165,24,0,0,0
14376025,0.63515985,-0.0026856118,-0.007834407,-0.7723364,-0.031560592,0.0007773156,0.0017282703,-0.02346203,-3.4085202e-05,0.11248641,1.8798726e-05,5.1200102e-05,3.8464612e-05,-0.00021660644,-0.00020865515,0.0003939932,0.23616605,8.66418e-05,0.48654196,-0.029443363,-0.027821297,0.008894553,0.0,0.0,3.312667e-10,1.2695519e-05,0.0006289611,0.00060396106,9.659156e-05,9.543048e-05,0.00040962434,0.0072808033,0.007679225,0.014558123,0.008748878,0.00898086,0.07538167,4.3161186e-11,4.7059568e-11,2.0216697e-09,2.2427882e-06,2.296853e-06,5e-08,0.0011676267,4.577827e-05,0.0012550453,0.0002760729,0.0011161228,0.0012551066,0.0,0.0,611,0.13315305,0.27455723,0.2880707,0.0,0.0004479747,0.018027851,0.0,0.0,0.0,-0.003591,0,0,0,165,24,0,0,0
14576834,0.6369416,-0.0026247383,-0.0077734753,-0.7708684,-0.03266661,6.570927e-05,0.00096215017,-0.024424277,-7.740887e-05,0.115894005,1.868601e-05,5.117827e-05,3.500213e-05,-0.00022415083,-0.00021029986,0.00038958367,0.23508102,9.4749055e-05,0.486574,-0.030176913,-0.0270033,0.008947423,0.0,0.0,2.4684743e-10,9.830626e-06,0.0005177838,0.0005823795,9.644192e-05,9.526064e-05,0.00039462716,0.0072596963,0.007649836,0.014125038,0.0088765165,0.009112443,0.07505779,4.096892e-11,4.455958e-11,1.8803374e-09,2.2421277e-06,2.2965064e-06,5e-08,0.001160466,4.460464e-05,0.0012549876,0.00026906,0.0011111104,0.0012550215,0.0,0.0,611,0.13412292,0.27396676,0.41004598,0.0,0.00049646973,0.020404503,0.0,0.0,0.0,-0.003582,0,0,0,165,24,0,0,0
14786429,0.6358326,-0.002649796,-0.0076969964,-0.7717841,-0.03445823,0.00089855667,-0.0016981056,-0.02540036,0.00015346319,0.11164163,1.8762612e-05,5.119172e-05,3.676949e-05,-0.0002299491,-0.00021239335,0.00039319176,0.2350879,9.9263634e-05,0.48654735,-0.029757833,-0.027278833,0.00902826,0.0,0.0,2.0287032e-10,8.336749e-06,0.0005780588,0.0005638051,9.6214484e-05,9.501696e-05,0.00038180742,0.006959687,0.007315226,0.0134631265,0.008489335,0.008701405,0.07242755,3.8530016e-11,4.173674e-11,1.7547669e-09,2.241634e-06,2.2962797e-06,5e-08,0.0011560719,4.3479806e-05,0.001254931,0.00026310593,0.0011082344,0.0012549394,0.0,0.0,611,0.13111345,0.26912367,0.31865713,0.0,0.000516886,0.03036401,0.0,0.0,0.0,-0.003587,0,0,0,165,24,0,0,0
14988012,0.63591146,-0.0026616147,-0.0076703923,-0.77171946,-0.03577913,0.0010662319,-0.0040787538,-0.026334751,0.000294865,0.10888348,1.8744937e-05,5.1183568e-05,3.6395435e-05,-0.00023501796,-0.00021378763,0.00039377628,0.23470774,0.00010018717,0.48651174,-0.02981807,-0.02716111,0.009068959,0.0,0.0,1.6890211e-10,7.2002986e-06,0.00050850667,0.0005467834,9.60719e-05,9.486428e-05,0.0003701021,0.006833275,0.007172832,0.013040736,0.0083776,0.008582351,0.07100251,3.6616984e-11,3.9555883e-11,1.643753e-09,2.2412953e-06,2.2961876e-06,5.0000036e-08,0.0011526953,4.2405503e-05,0.0012548763,0.0002577869,0.0011060952,0.0012548651,0.0,0.0,611,0.13023037,0.26646298,0.25818458,0.0,0.0005298368,0.013021355,0.0,0.0,0.0,-0.003604,0,0,0,165,24,0,0,0
15191244,0.63496846,-0.002635518,-0.007672756,-0.77249557,-0.035766583,0.0010239694,-0.0054327403,-0.026509715,0.00047576864,0.107659705,1.8661616e-05,5.1167473e-05,3.7833473e-05,-0.00023533595,-0.00021511684,0.00039538392,0.23469944,9.3671355e-05,0.4864586,-0.02952871,-0.02725846,0.009099239,0.0,0.0,1.5341417e-10,6.6271705e-06,0.00075263216,0.00052725576,9.594555e-05,9.473407e-05,0.00035675344,0.006729236,0.007059073,0.01269269,0.008302006,0.008503108,0.06977046,3.4877056e-11,3.760043e-11,1.5316878e-09,2.2409831e-06,2.2961353e-06,5.0000036e-08,0.0011491704,4.1256604e-05,0.0012548182,0.00025222264,0.0011038581,0.0012547884,0.0,0.0,611,0.12963454,0.264141,0.34498078,0.0,0.000508775,0.004253604,0.0,0.0,0.0,-0.003572,0,0,0,165,24,0,0,0
15392016,0.6375301,-0.0024967007,-0.0077885245,-0.77038205,-0.030403255,0.001501684,-0.0046175946,-0.022992946,0.0005284098,0.11049832,1.8182629e-05,5.1070234e-05,3.329079e-05,-0.00023619122,-0.00021679023,0.00038937287,0.23375766,9.160415e-05,0.48635128,-0.03058003,-0.02641885,0.008938229,0.0,0.0,1.3864607e-10,6.1657174e-06,0.00065530295,0.00051144016,9.579356e-05,9.458407e-05,0.0003458183,0.006529072,0.0068394514,0.012276937,0.008022505,0.008208794,0.06763295,3.3187057e-11,3.5667285e-11,1.43656e-09,2.2406587e-06,2.2960783e-06,5e-08,0.0011450121,4.0289327e-05,0.0012547708,0.00024718887,0.0011010381,0.0012547199,0.0,0.0,611,0.12740211,0.26006335,0.4995187,0.0,0.00046740437,0.04678566,0.0,0.0,0.0,-0.0036,0,0,0,165,24,0,0,0
15593604,0.6388547,-0.0023515688,-0.007952714,-0.76928276,-0.024780918,0.00062872894,-0.005409726,-0.019343158,0.0005206673,0.11251968,1.7701797e-05,5.098334e-05,3.0945608e-05,-0.0002309509,-0.00021789763,0.00038575273,0.23339254,8.322345e-05,0.48630133,-0.031175585,-0.025919598,0.008785901,0.0,0.0,1.3290267e-10,5.8855862e-06,0.0006915697,0.0004979743,9.5693795e-05,9.4492716e-05,0.0003366816,0.006473445,0.0067771394,0.0120679075,0.008012674,0.00819763,0.06673743,3.180936e-11,3.411175e-11,1.3534799e-09,2.240362e-06,2.2959769e-06,5.0000036e-08,0.0011431893,3.9358896e-05,0.0012547186,0.00024307215,0.0010999875,0.0012546534,0.0,0.0,611,0.1273197,0.2583359,0.34664783,0.0,0.00038912348,0.007935046,0.0,0.0,0.0,-0.003612,0,0,0,165,24,0,0,0
15795228,0.6394758,-0.0023256901,-0.007973503,-0.76876634,-0.023918996,0.0009284128,-0.008228,-0.018686177,0.0005501174,0.10508755,1.754817e-05,5.095714e-05,2.9798273e-05,-0.00023033982,-0.00022001319,0.0003868237,0.23311359,8.320371e-05,0.4861897,-0.031435635,-0.025765005,0.008715803,0.0,0.0,1.2739912e-10,5.744092e-06,0.00071219896,0.00048230763,9.5596595e-05,9.440927e-05,0.0003260668,0.0064384933,0.0067398585,0.011913993,0.008043623,0.008230675,0.06605966,3.0544303e-11,3.270331e-11,1.2689542e-09,2.2399977e-06,2.295807e-06,5e-08,0.0011417291,3.836049e-05,0.0012546564,0.00023887078,0.0010992156,0.0012545799,0.0,0.0,611,0.12757075,0.25702074,0.16962913,0.0,0.0003767013,0.004152673,0.0,0.0,0.0,-0.003588,0,0,0,165,24,0,0,0
15996841,0.64067125,-0.0022484646,-0.008063716,-0.76776963,-0.020823395,0.0013296771,-0.004983068,-0.016634153,0.0005359274,0.11618445,1.7232835e-05,5.0906452e-05,2.7747677e-05,-0.00022684669,-0.00022290944,0.00038024748,0.23289452,8.5512744e-05,0.48610038,-0.031904005,-0.025525853,0.008557469,0.0,0.0,1.2558043e-10,5.771708e-06,0.00067976274,0.00047059613,9.5527095e-05,9.4355004e-05,0.00031814826,0.006495148,0.0067986264,0.0119029125,0.008280727,0.00847687,0.066418104,2.94729e-11,3.1505e-11,1.1993531e-09,2.2396068e-06,2.295573e-06,5.000009e-08,0.0011406017,3.751393e-05,0.001254602,0.00023535856,0.0010986386,0.0012545158,0.0,0.0,611,0.12945114,0.2577171,0.33702943,0.0,0.00033114996,0.0052269483,0.0,0.0,0.0,-0.003575,0,0,0,165,24,0,0,0
