timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
14971999,-0.00038332422,0.00069210166,-0.0009980935,0.63677055,-0.0026726152,-0.0077117975,-0.7710102,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15004018,-7.7904435e-05,0.00079114083,-0.0011110152,0.63682306,-0.0026768548,-0.007697733,-0.77096695,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15036029,-0.00034453953,-0.0022647474,0.00037260493,0.6369757,-0.0026631067,-0.007690377,-0.77084094,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15064841,3.8401457e-05,-0.00037215697,-0.0011584086,0.6370646,-0.0026581297,-0.007685947,-0.7707677,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15096800,-0.0014664058,-0.0009142067,-0.0017877771,0.6372209,-0.002660118,-0.007674283,-0.77063847,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15129610,0.0005638569,-0.000700118,-0.0015857453,0.6372608,-0.0026497566,-0.0076742773,-0.7706055,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15159253,0.0004004934,0.0012494954,-0.00041385693,0.63735616,-0.0026462146,-0.0076724114,-0.77052665,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15191244,-7.666065e-05,-0.0010199281,-0.0020208955,0.63731724,-0.0026494844,-0.0076706265,-0.7705589,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15223218,-0.0013583786,-0.0008093477,-0.0025534146,0.6371135,-0.0026559294,-0.007669596,-0.7707272,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15255204,0.0009162077,-0.0007762951,-0.0008769301,0.6368213,-0.0026564898,-0.0076609827,-0.77096885,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15287204,-0.0006790841,0.0014547217,-0.00096119056,0.6366175,-0.002643143,-0.007665472,-0.7711371,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15316023,-0.0008167336,-0.0011180621,-0.0027088067,0.63634634,-0.0026492502,-0.007659901,-0.771361,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15348009,8.277246e-05,-0.0010949834,-0.0014929741,0.6361294,-0.0026498295,-0.0076610753,-0.77153987,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15380087,0.0017303932,0.0012759613,0.00017556967,0.63599527,-0.0026396844,-0.007662932,-0.7716505,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15412009,0.000102588674,-0.0016220589,-0.0012678774,0.6360002,-0.002625686,-0.0076826504,-0.77164614,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15444001,0.00044283224,-0.0019474807,-0.0010720857,0.6360052,-0.0026003101,-0.0076947096,-0.7716421,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15476846,0.00012497418,0.00029533776,-0.0010648596,0.63616717,-0.0025955,-0.007712913,-0.77150834,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15504799,-0.00026008068,-0.00032179756,0.00027776277,0.6363826,-0.002580486,-0.007730727,-0.77133054,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15536816,-0.00063223345,0.00059492653,-0.0017379471,0.6367043,-0.0025457772,-0.007745107,-0.771065,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15569614,-0.0002728654,-0.00023987237,-0.0008000827,0.6369959,-0.0025247412,-0.0077654948,-0.77082396,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15602414,7.1774935e-05,-0.00036182022,-0.0017014132,0.63727665,-0.0025052393,-0.00778155,-0.77059174,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15634424,-0.00014712033,0.0008219648,-0.0008968634,0.63763165,-0.0024806808,-0.007798286,-0.77029806,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15662436,0.00047825067,0.00038897712,-0.0016367726,0.6379712,-0.002455964,-0.007813603,-0.7700167,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15694441,-0.000103526516,-0.00031902827,0.0002019417,0.63820845,-0.002431504,-0.007846116,-0.7698198,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15726403,-0.00053885486,2.2943132e-06,0.00022731302,0.63843983,-0.002411322,-0.007868873,-0.7696277,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15758403,-0.00045359542,0.00040573673,-0.00089609367,0.63870025,-0.0023860543,-0.0078843385,-0.7694116,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15791228,0.0004989689,-0.0007531876,-0.00066034356,0.6388852,-0.002380922,-0.007905545,-0.76925784,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15820022,-0.00090414414,-0.00034413813,-0.0011168241,0.6390193,-0.0023712341,-0.007918035,-0.7691463,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15852024,-0.0017255406,-0.00011816062,-0.00045276154,0.6390946,-0.0023595046,-0.007929531,-0.76908374,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15884022,-0.0004567235,-0.00034536794,-0.0011630941,0.63922,-0.002359627,-0.007948842,-0.76897925,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15916801,-0.00071813795,-0.002123307,0.00047197752,0.63936466,-0.0023537306,-0.007970948,-0.76885885,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15948816,0.00075339945,-0.00086170156,-0.0005227728,0.639483,-0.0023526095,-0.008006444,-0.76875997,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
15980800,-0.0011909445,-0.0003429819,-0.00096248975,0.63956285,-0.0023449154,-0.008017946,-0.76869345,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16012815,-0.00020167348,-0.0010705981,-0.0004847718,0.6396884,-0.0023323821,-0.00803593,-0.7685888,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16044824,-0.0010422803,-0.0003194823,2.4342444e-05,0.6397772,-0.0023389584,-0.008052606,-0.7685148,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16077649,9.16156e-05,0.0007523382,-3.2121083e-05,0.63985646,-0.002325124,-0.008064967,-0.76844865,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16109601,-7.905997e-06,-0.0006722682,-0.0018159354,0.6398779,-0.0023235856,-0.008073064,-0.7684307,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16141629,-0.00104586,0.0006171251,-0.0008874382,0.64007807,-0.0023152502,-0.0080719385,-0.768264,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16173617,-0.001232701,-0.00022572046,-0.00026681507,0.6403631,-0.002312417,-0.008073489,-0.7680265,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16201648,4.0422892e-05,-0.0005517253,-0.00031180237,0.6406372,-0.0023050432,-0.008081424,-0.7677978,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16233609,0.0008861185,0.0010339604,-0.00074534584,0.64102036,-0.0022904724,-0.008091469,-0.76747787,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16266444,-0.0008028224,-0.0013911524,-3.000116e-05,0.6414405,-0.002267405,-0.00810633,-0.7671266,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16298443,-0.00027687312,0.00019497564,-0.00022725319,0.6418268,-0.002252888,-0.00812682,-0.76680326,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16330492,-0.00025671662,-0.0009626094,0.00052193925,0.64229524,-0.002247661,-0.00814382,-0.76641077,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16362406,-0.0012226372,8.921791e-05,0.0005767485,0.64268166,-0.0022428867,-0.008155886,-0.76608664,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16390407,-0.0011593485,-0.0007804693,-0.00088301813,0.6429558,-0.0022330224,-0.008150154,-0.7658568,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16423202,-0.0009215879,0.00072252983,-0.0005067277,0.6432294,-0.0022266319,-0.008156626,-0.76562685,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16455238,0.00032180804,0.0005587549,0.0019523972,0.64352435,-0.0022227487,-0.0081705395,-0.7653789,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16487239,-0.00024978828,-0.00042922795,0.0008555909,0.6438626,-0.0022084285,-0.008178904,-0.7650942,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16519273,-0.0017575375,-0.0011774055,0.0006168848,0.64418906,-0.002207251,-0.008181353,-0.7648195,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16551251,-0.0006757624,-0.0012855455,0.0008859043,0.644479,-0.002213832,-0.008182098,-0.7645752,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16583267,-0.00042945414,0.00023635756,0.0017147032,0.6446826,-0.0022050105,-0.008183334,-0.7644034,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16616051,-6.7200046e-05,0.0007204758,-0.0005537078,0.64468396,-0.002198813,-0.008176027,-0.76440245,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16648056,0.00079197506,0.00020219525,0.00020280085,0.6447056,-0.0021965494,-0.008186661,-0.76438403,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16680024,-0.00014640647,0.00020685373,0.00036000833,0.64476156,-0.0021930689,-0.008190457,-0.7643368,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16712005,0.00056798547,-0.0010975385,-0.0005783688,0.6447415,-0.0021974102,-0.008207156,-0.7643535,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16744053,-0.00013754726,0.0017987797,0.00062778965,0.6448024,-0.0021870339,-0.008208344,-0.7643021,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16772835,0.00087427394,-0.0006750324,-0.0011768967,0.6447473,-0.0021804343,-0.008208094,-0.7643487,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16804974,-0.0002461872,0.000733776,0.00043488736,0.6447301,-0.002194487,-0.008211757,-0.764363,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16836812,-0.0010922718,-0.0014008684,0.00035831868,0.64482206,-0.0021981895,-0.008220981,-0.7642853,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16868836,-0.0022087095,0.0020328187,0.001860037,0.6450186,-0.0021888157,-0.008206843,-0.7641197,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16900863,-5.507376e-05,-5.238317e-05,-0.00097207597,0.64522403,-0.002178691,-0.008211248,-0.76394624,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16928808,-0.00071752246,0.00011537131,0.0017266858,0.64549553,-0.0021623685,-0.00824014,-0.7637165,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16961617,0.0008708129,-0.0009529856,0.0017598083,0.6458416,-0.0021660859,-0.00825638,-0.76342374,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
16993637,0.0016113529,-0.0004339288,0.0012953976,0.64630586,-0.0021342323,-0.008266953,-0.76303077,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17025627,0.00076283026,0.0025559487,0.0016036056,0.64670295,-0.0021059182,-0.0082783755,-0.7626941,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17057654,-0.001146965,-0.0018204162,0.0013741304,0.6471765,-0.0021071748,-0.008295373,-0.7622922,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17089608,0.00045647915,0.00084897736,0.0018905503,0.64771396,-0.0020691687,-0.008312605,-0.7618356,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17118418,-0.000884005,-0.00020898739,0.0024932404,0.6482558,-0.002051027,-0.008327771,-0.7613744,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17150414,-0.0004789175,-0.00021521095,0.002091125,0.6488594,-0.0020306108,-0.008333992,-0.76086,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17182405,0.0011590831,-0.00014860881,-0.0002452805,0.64954567,-0.002003035,-0.008352549,-0.76027405,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17214419,-0.0017778926,0.0003018435,0.0013566032,0.6501613,-0.0019832735,-0.008344757,-0.75974774,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17246415,0.0005397957,0.00093139056,0.00076344225,0.6507534,-0.0019346752,-0.008347216,-0.75924087,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17279257,0.00020566024,-0.0006534201,0.0003701899,0.65109295,-0.0019350516,-0.008355536,-0.75894964,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17311257,-0.00010162289,-0.00086698495,0.0008070229,0.6512746,-0.0019149483,-0.008358842,-0.7587938,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17339246,0.00011371332,-0.00011777179,0.0011466692,0.6513985,-0.0019280005,-0.008361403,-0.7586874,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17371252,-0.0006075575,-0.0007510069,0.0013377798,0.6515496,-0.0019113539,-0.008364787,-0.7585576,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17403232,0.00037822104,0.0004353528,0.0024031554,0.6516486,-0.0018917144,-0.008378466,-0.7584725,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17435999,0.0006938132,-0.00031250296,0.0023330436,0.6517764,-0.0018903473,-0.00838166,-0.75836253,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17468019,-0.0012423815,-0.0017055287,0.0016512636,0.6518516,-0.0018839786,-0.008383847,-0.7582979,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17500028,0.00025374093,0.0006358903,0.001491478,0.65197265,-0.0018865651,-0.008386862,-0.7581938,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17532011,0.00025025615,-0.0010715066,0.0015697115,0.65203327,-0.0018665501,-0.008382503,-0.7581418,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17564024,-0.0012177275,0.00086138165,0.0021880595,0.6520664,-0.0018648796,-0.008380246,-0.7581133,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17595999,0.00045084115,-0.001401179,0.001059416,0.65207523,-0.0018708119,-0.008392274,-0.7581056,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17628804,-0.0013150144,-0.0003098799,0.0021205498,0.65212566,-0.00186898,-0.008391065,-0.7580621,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17660851,0.00048110052,0.0025510774,0.0016833105,0.6521609,-0.0018580372,-0.00838437,-0.75803196,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17692818,-0.0009122265,-0.00032544695,0.0015222426,0.6522668,-0.0018484965,-0.00838593,-0.7579409,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17724803,0.0014827831,-0.0006124247,0.0031965477,0.6523026,-0.0018438967,-0.00838948,-0.75790995,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17756825,-0.0003577827,0.001685021,0.0010932592,0.6524028,-0.0018329442,-0.008405526,-0.7578235,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17789603,0.0009575257,-9.707082e-05,0.002190338,0.6525999,-0.001803371,-0.008418264,-0.75765395,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17821599,1.2526871e-05,-0.0010468946,0.0024735064,0.6528516,-0.0017843264,-0.008446753,-0.7574367,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17853636,-0.0006405015,0.0005195453,0.0016004506,0.6531516,-0.0017807146,-0.008467283,-0.7571779,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17881606,0.001376425,0.001156914,0.0014010794,0.6534378,-0.0017415824,-0.008487035,-0.7569307,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17913625,-0.0012788362,0.0009456035,0.0017143096,0.6538071,-0.0017115927,-0.008488307,-0.7566117,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17946420,0.0015011989,0.00038297568,0.0018226982,0.6541833,-0.001676851,-0.008508866,-0.7562864,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
17978410,-0.00053605495,0.0009616255,0.0020511518,0.65443397,-0.0016683771,-0.00852441,-0.7560693,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18010417,0.0005309457,0.00012117205,0.0024516254,0.6545377,-0.0016603293,-0.008540549,-0.75597936,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18042419,-0.00031833746,0.00032728445,0.002212802,0.6546044,-0.0016388802,-0.008538282,-0.75592166,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18070419,7.796148e-05,-0.0001154989,0.001105215,0.6546336,-0.0016426101,-0.008551001,-0.7558962,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18102451,-0.0008620538,0.0016960413,0.0017409167,0.6546704,-0.0016246791,-0.00854924,-0.7558644,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18135237,0.0005078255,0.0015864586,0.0011745282,0.654718,-0.0016147798,-0.008550949,-0.7558232,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18167246,-1.1524884e-05,-0.0016008704,0.0017137423,0.65476996,-0.0016176832,-0.008553844,-0.7557782,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18200010,-0.0004892965,-0.00018289639,0.0038796216,0.6549268,-0.0016160314,-0.008561412,-0.75564224,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18232005,-0.0005353623,0.0013693939,0.0014564047,0.6551107,-0.0016076108,-0.008565022,-0.7554827,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18264848,0.00018402329,0.0010441905,0.0012359943,0.65526265,-0.0015935212,-0.008571142,-0.75535095,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18296843,0.00011141447,0.00010953285,0.002134462,0.655417,-0.001585121,-0.008577113,-0.75521696,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18328803,0.00031929254,0.00010733027,0.001748956,0.6554916,-0.0015820072,-0.008579998,-0.7551521,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18357679,0.0005558403,0.0018251082,0.002394697,0.65555733,-0.00157568,-0.0085774725,-0.75509506,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18390406,0.0010665499,0.00074919825,0.001739382,0.6556375,-0.0015611008,-0.00857817,-0.75502545,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18422428,-0.0006090475,-0.000298894,0.0024554916,0.65572125,-0.0015558052,-0.008571301,-0.75495285,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18455261,2.2142194e-07,-0.0010493891,0.0022577883,0.6558079,-0.0015555156,-0.008572427,-0.75487757,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18487265,-0.00051531545,-0.0006222967,0.0022991674,0.6558878,-0.0015537261,-0.00857107,-0.75480825,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18516008,0.00029535568,0.0009550676,0.0010103786,0.655891,-0.001547425,-0.008570671,-0.7548055,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18548009,-0.0005499852,-7.441733e-06,0.00107838,0.65596074,-0.0015384011,-0.008562705,-0.7547449,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18580016,0.0013984562,0.00054832036,0.0019013542,0.6560621,-0.0015220323,-0.008572266,-0.7546566,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18612828,0.00074488414,0.00043383706,0.0015238607,0.65619695,-0.0015144424,-0.008573802,-0.7545395,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18641616,-1.3920944e-06,0.0007641115,0.0020279714,0.6563295,-0.0015065745,-0.008568836,-0.7544242,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18673656,-0.0009387289,-0.0002772943,0.0025704177,0.6563091,-0.001504424,-0.008562567,-0.7544421,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18705601,-0.0006804849,0.0006413297,0.00064299547,0.65620226,-0.0015107316,-0.008550935,-0.7545352,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18738430,0.0007425642,0.0009827195,0.0018767946,0.65609795,-0.0014999732,-0.008538755,-0.7546261,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18767239,0.0010645229,0.00024245447,0.0020199846,0.65594184,-0.0015064166,-0.008530787,-0.75476176,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18799271,-0.0004299886,0.0007689339,0.0015634203,0.65577435,-0.0015088776,-0.008533224,-0.7549073,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18831203,0.0010583054,-7.669721e-05,0.0014730509,0.6555728,-0.0015089106,-0.0085289925,-0.7550824,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18863206,0.0017004337,0.0009929701,0.0016943333,0.65543056,-0.0015060076,-0.008525416,-0.75520587,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18895225,0.00087576755,-0.0021969662,0.0022567017,0.6554306,-0.0015096683,-0.00853631,-0.75520575,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18924804,0.0015500914,8.420041e-05,0.002961446,0.65550274,-0.0015134929,-0.008541933,-0.7551431,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18956826,-0.0006240234,-0.00027599558,0.0024616276,0.65560055,-0.0015032633,-0.008534971,-0.75505817,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
18988810,-0.0007349424,0.00035206508,0.0021191621,0.6557104,-0.0015011027,-0.008529393,-0.7549629,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19020865,-0.0002961913,-0.00080404803,0.0030137843,0.6557981,-0.001496563,-0.008529516,-0.7548867,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19052821,-0.00092147465,-0.0008083768,0.0027690213,0.6559298,-0.0014986424,-0.008527375,-0.7547722,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19085623,-0.0003001237,0.00045945263,0.0022915034,0.65606415,-0.0014954442,-0.008531239,-0.75465554,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19113622,0.00040888472,-0.0011508744,0.0009571721,0.65614265,-0.0014868416,-0.008533444,-0.75458723,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19145627,0.00045070832,-0.00047804415,0.002836141,0.6562304,-0.0014807506,-0.008531865,-0.754511,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19177602,0.0006433099,-0.00028570602,0.0019778442,0.6563545,-0.0014718405,-0.008527574,-0.754403,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19209649,-0.00087194063,0.0015001334,0.00088908355,0.6564778,-0.0014559017,-0.00852337,-0.75429577,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
19242436,-0.0012348929,0.00015765941,0.0031697913,0.65663195,-0.0014463101,-0.008515978,-0.75416183,-0.98035663,-0.0026255155,-0.002538227,-0.19719897,2
