timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
15812361,189.28784,42.55,99072.0,1.1771393
15823391,189.3724,42.55,99071.0,1.1771274
15833361,189.28784,42.55,99072.0,1.1771393
15856371,188.77788,42.559998,99078.0,1.1772106
15867376,189.2033,42.559998,99073.0,1.1771511
15878361,189.28784,42.559998,99072.0,1.1771393
15900362,189.3724,42.55,99071.0,1.1771274
15911116,189.28784,42.55,99072.0,1.1771393
15921361,189.3724,42.55,99071.0,1.1771274
15942420,189.11874,42.559998,99074.0,1.177163
15952407,188.86243,42.559998,99076.99,1.1771985
15963379,189.28784,42.559998,99072.0,1.1771393
15984375,189.2033,42.559998,99073.0,1.1771511
15994428,189.3724,42.559998,99071.0,1.1771274
16006918,189.3724,42.559998,99071.0,1.1771274
16028362,189.2033,42.57,99073.0,1.1771511
16039362,189.2033,42.57,99073.0,1.1771511
16050362,189.2033,42.57,99073.0,1.1771511
16073472,189.2033,42.57,99073.0,1.1771511
16083361,189.2033,42.57,99073.0,1.1771511
16094363,189.2033,42.57,99073.0,1.1771511
16115382,188.94963,42.579998,99075.99,1.1771867
16125362,189.45695,42.579998,99069.99,1.1771154
16136370,189.71062,42.579998,99067.0,1.1770798
16157376,189.28784,42.579998,99072.0,1.1771393
16167386,189.5415,42.579998,99069.0,1.1771036
16178364,189.2033,42.579998,99073.0,1.1771511
16200361,189.5415,42.579998,99069.0,1.1771036
16210375,189.03154,42.579998,99075.0,1.1771749
16221375,189.2033,42.579998,99073.0,1.1771511
16242632,189.2033,42.59,99073.0,1.1771511
16252361,189.28784,42.59,99072.0,1.1771393
16263382,189.79517,42.59,99066.0,1.177068
16284374,189.11874,42.6,99074.0,1.177163
16295374,188.94963,42.6,99075.99,1.1771867
16306835,189.45695,42.6,99069.99,1.1771154
16328417,189.03154,42.6,99075.0,1.1771749
16339390,189.45695,42.6,99069.99,1.1771154
16350915,189.03154,42.6,99075.0,1.1771749
16371432,189.11874,42.6,99074.0,1.177163
16384536,189.03154,42.6,99075.0,1.1771749
16395388,189.3724,42.6,99071.0,1.1771274
16417380,189.3724,42.61,99071.0,1.1771274
16428376,189.03154,42.61,99075.0,1.1771749
16441365,189.2033,42.61,99073.0,1.1771511
16465316,189.5415,42.6,99069.0,1.1771036
16475472,189.45695,42.6,99069.99,1.1771154
16486372,189.62607,42.6,99068.0,1.1770917
16507424,189.2033,42.61,99073.0,1.1771511
16517487,189.62607,42.61,99068.0,1.1770917
16528364,189.11874,42.61,99074.0,1.177163
16549361,188.86243,42.61,99076.99,1.1771985
16561009,189.96692,42.61,99063.99,1.1770442
16571420,189.45695,42.61,99069.99,1.1771154
16592449,189.28784,42.62,99072.0,1.1771393
16602424,188.94963,42.62,99075.99,1.1771867
16613377,189.28784,42.62,99072.0,1.1771393
16634415,189.3724,42.62,99071.0,1.1771274
16644409,189.28784,42.62,99072.0,1.1771393
16655381,189.28784,42.62,99072.0,1.1771393
16676365,188.94963,42.629997,99075.99,1.1771867
16686409,189.03154,42.629997,99075.0,1.1771749
16697361,189.45695,42.629997,99069.99,1.1771154
16718361,188.60876,42.629997,99080.0,1.1772343
16730303,189.03154,42.629997,99075.0,1.1771749
16740380,189.2033,42.629997,99073.0,1.1771511
16761783,189.45695,42.629997,99069.99,1.1771154
16771415,189.28784,42.629997,99072.0,1.1771393
16782374,189.28784,42.629997,99072.0,1.1771393
16803363,189.03154,42.64,99075.0,1.1771749
16813549,189.2033,42.64,99073.0,1.1771511
16824379,189.5415,42.64,99069.0,1.1771036
16845491,189.11874,42.64,99074.0,1.177163
16855445,189.3724,42.64,99071.0,1.1771274
16866361,188.94963,42.64,99075.99,1.1771867
16887433,189.11874,42.649998,99074.0,1.177163
16897818,189.03154,42.649998,99075.0,1.1771749
16908361,188.94963,42.649998,99075.99,1.1771867
16929805,189.62607,42.649998,99068.0,1.1770917
16939442,188.94963,42.649998,99075.99,1.1771867
16950379,189.45695,42.649998,99069.99,1.1771154
16971434,189.3724,42.649998,99071.0,1.1771274
16981499,189.5415,42.649998,99069.0,1.1771036
16992362,189.3724,42.649998,99071.0,1.1771274
17014375,189.11874,42.67,99074.0,1.177163
17024407,188.94963,42.67,99075.99,1.1771867
17035384,188.94963,42.67,99075.99,1.1771867
17056417,189.03154,42.66,99075.0,1.1771749
17066607,189.5415,42.66,99069.0,1.1771036
17077361,189.71062,42.66,99067.0,1.1770798
17100126,189.2033,42.67,99073.0,1.1771511
17110622,189.5415,42.67,99069.0,1.1771036
17121361,189.28784,42.67,99072.0,1.1771393
17143382,189.3724,42.67,99071.0,1.1771274
17154881,189.28784,42.67,99072.0,1.1771393
17165362,188.94963,42.67,99075.99,1.1771867
17187390,189.2033,42.67,99073.0,1.1771511
17198621,189.2033,42.67,99073.0,1.1771511
17209362,189.3724,42.67,99071.0,1.1771274
17231393,188.86243,42.68,99076.99,1.1771985
17241360,189.45695,42.68,99069.99,1.1771154
17252361,188.86243,42.68,99076.99,1.1771985
17273371,189.28784,42.68,99072.0,1.1771393
17283901,189.2033,42.68,99073.0,1.1771511
17294410,188.94963,42.68,99075.99,1.1771867
17315700,189.45695,42.68,99069.99,1.1771154
17325470,189.79517,42.68,99066.0,1.177068
17336379,189.45695,42.68,99069.99,1.1771154
17357361,189.3724,42.69,99071.0,1.1771274
17367440,189.2033,42.69,99073.0,1.1771511
17378361,189.2033,42.69,99073.0,1.1771511
17399682,189.03154,42.69,99075.0,1.1771749
17409360,189.45695,42.69,99069.99,1.1771154
17421007,189.45695,42.69,99069.99,1.1771154
17441361,189.5415,42.69,99069.0,1.1771036
17451373,189.03154,42.69,99075.0,1.1771749
17462374,189.2033,42.69,99073.0,1.1771511
17483419,189.2033,42.7,99073.0,1.1771511
17493373,189.3724,42.7,99071.0,1.1771274
17504394,189.3724,42.7,99071.0,1.1771274
17525786,188.94963,42.71,99075.99,1.1771867
17535361,189.62607,42.71,99068.0,1.1770917
17546361,189.71062,42.71,99067.0,1.1770798
17567372,188.77788,42.71,99078.0,1.1772106
17578410,189.28784,42.71,99072.0,1.1771393
17589533,189.2033,42.71,99073.0,1.1771511
17611424,189.11874,42.719997,99074.0,1.177163
17622972,189.45695,42.719997,99069.99,1.1771154
17633525,189.2033,42.719997,99073.0,1.1771511
17654563,189.3724,42.71,99071.0,1.1771274
