timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
18851597,0,-0.082182266,-0.058571678,0.03134587,0.0,0.0,0.0,0.0,0.0
18953534,0,-0.0821602,-0.058688905,0.031794913,0.0,0.0,0.0,0.0,0.0
19053098,0,-0.08215386,-0.05858833,0.03252602,0.0,0.0,0.0,0.0,0.0
19158083,0,-0.08218655,-0.058794953,0.03306407,0.0,0.0,0.0,0.0,0.0
19254799,0,-0.08222822,-0.058741786,0.03380111,0.0,0.0,0.0,0.0,0.0
19358843,0,-0.082973905,-0.059069585,0.03329847,0.0,0.0,0.0,0.0,0.0
19461203,0,-0.081971474,-0.061207026,0.031890962,0.0,0.0,0.0,0.0,0.0
19560286,0,-0.08162876,-0.057224892,0.033609863,0.0,0.0,0.0,0.0,0.0
19664298,0,-0.08232692,-0.05850767,0.030437615,0.0,0.0,0.0,0.0,0.0
19765378,0,-0.08352972,-0.05925882,0.031815108,0.0,0.0,0.0,0.0,0.0
19865194,0,-0.08011421,-0.058455236,0.03115333,0.0,0.0,0.0,0.0,0.0
19969916,0,-0.08268639,-0.05922574,0.029717328,0.0,0.0,0.0,0.0,0.0
20071550,0,-0.08182603,-0.057760403,0.032783553,0.0,0.0,0.0,0.0,0.0
20171256,0,-0.080594435,-0.05796541,0.03239619,0.0,0.0,0.0,0.0,0.0
20271777,0,-0.08230557,-0.057950526,0.031381376,0.0,0.0,0.0,0.0,0.0
20371524,0,-0.08166269,-0.058390785,0.031008808,0.0,0.0,0.0,0.0,0.0
20476412,0,-0.08166501,-0.058622394,0.030209195,0.0,0.0,0.0,0.0,0.0
20577969,0,-0.081791796,-0.058739126,0.029905755,0.0,0.0,0.0,0.0,0.0
20677075,0,-0.08187861,-0.05879997,0.029349715,0.0,0.0,0.0,0.0,0.0
20782707,0,-0.08171107,-0.058791284,0.02819155,0.0,0.0,0.0,0.0,0.0
20880287,0,-0.081784055,-0.058781788,0.026876733,0.0,0.0,0.0,0.0,0.0
20984299,0,-0.08175894,-0.0588228,0.026121436,0.0,0.0,0.0,0.0,0.0
21087148,0,-0.08172102,-0.058832835,0.02516375,0.0,0.0,0.0,0.0,0.0
21185344,0,-0.08179218,-0.045170866,0.024466773,0.0,0.0,0.0,0.0,0.0
21289865,0,-0.08167179,-0.05903186,0.023628622,0.0,0.0,0.0,0.0,0.0
21391442,0,-0.08162352,-0.05880952,0.022853289,0.0,0.0,0.0,0.0,0.0
21490693,0,-0.08178886,-0.05832326,0.021547405,0.0,0.0,0.0,0.0,0.0
21591924,0,-0.08185342,-0.059017755,0.02089343,0.0,0.0,0.0,0.0,0.0
21693193,0,-0.081647955,-0.05896961,0.020944018,0.0,0.0,0.0,0.0,0.0
21797272,0,-0.08168173,-0.059078693,0.021079917,0.0,0.0,0.0,0.0,0.0
21898659,0,-0.08170616,-0.05839593,0.021334942,0.0,0.0,0.0,0.0,0.0
21998731,0,-0.08183584,-0.059036374,0.021143472,0.0,0.0,0.0,0.0,0.0
22099633,0,-0.08177479,-0.059124023,0.020177871,0.0,0.0,0.0,0.0,0.0
22203750,0,-0.08200025,-0.059176505,0.019061174,0.0,0.0,0.0,0.0,0.0
22303507,0,-0.082021885,-0.059276853,0.017625181,0.0,0.0,0.0,0.0,0.0
22405313,0,-0.08202127,-0.059209336,0.016649952,0.0,0.0,0.0,0.0,0.0
22506704,0,-0.08210581,-0.059345465,0.015738906,0.0,0.0,0.0,0.0,0.0
22609893,0,-0.08199045,-0.059232634,0.014859289,0.0,0.0,0.0,0.0,0.0
22710156,0,-0.082028724,-0.059268907,0.014503863,0.0,0.0,0.0,0.0,0.0
22811583,0,-0.08216818,-0.059383716,0.014253242,0.0,0.0,0.0,0.0,0.0
22910681,0,-0.08225335,-0.059414443,0.014381013,0.0,0.0,0.0,0.0,0.0
23015670,0,-0.082465634,-0.05933192,0.014160162,0.0,0.0,0.0,0.0,0.0
23117069,0,-0.082150996,-0.059312347,0.013233826,0.0,0.0,0.0,0.0,0.0
23216283,0,-0.08219105,-0.059420474,0.012544852,0.0,0.0,0.0,0.0,0.0
23320369,0,-0.081905864,-0.05946187,0.01196137,0.0,0.0,0.0,0.0,0.0
23421483,0,-0.082138844,-0.05942536,0.011476828,0.0,0.0,0.0,0.0,0.0
23522742,0,-0.08233219,-0.05946361,0.011452627,0.0,0.0,0.0,0.0,0.0
23624566,0,-0.08243091,-0.059337623,0.0113393795,0.0,0.0,0.0,0.0,0.0
23725181,0,-0.08209971,-0.05956143,0.010367836,0.0,0.0,0.0,0.0,0.0
23826671,0,-0.08210372,-0.05956481,0.009468127,0.0,0.0,0.0,0.0,0.0
23926805,0,-0.0820344,-0.059530694,0.009084033,0.0,0.0,0.0,0.0,0.0
24029189,0,-0.08190952,-0.05940325,0.009521981,0.0,0.0,0.0,0.0,0.0
24129462,0,-0.08195289,-0.05938354,0.010064989,0.0,0.0,0.0,0.0,0.0
24233874,0,-0.08211908,-0.059241004,0.010449514,0.0,0.0,0.0,0.0,0.0
24330690,0,-0.082161926,-0.05922725,0.010455832,0.0,0.0,0.0,0.0,0.0
24434687,0,-0.08224353,-0.059192963,0.010062652,0.0,0.0,0.0,0.0,0.0
24535932,0,-0.08211214,-0.059338167,0.009671087,0.0,0.0,0.0,0.0,0.0
24639787,0,-0.08237691,-0.059420366,0.00946699,0.0,0.0,0.0,0.0,0.0
24741041,0,-0.08215357,-0.059431296,0.008639255,0.0,0.0,0.0,0.0,0.0
24842202,0,-0.08226718,-0.05927855,0.00868928,0.0,0.0,0.0,0.0,0.0
24941887,0,-0.08188579,-0.058522973,0.008920853,0.0,0.0,0.0,0.0,0.0
25043557,0,-0.08271451,-0.059324626,0.008939079,0.0,0.0,0.0,0.0,0.0
25143567,0,-0.08270153,-0.059546005,0.008261704,0.0,0.0,0.0,0.0,0.0
25247486,0,-0.0825877,-0.05963669,0.0074514747,0.0,0.0,0.0,0.0,0.0
25349485,0,-0.082119115,-0.059449576,0.006587892,0.0,0.0,0.0,0.0,0.0
25449924,0,-0.08160981,-0.059320632,0.0059090974,0.0,0.0,0.0,0.0,0.0
25550789,0,-0.081512354,-0.059469543,0.0059617353,0.0,0.0,0.0,0.0,0.0
25650799,0,-0.08183777,-0.05905287,0.0059395414,0.0,0.0,0.0,0.0,0.0
25754697,0,-0.08072607,-0.05945194,0.00451024,0.0,0.0,0.0,0.0,0.0
25857528,0,-0.080579706,-0.059664115,0.0027538985,0.0,0.0,0.0,0.0,0.0
25956582,0,-0.080750205,-0.05980418,0.001279571,0.0,0.0,0.0,0.0,0.0
