timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
39787716,0.0,0.0,0.0,-6.532673,0.2870067,1.2606506,-0.39174065,0.34709367,0.059184223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.49376,100.499825,4.0676637,0.0025111253,0.0025105958,0.0025044538,0.0,0.0,0.0,0.0,0.0,0.0,0.005701818,0.10240391,0.31712693,0.0,0.0,0.0,0.0,0.0,0.0
39996535,0.0,0.0,0.0,-6.7153587,0.18206331,2.4741364,-0.39179528,0.33232546,0.061573952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.543945,100.55006,4.068442,0.002512225,0.0025148285,0.002505544,0.0,0.0,0.0,0.0,0.0,0.0,0.009970587,0.14677888,0.45015037,0.0,0.0,0.0,0.0,0.0,0.0
40198088,0.0,0.0,0.0,-6.885975,0.19164582,2.8802643,-0.7167604,0.59798354,0.03672266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.58662,100.59295,4.06886,0.0025108207,0.0025189798,0.0025055897,0.0,0.0,0.0,0.0,0.0,0.0,0.015562953,0.18554781,0.5862768,0.0,0.0,0.0,0.0,0.0,0.0
40398863,0.0,0.0,0.0,-7.1384134,0.28011152,3.0467682,-0.63047457,0.54263055,0.049308807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62889,100.635475,4.069284,0.0025114676,0.0025105304,0.0025037597,0.0,0.0,0.0,0.0,0.0,0.0,0.020084774,0.20728396,0.66646,0.0,0.0,0.0,0.0,0.0,0.0
40599708,0.0,0.0,0.0,-7.3785954,0.30078283,2.471634,-0.51986295,0.4849035,0.10148439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.66928,100.67588,4.070107,0.0025113048,0.0025212045,0.0025064878,0.0,0.0,0.0,0.0,0.0,0.0,0.020077674,0.184443,0.58569556,0.0,0.0,0.0,0.0,0.0,0.0
40808514,0.0,0.0,0.0,-7.496099,0.21790788,2.0274048,-0.508579,0.49038753,0.04938799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.712875,100.71921,4.070166,0.0025129458,0.002510866,0.002503894,0.0,0.0,0.0,0.0,0.0,0.0,0.019010877,0.18768466,0.57720476,0.0,0.0,0.0,0.0,0.0,0.0
41009319,0.0,0.0,0.0,-7.617652,0.080137655,1.618927,-0.37455153,0.300479,0.03968829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.75388,100.75969,4.070673,0.0025118305,0.002513906,0.0025047779,0.0,0.0,0.0,0.0,0.0,0.0,0.01893578,0.17251897,0.5448916,0.0,0.0,0.0,0.0,0.0,0.0
41210116,0.0,0.0,0.0,-7.845147,-0.037907027,0.74765015,-0.3947256,0.3867455,0.036436915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.79666,100.801994,4.0716553,0.0025116357,0.002514485,0.002505364,0.0,0.0,0.0,0.0,0.0,0.0,0.015451948,0.132756,0.475621,0.0,0.0,0.0,0.0,0.0,0.0
41412488,0.0,0.0,0.0,-8.059259,-0.10879172,0.55892944,-0.46318042,0.43700406,0.045061857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.82954,100.83472,4.071731,0.0025117581,0.0025168308,0.0025060284,0.0,0.0,0.0,0.0,0.0,0.0,0.011584552,0.107631065,0.44033498,0.0,0.0,0.0,0.0,0.0,0.0
41621303,0.0,0.0,0.0,-8.216347,-0.2968552,0.5607605,-0.4346162,0.40853125,0.07263614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.86882,100.87367,4.072653,0.0025155263,0.002600229,0.0025368785,0.0,0.0,0.0,0.0,0.0,0.0,0.013472119,0.111958094,0.42008308,0.0,0.0,0.0,0.0,0.0,0.0
41822129,0.0,0.0,0.0,-8.036599,-0.73633665,0.57470703,-0.38720953,0.41885513,0.054485753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90141,100.90458,4.072868,0.0025245917,0.002581993,0.0025366733,0.0,0.0,0.0,0.0,0.0,0.0,0.013937761,0.124091625,0.42954707,0.0,0.0,0.0,0.0,0.0,0.0
42022910,0.0,0.0,0.0,-7.5579557,-1.2595192,0.78253174,-0.39222926,0.35704553,0.03432098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.92759,100.928085,4.072481,0.002524,0.002520014,0.002517665,0.0,0.0,0.0,0.0,0.0,0.0,0.020386495,0.13419802,0.41771576,0.0,0.0,0.0,0.0,0.0,0.0
42223693,0.0,0.0,0.0,-7.179005,-1.5397266,2.8566132,-0.36139905,1.0715379,0.21736719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.953896,100.95301,4.072326,0.0026085486,0.0025288376,0.0025790983,0.0,0.0,0.0,0.0,0.0,0.0,0.03636165,0.059997868,0.3916064,0.0,0.0,0.0,0.0,0.0,0.0
42432512,0.0,0.0,0.0,-6.5682535,-0.7078363,-0.27427673,-1.7500042,1.5748801,0.25456327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96707,100.9717,4.0702925,0.0025850837,0.0025562309,0.002750889,0.0,0.0,0.0,0.0,0.0,0.0,0.035099406,0.2392634,0.37797207,0.0,0.0,0.0,0.0,0.0,0.0
42634104,0.0,0.0,0.0,-5.52323,0.69426906,-1.119873,0.19861716,0.090537965,-0.24501085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.98234,100.99325,4.068508,0.0025942086,0.0025672023,0.0028372728,0.0,0.0,0.0,0.0,0.0,0.0,0.048805177,0.105657786,0.22882234,0.0,0.0,0.0,0.0,0.0,0.0
42834897,0.0,0.0,0.0,-4.972943,2.6883812,-4.8309937,0.14527857,0.22117381,-0.41355285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.00903,101.00809,4.067439,0.0025750126,0.002554322,0.0028958302,0.0,0.0,0.0,0.0,0.0,0.0,0.030695977,0.29437563,0.63432616,0.0,0.0,0.0,0.0,0.0,0.0
43035710,0.0,0.0,0.0,-4.5819583,4.818497,-0.7303009,0.27610493,-0.56027806,-0.21620402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.040855,101.00594,4.0662317,0.0025668908,0.0025615378,0.0028273016,0.0,0.0,0.0,0.0,0.0,0.0,0.06663337,0.37883192,0.6357314,0.0,0.0,0.0,0.0,0.0,0.0
43244514,0.0,0.0,0.0,-3.638129,6.5960603,-2.0868378,0.5398821,-0.38457298,-0.2600207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07529,100.99695,4.064818,0.0025532625,0.0025884523,0.0028139004,0.0,0.0,0.0,0.0,0.0,0.0,0.077614985,0.3627955,0.8006993,0.0,0.0,0.0,0.0,0.0,0.0
43445319,0.0,0.0,0.0,-2.5415232,7.724653,-0.034866333,0.5294407,-0.43486187,-0.22046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.08974,100.98551,4.0631666,0.0025517077,0.0025888963,0.0028017357,0.0,0.0,0.0,0.0,0.0,0.0,0.05595232,0.28899255,0.8199685,0.0,0.0,0.0,0.0,0.0,0.0
43646088,0.0,0.0,0.0,-1.5120989,8.266597,2.1780243,0.54648995,-0.5048627,-0.20286334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.08774,100.979645,4.0617137,0.0025508343,0.0025858157,0.0027877742,0.0,0.0,0.0,0.0,0.0,0.0,0.02020689,0.23068227,0.86074513,0.0,0.0,0.0,0.0,0.0,0.0
43846892,0.0,0.0,0.0,-0.49075103,8.396981,4.1509094,0.4922739,-0.43805158,-0.15995511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.06889,100.978966,4.0602036,0.002549938,0.0025810893,0.0027872187,0.0,0.0,0.0,0.0,0.0,0.0,0.03004916,0.17196654,1.0228685,0.0,0.0,0.0,0.0,0.0,0.0
44055688,0.0,0.0,0.0,0.632367,8.271332,6.3912964,0.49502003,-0.4693036,-0.1788837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.042885,100.99753,4.0595393,0.0025491654,0.002574425,0.0027877,0.0,0.0,0.0,0.0,0.0,0.0,0.062503785,0.18869068,1.2745919,0.0,0.0,0.0,0.0,0.0,0.0
44256497,0.0,0.0,0.0,1.5825132,7.894503,8.7578125,0.5716339,-0.43216836,-0.21418811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.99991,101.018936,4.0585556,0.0025486466,0.0025646123,0.00278842,0.0,0.0,0.0,0.0,0.0,0.0,0.098917276,0.39803046,1.6069893,0.0,0.0,0.0,0.0,0.0,0.0
44458079,0.0,0.0,0.0,3.061464,7.3191895,12.46582,0.51994437,-0.45432946,-0.2077562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.94747,101.049034,4.062753,0.0025482278,0.002561526,0.0027892955,0.0,0.0,0.0,0.0,0.0,0.0,0.06461281,0.23008782,1.2049067,0.0,0.0,0.0,0.0,0.0,0.0
44658885,0.0,0.0,0.0,5.0300922,6.5037847,16.653793,0.4987958,-0.4480646,-0.22302487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90854,101.10867,4.0721235,0.0025477763,0.0025619722,0.0027892962,0.0,0.0,0.0,0.0,0.0,0.0,0.009075311,0.13432606,0.89350337,0.0,0.0,0.0,0.0,0.0,0.0
44859712,0.0,0.0,0.0,6.8929315,5.4440713,21.375061,0.5595602,-0.4371835,-0.19648221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.87499,101.1715,4.08289,0.0025471577,0.0025621355,0.002789549,0.0,0.0,0.0,0.0,0.0,0.0,0.026168954,0.297091,0.887079,0.0,0.0,0.0,0.0,0.0,0.0
45060537,0.0,0.0,0.0,8.958208,4.0119987,26.758377,0.5026725,-0.43393475,-0.19049071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.85283,101.25371,4.0975494,0.0025466937,0.002562731,0.0027901845,0.0,0.0,0.0,0.0,0.0,0.0,0.030699026,0.4343476,1.0432744,0.0,0.0,0.0,0.0,0.0,0.0
45261320,0.0,0.0,0.0,10.80596,2.5039892,32.037476,0.54727465,-0.45205355,-0.22060005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.85036,101.336395,4.113744,0.0025460597,0.0025628458,0.002790906,0.0,0.0,0.0,0.0,0.0,0.0,0.02930947,0.48296016,1.1214285,0.0,0.0,0.0,0.0,0.0,0.0
45470152,0.0,0.0,0.0,13.018007,0.5811157,38.3732,0.5486633,-0.47659883,-0.21920937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.879425,101.45961,4.136625,0.0025454476,0.0025630633,0.00279168,0.0,0.0,0.0,0.0,0.0,0.0,0.028717963,0.5134738,1.2136378,0.0,0.0,0.0,0.0,0.0,0.0
45670901,0.0,0.0,0.0,15.24839,-1.7419257,45.364777,0.49398464,-0.48574668,-0.21757236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.93108,101.576614,4.1663313,0.0025448955,0.0025630402,0.002792469,0.0,0.0,0.0,0.0,0.0,0.0,0.032955427,0.59591377,1.4556419,0.0,0.0,0.0,0.0,0.0,0.0
45872522,0.0,0.0,0.0,17.072052,-3.9556699,51.46791,0.512298,-0.50359064,-0.21119468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.988495,101.65674,4.197253,0.0025443032,0.002562624,0.0027934022,0.0,0.0,0.0,0.0,0.0,0.0,0.033685245,0.5946243,1.5298579,0.0,0.0,0.0,0.0,0.0,0.0
46073321,0.0,0.0,0.0,19.148228,-6.6870117,58.708878,0.5211476,-0.47999677,-0.21825318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.068985,101.73588,4.239774,0.0025437586,0.0025617033,0.0027943216,0.0,0.0,0.0,0.0,0.0,0.0,0.03441313,0.6230565,1.7324502,0.0,0.0,0.0,0.0,0.0,0.0
46282118,0.0,0.0,0.0,21.341068,-9.740887,67.11795,0.483451,-0.49805793,-0.22853813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.164276,101.80427,4.2935076,0.0025433241,0.002560443,0.0027950974,0.0,0.0,0.0,0.0,0.0,0.0,0.032712698,0.60436636,1.878166,0.0,0.0,0.0,0.0,0.0,0.0
46483711,0.0,0.0,0.0,23.12307,-12.480069,74.525604,0.5146843,-0.49393052,-0.22292648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2358,101.82329,4.3480315,0.0025428927,0.0025587068,0.002795845,0.0,0.0,0.0,0.0,0.0,0.0,0.028867936,0.52664745,1.8754705,0.0,0.0,0.0,0.0,0.0,0.0
46684505,0.0,0.0,0.0,25.19645,-15.727929,83.16852,0.50258744,-0.5063741,-0.23920651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.312515,101.828156,4.4213147,0.00254258,0.0025569245,0.0027964255,0.0,0.0,0.0,0.0,0.0,0.0,0.026465906,0.5032375,2.0819778,0.0,0.0,0.0,0.0,0.0,0.0
46885282,0.0,0.0,0.0,27.488594,-19.179483,91.86914,0.49006242,-0.50511205,-0.21719721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.40066,101.84799,4.508521,0.0025423667,0.0025552672,0.0027968816,0.0,0.0,0.0,0.0,0.0,0.0,0.023181463,0.4507694,2.136726,0.0,0.0,0.0,0.0,0.0,0.0
47094094,0.0,0.0,0.0,29.798006,-22.745068,100.63037,0.5200144,-0.48167577,-0.24083185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.4721,101.841324,4.611165,0.0025422173,0.0025533657,0.0027973156,0.0,0.0,0.0,0.0,0.0,0.0,0.02083504,0.440276,2.2709305,0.0,0.0,0.0,0.0,0.0,0.0
47294894,0.0,0.0,0.0,31.815268,-26.033497,109.291595,0.48412478,-0.4982143,-0.24128008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.50521,101.79423,4.7208786,0.0025421306,0.0025512015,0.0027977398,0.0,0.0,0.0,0.0,0.0,0.0,0.020672321,0.45724922,2.410747,0.0,0.0,0.0,0.0,0.0,0.0
47495695,0.0,0.0,0.0,33.99313,-29.627085,118.84616,0.452564,-0.5112304,-0.2310282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.52206,101.72845,4.8580923,0.002542169,0.0025496306,0.002798028,0.0,0.0,0.0,0.0,0.0,0.0,0.021970684,0.5362596,2.7809863,0.0,0.0,0.0,0.0,0.0,0.0
47696495,0.0,0.0,0.0,36.109257,-33.0569,127.52365,0.47869205,-0.5071728,-0.23767936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.53683,101.67573,5.0039563,0.0025422846,0.0025482536,0.002798269,0.0,0.0,0.0,0.0,0.0,0.0,0.021714417,0.54960555,2.776812,0.0,0.0,0.0,0.0,0.0,0.0
47905311,0.0,0.0,0.0,38.380444,-36.784084,137.5745,0.5000192,-0.50148535,-0.25927502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5371,101.60978,5.1843486,0.0025425327,0.0025468112,0.0027984797,0.0,0.0,0.0,0.0,0.0,0.0,0.022349754,0.6027333,2.9671216,0.0,0.0,0.0,0.0,0.0,0.0
48106069,0.0,0.0,0.0,40.567085,-40.33234,146.67761,0.47855031,-0.4990324,-0.2226441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.538315,101.557655,5.374014,0.0025428198,0.0025458126,0.0027986225,0.0,0.0,0.0,0.0,0.0,0.0,0.022259919,0.61048734,2.937195,0.0,0.0,0.0,0.0,0.0,0.0
48306891,0.0,0.0,0.0,43.147636,-44.418476,156.92395,0.4437945,-0.5063378,-0.23190671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.55408,101.52231,5.6072407,0.0025431574,0.0025450347,0.002798754,0.0,0.0,0.0,0.0,0.0,0.0,0.022457682,0.6483166,3.084956,0.0,0.0,0.0,0.0,0.0,0.0
48515691,0.0,0.0,0.0,45.54707,-48.305645,167.06958,0.45522955,-0.49166974,-0.25977367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.552536,101.47743,5.860152,0.0025436361,0.002544197,0.0027988087,0.0,0.0,0.0,0.0,0.0,0.0,0.022751708,0.6457195,3.0436354,0.0,0.0,0.0,0.0,0.0,0.0
48716495,0.0,0.0,0.0,48.235306,-52.54379,177.06342,0.41007867,-0.5060735,-0.2323723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.57473,101.45899,6.1450176,0.0025442976,0.0025436229,0.00279846,0.0,0.0,0.0,0.0,0.0,0.0,0.022011572,0.6202224,2.902482,0.0,0.0,0.0,0.0,0.0,0.0
48917331,0.0,0.0,0.0,51.008133,-57.01426,187.94434,0.53871167,-0.38245925,-0.1906853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.57746,101.42461,6.4900827,0.0025447768,0.0025425395,0.0027902902,0.0,0.0,0.0,0.0,0.0,0.0,0.023658983,0.73546565,3.4813383,0.0,0.0,0.0,0.0,0.0,0.0
49118101,0.0,0.0,0.0,53.44536,-61.065437,198.48236,0.5868182,-0.21631496,-0.28102756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.577354,101.39387,6.833042,0.0025536553,0.002554869,0.0027195334,0.0,0.0,0.0,0.0,0.0,0.0,0.025271432,0.7105185,3.4200711,0.0,0.0,0.0,0.0,0.0,0.0
49326917,0.0,0.0,0.0,55.549038,-64.9662,0.763916,0.54640067,-0.2809344,-0.4015825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.53695,101.32922,8.00064,0.0025595112,0.0025706226,0.0026301895,0.0,0.0,0.0,0.0,0.0,0.0,0.03013131,0.7484247,4.6393743,0.0,0.0,0.0,0.0,0.0,0.0
49527718,0.0,0.0,0.0,57.704067,-68.87118,-0.43492126,0.41868523,-0.40831217,-0.4699808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.50028,101.27456,4.4997444,0.0025629934,0.0025692082,0.0026005092,0.0,0.0,0.0,0.0,0.0,0.0,0.030269276,0.7447983,7.2754087,0.0,0.0,0.0,0.0,0.0,0.0
49728499,0.0,0.0,0.0,59.787785,-72.51646,0.23667908,0.14785524,-0.53787214,-0.50667953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.473915,101.235344,4.487832,0.0025744103,0.0025593704,0.0025946284,0.0,0.0,0.0,0.0,0.0,0.0,0.02822037,0.79162955,4.0285616,0.0,0.0,0.0,0.0,0.0,0.0
49929321,0.0,0.0,0.0,61.902905,-76.32114,0.48620605,-0.043610334,-0.5964888,-0.47347867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.44068,101.19277,4.4408665,0.0025842157,0.0025492623,0.0025810876,0.0,0.0,0.0,0.0,0.0,0.0,0.029095577,0.67284054,4.0986114,0.0,0.0,0.0,0.0,0.0,0.0
50130072,0.0,0.0,0.0,63.865692,-79.95059,0.66845703,-0.13483876,-0.5788982,-0.446037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.41794,101.161194,4.3814764,0.0025851747,0.0025462774,0.0025760727,0.0,0.0,0.0,0.0,0.0,0.0,0.026838236,0.8598629,3.8749454,0.0,0.0,0.0,0.0,0.0,0.0
50338907,0.0,0.0,0.0,66.23944,-84.24415,0.8543701,-0.2174252,-0.55884844,-0.4371794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.4108,101.14187,4.336005,0.0025891757,0.0025436545,0.002575091,0.0,0.0,0.0,0.0,0.0,0.0,0.024671186,0.9328175,3.5718536,0.0,0.0,0.0,0.0,0.0,0.0
50540476,0.0,0.0,0.0,68.1424,-87.95703,1.5534515,-0.30368674,-0.5274163,-0.4293383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.38051,101.10814,4.275142,0.0025859054,0.0025420531,0.0025685816,0.0,0.0,0.0,0.0,0.0,0.0,0.026801707,1.0460165,4.1328936,0.0,0.0,0.0,0.0,0.0,0.0
50742137,0.0,0.0,0.0,70.400215,-92.08128,1.4745789,-0.30082715,-0.5367489,-0.40528768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.38049,101.098,4.2513976,0.0025840292,0.0025419684,0.002565248,0.0,0.0,0.0,0.0,0.0,0.0,0.025833331,0.83294487,3.5141754,0.0,0.0,0.0,0.0,0.0,0.0
