timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
33704512,-0.3932031,0.016858732,-0.011583861,0.9192242,-0.4329799,0.18005854,0.12158819,-0.4774351,0.24237713,3.1535275,1.2375492e-05,2.9213963e-06,-9.846476e-05,-0.00025759777,-0.0009964673,0.0010878792,0.15567796,-0.017270213,0.5137006,0.033446368,0.08805817,0.02842466,0.0,0.0,2.4076522e-08,0.0001683779,0.0020797732,0.00018162868,5.3334134e-06,5.541756e-06,4.4634948e-05,0.007355437,0.0074053,0.012666868,0.014048136,0.014109184,0.064602286,1.5285403e-11,1.5193787e-11,1.1327463e-10,5.506791e-08,6.1991976e-08,5e-08,9.056315e-06,5.4291518e-06,0.00010453375,1.1106112e-05,9.808099e-06,0.00010483177,0.0,0.0,611,0.16780142,0.2541698,0.17249529,0.0,0.0097390795,0.015900118,0.0,0.0,0.0,-0.004244,0,0,0,165,24,0,0,0
33905329,-0.39476404,0.016523292,-0.010573608,0.9185731,-0.38110575,0.13405164,0.1173755,-0.38566044,0.18805559,3.154395,1.1040921e-05,2.441752e-06,-9.8369244e-05,-0.00023602277,-0.0010012836,0.0010940176,0.1550053,-0.01725564,0.51321596,0.032823693,0.08755728,0.02907798,0.0,0.0,1.8850415e-08,0.00015138857,0.0019456386,0.00018180144,5.148363e-06,5.351816e-06,4.4871267e-05,0.0063543227,0.0063893087,0.012710286,0.011824285,0.011866091,0.06525866,1.4925249e-11,1.4850883e-11,1.1202189e-10,5.4871816e-08,6.172659e-08,5e-08,8.9717605e-06,5.3899967e-06,0.00010430319,1.102436e-05,9.695835e-06,0.00010461918,0.0,0.0,611,0.15391679,0.25545776,0.15894061,0.0,0.007902273,0.030350849,0.0,0.0,0.0,-0.004227,0,0,0,165,24,0,0,0
34106096,-0.3971901,0.016073853,-0.009829065,0.917543,-0.343722,0.11315661,0.12184169,-0.33195287,0.15209313,3.1717784,1.00959605e-05,2.1570509e-06,-9.905787e-05,-0.00021890886,-0.0010076752,0.0011007866,0.15449594,-0.01720491,0.51261437,0.032342058,0.08710454,0.029709531,0.0,0.0,1.871891e-08,0.00014437015,0.0019645959,0.00018206402,5.057312e-06,5.261733e-06,4.5099223e-05,0.005822858,0.005856788,0.01273151,0.010485581,0.010518066,0.06582173,1.469272e-11,1.4626089e-11,1.1082465e-10,5.472224e-08,6.149298e-08,5e-08,8.894931e-06,5.351459e-06,0.00010408371,1.09546645e-05,9.599173e-06,0.00010441634,0.0,0.0,611,0.14492635,0.25655746,0.14093913,0.0,0.0067827622,0.002272935,0.0,0.0,0.0,-0.00426,0,0,0,165,24,0,0,0
34315703,-0.39918685,0.016091477,-0.009286944,0.91668135,-0.31632233,0.09102592,0.11742516,-0.300126,0.12863907,3.1839907,9.360435e-06,1.8749014e-06,-9.938827e-05,-0.0002058008,-0.0010097066,0.00110733,0.15413098,-0.01713881,0.5122592,0.031991158,0.086810224,0.030104937,0.0,0.0,1.671095e-08,0.00013578954,0.001961328,0.00018245839,5.0190815e-06,5.218343e-06,4.5396682e-05,0.005575953,0.0056105377,0.012776155,0.009710577,0.009739095,0.06667257,1.4527443e-11,1.4463951e-11,1.0967095e-10,5.4595965e-08,6.1276275e-08,5.0000036e-08,8.82306e-06,5.313511e-06,0.00010387303,1.08915565e-05,9.511445e-06,0.000104220904,0.0,0.0,611,0.13946208,0.25821033,0.10728073,0.0,0.006069761,0.016089644,0.0,0.0,0.0,-0.004261,0,0,0,165,24,0,0,0
34516474,-0.40011463,0.015837621,-0.009022147,0.9162839,-0.3093091,0.08582521,0.105265595,-0.27942476,0.1128015,3.1694074,8.86849e-06,1.5440256e-06,-9.903002e-05,-0.00019987264,-0.001007665,0.0011185019,0.15372331,-0.01706763,0.51210797,0.03164304,0.08659151,0.030358352,0.0,0.0,1.819423e-08,0.000139355,0.0019886587,0.0001825096,4.9963687e-06,5.1951356e-06,4.5596596e-05,0.005431636,0.0054673655,0.0127661675,0.009131452,0.009158108,0.067115314,1.4390711e-11,1.4326172e-11,1.0842383e-10,5.4478424e-08,6.105299e-08,5.0000036e-08,8.747693e-06,5.271531e-06,0.000103648104,1.0828553e-05,9.422609e-06,0.000104013016,0.0,0.0,611,0.1352389,0.25906622,0.29313463,0.0,0.005574938,0.011710395,0.0,0.0,0.0,-0.004282,0,0,0,165,24,0,0,0
34717331,-0.40263987,0.01618163,-0.00886236,0.9151725,-0.29832214,0.06974162,0.10127616,-0.26552904,0.098517165,3.1684866,8.422495e-06,1.4330349e-06,-9.985119e-05,-0.00019275415,-0.0010152323,0.0011337277,0.15334257,-0.017020792,0.51162803,0.03133331,0.08623832,0.030884368,0.0,0.0,1.706852e-08,0.00014527408,0.0020228527,0.00018282088,4.9867926e-06,5.1785437e-06,4.585097e-05,0.0053650537,0.005402375,0.012737196,0.008725696,0.008751785,0.06743919,1.4273317e-11,1.4208238e-11,1.0731746e-10,5.4371995e-08,6.085239e-08,5.0000036e-08,8.682442e-06,5.2345144e-06,0.00010344868,1.0772463e-05,9.344774e-06,0.000103826635,0.0,0.0,611,0.13220243,0.25969058,0.16589671,0.0,0.005356681,0.031681404,0.0,0.0,0.0,-0.004235,0,0,0,165,24,0,0,0
34918930,-0.40492368,0.016484233,-0.009051093,0.9141571,-0.31403455,0.07460359,0.100116506,-0.29312682,0.1018164,3.181896,8.407055e-06,1.4073031e-06,-0.0001004934,-0.00019481755,-0.0010223765,0.0011437613,0.1528898,-0.016949289,0.51113904,0.030982073,0.085910946,0.031378295,0.0,0.0,1.8100938e-08,0.00015621092,0.002263485,0.00018323163,5.059861e-06,5.2479236e-06,4.6138335e-05,0.005789563,0.0058363,0.012694624,0.009680293,0.009714882,0.067685805,1.4254138e-11,1.4181936e-11,1.062804e-10,5.4304202e-08,6.068111e-08,5.0000036e-08,8.623389e-06,5.1980414e-06,0.00010326582,1.0726373e-05,9.280602e-06,0.0001036562,0.0,0.0,739,0.13926657,0.26016495,0.17446348,0.0,0.00029066004,0.0013435314,0.0,0.0,0.0,-0.004227,0,0,0,165,24,0,0,0
35127741,-0.40747726,0.016562045,-0.0092968205,0.9130179,-0.3521851,0.09320322,0.09115422,-0.37068182,0.12059003,3.1656399,8.767897e-06,1.6731718e-06,-0.00010134113,-0.00020607447,-0.0010379512,0.0011677407,0.15250227,-0.016897982,0.5108042,0.03077586,0.085652635,0.031834375,0.0,0.0,2.4981102e-08,0.00021620635,0.0029820588,0.00018359147,5.2176497e-06,5.4096213e-06,4.6423516e-05,0.0067726816,0.0068427045,0.012548178,0.012464169,0.012524013,0.06713278,1.432495e-11,1.4238069e-11,1.0519422e-10,5.4266735e-08,6.051871e-08,5e-08,8.563739e-06,5.157599e-06,0.00010308309,1.0685238e-05,9.223543e-06,0.000103487466,0.0,0.0,739,0.15807651,0.25909993,0.27644235,0.0,0.00037070375,0.0058932137,0.0,0.0,0.0,-0.004215,0,0,0,165,24,0,0,0
35328513,-0.41059208,0.017522587,-0.009853912,0.91159755,-0.40677196,0.10513508,0.09540179,-0.46010992,0.14375587,3.194155,9.3123945e-06,2.0182683e-06,-0.00010246974,-0.00022225913,-0.0010601347,0.0011785638,0.15192236,-0.016851913,0.51027095,0.030423542,0.08526712,0.03254358,0.0,0.0,3.634838e-08,0.0002655321,0.003584018,0.00018416785,5.370926e-06,5.5549103e-06,4.6797562e-05,0.0078102034,0.007900568,0.012503227,0.015821798,0.01591803,0.067348205,1.4391743e-11,1.4292363e-11,1.0428609e-10,5.423217e-08,6.037741e-08,5.0000036e-08,8.512628e-06,5.1221523e-06,0.0001029328,1.0649944e-05,9.175497e-06,0.00010334867,0.0,0.0,739,0.17815675,0.25951532,0.24342078,0.0,0.0004524248,0.008806361,0.0,0.0,0.0,-0.004243,0,0,0,165,24,0,0,0
35529297,-0.41392478,0.018039685,-0.010191164,0.9100753,-0.45756978,0.11985025,0.10164013,-0.55770224,0.1678332,3.226592,9.711589e-06,2.3449797e-06,-0.00010384523,-0.0002327483,-0.0010792951,0.0011899045,0.15145105,-0.01678855,0.5096956,0.030115731,0.08490663,0.033170402,0.0,0.0,5.1872924e-08,0.0003314427,0.0041889152,0.000184732,5.5252826e-06,5.7077486e-06,4.714169e-05,0.008936165,0.009053685,0.012214754,0.019956388,0.02010519,0.06545319,1.4455551e-11,1.4344146e-11,1.03383364e-10,5.419592e-08,6.023402e-08,5e-08,8.462722e-06,5.0865374e-06,0.00010278816,1.0614265e-05,9.129505e-06,0.00010321359,0.0,0.0,739,0.20015389,0.25583822,0.25454915,0.0,0.0005577672,0.030857068,0.0,0.0,0.0,-0.004259,0,0,0,165,24,0,0,0
35730136,-0.41749096,0.018228723,-0.010449893,0.9084382,-0.5075998,0.1338945,0.107656,-0.6698923,0.19433041,3.2611628,1.0152527e-05,2.7497058e-06,-0.000105318104,-0.0002449269,-0.0011020453,0.0012021422,0.15099517,-0.016734436,0.50917965,0.02984123,0.08456032,0.033812325,0.0,0.0,7.252793e-08,0.00039308277,0.0047480618,0.00018542814,5.6816357e-06,5.8687997e-06,4.7554637e-05,0.010159326,0.010312313,0.012202918,0.02499628,0.025219152,0.06585066,1.451711e-11,1.439439e-11,1.0256993e-10,5.415861e-08,6.0098316e-08,5.0000036e-08,8.41469e-06,5.051991e-06,0.00010265834,1.058144e-05,9.0858175e-06,0.0001030931,0.0,0.0,739,0.224088,0.25661382,0.238395,0.0,0.0006658737,0.006643545,0.0,0.0,0.0,-0.00422,0,0,0,165,24,0,0,0
35938891,-0.42091244,0.019525615,-0.011252761,0.90682125,-0.58145154,0.14599916,0.11742972,-0.80106807,0.22820786,3.3192122,1.06650605e-05,3.098706e-06,-0.00010671593,-0.0002581888,-0.0011231559,0.0012068327,0.15044431,-0.016661959,0.5086001,0.029468572,0.08417768,0.0344771,0.0,0.0,1.429427e-07,0.0005325877,0.0056732385,0.00018632192,5.8427822e-06,6.018939e-06,4.8005342e-05,0.011540588,0.011723688,0.0122112,0.031329334,0.03165676,0.066507995,1.4579744e-11,1.4446422e-11,1.0179856e-10,5.4119738e-08,5.996453e-08,5.000007e-08,8.367949e-06,5.017845e-06,0.00010253674,1.0549426e-05,9.043931e-06,0.00010297921,0.0,0.0,739,0.2509703,0.25789145,0.37698215,0.0,0.00079208903,0.038762655,0.0,0.0,0.0,-0.004265,0,0,0,165,24,0,0,0
36139701,-0.42693037,0.020910643,-0.012104812,0.9039617,-0.66397375,0.15907255,0.13163348,-0.9677512,0.26133633,3.388014,1.1590451e-05,3.9500314e-06,-0.00010984909,-0.00028107158,-0.0011680365,0.0012279503,0.14944726,-0.016660392,0.50731075,0.028822899,0.08332624,0.035870288,0.0,0.0,1.5859669e-07,0.00064272655,0.0067951116,0.00018714547,5.997381e-06,6.1668816e-06,4.842353e-05,0.012962245,0.013187167,0.012047065,0.03858089,0.039041456,0.065687485,1.4634365e-11,1.4491402e-11,1.0105478e-10,5.4078544e-08,5.983152e-08,5.0000036e-08,8.322001e-06,4.9835644e-06,0.00010242372,1.0517474e-05,9.00386e-06,0.00010287196,0.0,0.0,739,0.27860788,0.2562957,0.48813948,0.0,0.0009626897,0.0023623656,0.0,0.0,0.0,-0.004255,0,0,0,165,24,0,0,0
36341319,-0.43308204,0.021609077,-0.012710979,0.90100586,-0.7403573,0.1744406,0.14921613,-1.1542201,0.29419947,3.470381,1.24355e-05,4.826461e-06,-0.00011295434,-0.00030229404,-0.0012129899,0.0012445577,0.14859554,-0.016635451,0.50624925,0.028283026,0.0825983,0.03710232,0.0,0.0,2.0570447e-07,0.00071117986,0.0075506577,0.00018783659,6.148873e-06,6.3213733e-06,4.8878406e-05,0.014470023,0.014753316,0.011903615,0.047098137,0.047734503,0.06499227,1.4679438e-11,1.4527228e-11,1.0029398e-10,5.4029904e-08,5.968937e-08,5e-08,8.270803e-06,4.945327e-06,0.00010231323,1.0482991e-05,8.960948e-06,0.000102765494,0.0,0.0,739,0.3079491,0.25493583,0.34980738,0.0,0.0011385693,0.06630028,0.0,0.0,0.0,-0.004237,0,0,0,165,24,0,0,0
36542117,-0.43972287,0.023771036,-0.013600838,0.8977158,-0.84926546,0.18301103,0.17884426,-1.3678926,0.32596496,3.570141,1.3310376e-05,5.806694e-06,-0.00011641761,-0.0003230313,-0.0012612093,0.0012603767,0.1476966,-0.0166381,0.50507504,0.02770149,0.08178658,0.038408317,0.0,0.0,2.2144891e-07,0.0007528897,0.008617343,0.00018878629,6.300987e-06,6.45615e-06,4.939829e-05,0.016077146,0.016403114,0.0116728535,0.057053834,0.05790811,0.06345611,1.472803e-11,1.4569025e-11,9.9652016e-11,5.3983467e-08,5.95628e-08,5.0000036e-08,8.225721e-06,4.9113255e-06,0.000102222315,1.0451495e-05,8.924044e-06,0.00010267477,0.0,0.0,739,0.3390604,0.25190496,0.62006605,0.0,0.001361578,0.038978662,0.0,0.0,0.0,-0.004239,0,0,0,165,24,0,0,0
36750863,-0.44789407,0.024975102,-0.0147028705,0.89361686,-0.96072006,0.19191556,0.21105795,-1.630836,0.3641338,3.7118347,1.44458245e-05,6.951281e-06,-0.00012039207,-0.00034994681,-0.0013181083,0.0012703394,0.14656806,-0.016649129,0.50377446,0.02695166,0.080820665,0.03989656,0.0,0.0,2.1622631e-07,0.0007533092,0.009519907,0.00018977071,6.458929e-06,6.6146818e-06,5.0142233e-05,0.017849987,0.018236035,0.011507922,0.06900681,0.07013705,0.062399518,1.4773415e-11,1.4609359e-11,9.906667e-11,5.3933856e-08,5.944081e-08,5e-08,8.180484e-06,4.8773777e-06,0.00010214403,1.0420046e-05,8.888538e-06,0.000102593374,0.0,0.0,739,0.3730199,0.24979895,0.57288563,0.0,0.0016314547,0.084471256,0.0,0.0,0.0,-0.004293,0,0,0,165,24,0,0,0
36951688,-0.4549814,0.025466587,-0.015736565,0.8899977,-1.0870334,0.20854752,0.23684509,-1.9219545,0.4189172,3.8445773,1.5736034e-05,7.89867e-06,-0.00012379498,-0.0003788706,-0.001365918,0.0012809066,0.14524439,-0.016638936,0.5025435,0.02601994,0.07982948,0.041198626,0.0,0.0,2.2370206e-07,0.00079805555,0.011277312,0.00019069151,6.6085026e-06,6.7721135e-06,5.0804498e-05,0.01966339,0.020107692,0.01164836,0.08231385,0.08377522,0.06395003,1.4807546e-11,1.4639538e-11,9.848696e-11,5.3877567e-08,5.9315777e-08,5.0000036e-08,8.129577e-06,4.8394945e-06,0.00010206919,1.038678e-05,8.85025e-06,0.00010251201,0.0,0.0,739,0.40754026,0.25288343,0.7891038,0.0,0.0018913267,0.088717155,0.0,0.0,0.0,-0.004268,0,0,0,165,24,0,0,0
37152503,-0.4650575,0.027449453,-0.016787345,0.8846956,-1.2471949,0.19520451,0.26670444,-2.2812989,0.44004,4.010747,1.7129969e-05,9.609292e-06,-0.00012925015,-0.00040888015,-0.001440577,0.0013023287,0.14388159,-0.01676611,0.50089705,0.025131196,0.0785046,0.042989764,0.0,0.0,3.390352e-07,0.0009152514,0.013106636,0.00019180468,6.7580936e-06,6.9158823e-06,5.15268e-05,0.021574933,0.022067232,0.011673156,0.09742271,0.09926312,0.0644305,1.4842032e-11,1.4672612e-11,9.799531e-11,5.3822678e-08,5.9205046e-08,5.0000036e-08,8.083416e-06,4.8052643e-06,0.000102010534,1.0355115e-05,8.817057e-06,0.00010244275,0.0,0.0,739,0.44349274,0.25383162,0.8431855,0.0,0.002243098,0.080560684,0.0,0.0,0.0,-0.004253,0,0,0,165,24,0,0,0
37361324,-0.4721894,0.030815242,-0.018487465,0.8807644,-1.4225627,0.18962501,0.31049088,-2.6672966,0.4663257,4.1942024,1.834238e-05,1.0984429e-05,-0.00013374248,-0.00043457953,-0.0015015821,0.0013100747,0.1426768,-0.016844993,0.4996276,0.024312433,0.07740199,0.044392314,0.0,0.0,4.0262051e-07,0.0010137528,0.015022333,0.00019361777,6.9123143e-06,7.0463902e-06,5.205293e-05,0.023652973,0.024174498,0.0116266925,0.1152078,0.11747417,0.06413476,1.4886963e-11,1.4718435e-11,9.762487e-11,5.3775143e-08,5.911828e-08,5.0000036e-08,8.047483e-06,4.7711133e-06,0.000101965474,1.0328214e-05,8.789488e-06,0.000102386,0.0,0.0,739,0.48237118,0.25324842,1.0256191,0.0,0.0026574582,0.07020065,0.0,0.0,0.0,-0.004232,0,0,16,165,24,0,0,0
37562163,-0.480687,0.031965684,-0.018750813,0.8761089,-1.5963731,0.16691115,0.3485782,-3.0837815,0.48516145,4.395052,1.9536234e-05,1.2360366e-05,-0.00013808046,-0.0004581185,-0.0015600444,0.0013120137,0.14148748,-0.016926827,0.49855173,0.023501698,0.07632924,0.045552578,0.0,0.0,4.314477e-07,0.0011335713,0.01653371,0.00019492391,7.071444e-06,7.2038797e-06,5.2903277e-05,0.025764517,0.026308417,0.01169526,0.13448761,0.13721249,0.064555295,1.4924097e-11,1.4757815e-11,9.725917e-11,5.372459e-08,5.90344e-08,5e-08,8.0104455e-06,4.732716e-06,0.00010192641,1.0300918e-05,8.761775e-06,0.000102332495,0.0,0.0,739,0.5212486,0.25407735,0.99203056,0.0,0.0030215215,0.10194409,0.0,0.0,0.0,-0.004229,0,0,0,165,24,0,0,0
