timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
33003680,0,0.0,0.0,0.0,0.0,3.095798,1.4557046e-05,2.672451e-06,0.0,-0.34706536,0.12143657,0.11892346,0.088581786,0.0036392612,0.0006681127,0.0,0.6640846,-0.9346621,0.27229816,-2.3398426,0.0,0.1,-0.11892346,0.12044488,0.24819623,0.10219162,0.11103051,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33107672,0,0.0,0.0,0.0,0.0,3.1036124,1.4557046e-05,2.672451e-06,0.0,-0.35420084,0.1296755,0.11863011,0.087729685,0.0036392612,0.0006681127,0.0,-0.19480157,-0.08616217,0.1035823,-2.3416452,0.0,0.1,-0.11863011,0.1292526,0.249729,0.106711954,0.111473285,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33212512,0,0.0,0.0,0.0,0.0,3.1132195,1.4557046e-05,2.672451e-06,0.0,-0.36043665,0.13249923,0.11881506,0.08908312,0.0036392612,0.0006681127,0.0,0.11223011,-0.31743363,0.12265139,-2.3403752,0.0,0.1,-0.11881506,0.13850154,0.25107053,0.11118388,0.11186471,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33308534,0,0.0,0.0,0.0,0.0,3.1252856,1.4557046e-05,2.672451e-06,0.0,-0.3752235,0.13806325,0.1194857,0.09389758,0.0036392612,0.0006681127,0.0,-0.15741348,0.17936859,0.07186823,-2.3386228,0.0,0.1,-0.1194857,0.14745884,0.2515761,0.115310974,0.11200749,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33414104,0,0.0,0.0,0.0,0.0,3.138283,1.4557046e-05,2.672451e-06,0.0,-0.3953158,0.14229386,0.12032648,0.09813872,0.0036392612,0.0006681127,0.0,-0.14502105,0.29947105,-0.02680725,-2.3369648,0.0,0.1,-0.12032648,0.157771,0.25279674,0.11987696,0.11231985,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33518891,0,0.0,0.0,0.0,0.0,3.150574,1.4557046e-05,2.672451e-06,0.0,-0.41747037,0.15168712,0.119272865,0.09943789,0.0036392612,0.0006681127,0.0,0.056207523,0.1538282,0.037128646,-2.3354266,0.0,0.1,-0.119272865,0.16871157,0.25404483,0.12452563,0.11261941,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33615693,0,0.0,0.0,0.0,0.0,3.1639898,1.4557046e-05,2.672451e-06,0.0,-0.44750747,0.15750381,0.122987576,0.10696249,0.0036392612,0.0006681127,0.0,-0.09225703,-0.34814543,0.030168511,-2.3338175,0.0,0.1,-0.122987576,0.17911762,0.25441366,0.12876521,0.11268317,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33720520,0,0.0,0.0,0.0,0.0,3.1769698,1.4557046e-05,2.672451e-06,0.0,-0.46100897,0.15640938,0.1245605,0.11030923,0.0036392612,0.0006681127,0.0,-0.3848036,-0.06508038,-0.09078823,-2.3320692,0.0,0.1,-0.1245605,0.16946444,0.25560322,0.122208975,0.11293895,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33816491,0,0.0,0.0,0.0,0.0,3.184564,1.4557046e-05,2.672451e-06,0.0,-0.45449972,0.14637269,0.12546872,0.108324066,0.0036392612,0.0006681127,0.0,-0.29657567,-0.16939795,-0.0039144116,-2.3299558,0.0,0.1,-0.12546872,0.16117783,0.2558788,0.11704614,0.11294565,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
33921298,0,0.0,0.0,0.0,0.0,3.1914885,1.4557046e-05,2.672451e-06,0.0,-0.43972948,0.13433747,0.12624678,0.10489731,0.0036392612,0.0006681127,0.0,-0.5503835,0.20811318,0.13685933,-2.3282142,0.0,0.1,-0.12624678,0.15541069,0.25689667,0.11357519,0.11313181,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34025300,0,0.0,0.0,0.0,0.0,3.1995237,1.4557046e-05,2.672451e-06,0.0,-0.4220826,0.1259745,0.12667562,0.102815986,0.0036392612,0.0006681127,0.0,-0.07854442,0.46679604,0.078706935,-2.3261795,0.0,0.1,-0.12667562,0.15071763,0.25778967,0.11097088,0.11327713,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34122119,0,0.0,0.0,0.0,0.0,3.205493,1.4557046e-05,2.672451e-06,0.0,-0.4052522,0.11241959,0.12432389,0.097001806,0.0036392612,0.0006681127,0.0,0.14172298,0.35839248,0.08908372,-2.3238585,0.0,0.1,-0.12432389,0.14631872,0.2579992,0.10877022,0.113219105,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34226122,0,0.0,0.0,0.0,0.0,3.2108228,1.4557046e-05,2.672451e-06,0.0,-0.37905705,0.09877578,0.123176776,0.09164355,0.0036392612,0.0006681127,0.0,0.19178623,0.016515967,0.072270565,-2.3212574,0.0,0.1,-0.123176776,0.14325616,0.2588171,0.107383125,0.113320716,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34323730,0,0.0,0.0,0.0,0.0,3.2165034,1.4557046e-05,2.672451e-06,0.0,-0.36581856,0.08459118,0.12091443,0.08673898,0.0036392612,0.0006681127,0.0,-0.25429702,-0.043419383,0.06013543,-2.3191583,0.0,0.1,-0.12091443,0.1401226,0.25893056,0.10608386,0.113221265,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34427702,0,0.0,0.0,0.0,0.0,3.2190125,1.4557046e-05,2.672451e-06,0.0,-0.3533627,0.07752116,0.11949065,0.07952489,0.0036392612,0.0006681127,0.0,-0.017949307,0.4786673,0.081784025,-2.3173428,0.0,0.1,-0.11949065,0.13808547,0.2596716,0.10541831,0.113295384,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34532496,0,0.0,0.0,0.0,0.0,3.216997,1.4557046e-05,2.672451e-06,0.0,-0.33116108,0.06830809,0.115964904,0.066656515,0.0036392612,0.0006681127,0.0,0.44915187,-0.19018966,0.021709064,-2.3154542,0.0,0.1,-0.115964904,0.13406125,0.2583301,0.1039095,0.11275614,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
