timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
32122851,-0.12394666,0.211562,0.5414618
32131651,-0.11761025,0.21475494,0.51937926
32142051,-0.10726597,0.19297616,0.5195541
32151652,-0.07468058,0.19105208,0.51330614
32162051,-0.06416374,0.1911977,0.52032435
32171651,-0.07069466,0.2096379,0.5346928
32182052,-0.06519308,0.18266925,0.5478447
32191652,-0.09425141,0.20281516,0.55728227
32202051,-0.08093986,0.21697026,0.53844756
32211652,-0.12793806,0.20386554,0.5198575
32222051,-0.11080218,0.19290335,0.5160016
32231652,-0.09116492,0.18437496,0.5430007
32242051,-0.0966482,0.17504564,0.53057456
32251661,-0.078701,0.19377707,0.55889255
32262051,-0.09470295,0.18793193,0.53937554
32271652,-0.0992685,0.17933072,0.56334335
32282051,-0.11165165,0.19178016,0.5506555
32302852,-0.11165165,0.19178016,0.5506555
32322852,-0.10028532,0.19304897,0.52301973
32334051,-0.11322796,0.1755553,0.5564846
32342852,-0.0912512,0.17341277,0.539579
32354051,-0.10272027,0.19384988,0.5631399
32362873,-0.11472532,0.18481182,0.56544507
32374051,-0.101052165,0.21014756,0.5609502
32382852,-0.11054151,0.22216013,0.5263392
32394058,-0.11882498,0.2097107,0.53954816
32402852,-0.12104004,0.1857166,0.52004665
32414051,-0.091902755,0.19105208,0.5137404
32422864,-0.07050014,0.18800473,0.542407
32434051,-0.08595696,0.19348583,0.5445087
32442869,-0.07004128,0.18836878,0.5606039
32454051,-0.075726405,0.2151918,0.54017335
32462851,-0.082343616,0.2226698,0.55112004
32474051,-0.087738775,0.22067289,0.5421881
32482851,-0.07822594,0.20912823,0.5093907
32493251,-0.08298236,0.21490055,0.52578944
32502852,-0.07822045,0.19823883,0.50960845
32513251,-0.06035404,0.19511871,0.5347225
32523652,-0.06035404,0.19511871,0.5347225
32534053,-0.06035404,0.19511871,0.5347225
32543652,-0.06035404,0.19511871,0.5347225
32554052,-0.101786345,0.20956509,0.5318351
32565251,-0.107453175,0.20009014,0.5121301
32574051,-0.09646466,0.17519127,0.53785336
32585251,-0.106983334,0.17867544,0.5307625
32594052,-0.10847887,0.18430215,0.5397956
32605252,-0.072096586,0.2117076,0.5474378
32614052,-0.078622036,0.21925844,0.56202394
32625251,-0.080291964,0.20659055,0.5641411
32634052,-0.087744266,0.23156227,0.54197043
32643661,-0.087747015,0.23700696,0.5418616
32645251,-0.079732455,0.2365337,0.51798844
32654051,-0.08166855,0.20549841,0.50955015
32665251,-0.07775976,0.19497308,0.5278779
32674051,-0.076539546,0.18912795,0.50792676
32685255,-0.08772231,0.18800473,0.54284126
32694061,-0.10475179,0.1700014,0.5509172
32705251,-0.116398916,0.17940353,0.567417
32714052,-0.10644367,0.20089103,0.5521634
32725251,-0.11538237,0.21334049,0.53938866
32734052,-0.09050266,0.19261213,0.5009228
32745261,-0.09050266,0.19261213,0.5009228
32755661,-0.09050266,0.19261213,0.5009228
32765252,-0.09050266,0.19261213,0.5009228
32775653,-0.09050266,0.19261213,0.5009228
32785251,-0.10429292,0.17036545,0.5691142
32794852,-0.114732645,0.19933097,0.5651548
32805251,-0.09919686,0.21933125,0.56618446
32814852,-0.12589738,0.20956509,0.53244305
32825251,-0.115657695,0.21312207,0.52847046
32835652,-0.083800994,0.19972609,0.4933252
32845251,-0.07654687,0.20364712,0.5076365
32856459,-0.05682333,0.20608088,0.5380573
32865252,-0.06510131,0.18274207,0.55148405
32876451,-0.08921784,0.19363144,0.5518743
32885252,-0.080943525,0.22422986,0.5383024
32896451,-0.09090424,0.21363173,0.5533383
32905251,-0.117509335,0.19667879,0.5233814
32916451,-0.08230181,0.18683979,0.48443726
32925268,-0.087984815,0.16237777,0.53243107
32936452,-0.089674875,0.1896376,0.5337498
32945251,-0.084365994,0.18067235,0.53926015
32954852,-0.08435868,0.16615316,0.5395504
32956452,-0.07710271,0.1664444,0.5539343
32965251,-0.09982829,0.19704282,0.54114413
32974865,-0.099834695,0.2097471,0.54089016
32976451,-0.094255075,0.21007474,0.55713713
32986052,-0.094255075,0.21007474,0.55713713
32996452,-0.094255075,0.21007474,0.55713713
33006852,-0.094255075,0.21007474,0.55713713
33016453,-0.09328822,0.16045366,0.5271386
33026067,-0.075790726,0.16067208,0.5376225
33036453,-0.046937905,0.1839381,0.5200352
33046051,-0.0652812,0.17533688,0.54435045
33056451,-0.050772943,0.18317892,0.5729731
33066052,-0.06415825,0.18030831,0.520542
33076451,-0.06957355,0.21823911,0.5108118
33086052,-0.06816064,0.19439061,0.49850228
33096451,-0.066019036,0.18201397,0.51509017
33106057,-0.043229133,0.20593527,0.5304311
33116457,-0.032802228,0.2023783,0.5338825
33126052,-0.07869368,0.17925791,0.5591828
33136461,-0.093970604,0.1921442,0.5684182
33146052,-0.08549444,0.1865903,0.5628508
33156451,-0.1116608,0.20992912,0.5502926
33166052,-0.10690254,0.20052698,0.5339664
33176456,-0.10027617,0.17490003,0.5233826
33186051,-0.09488467,0.18415652,0.53216934
33196452,-0.08967122,0.18237802,0.533895
33207652,-0.08967122,0.18237802,0.533895
33217252,-0.08967122,0.18237802,0.533895
33227652,-0.08967122,0.18237802,0.533895
33237252,-0.08438247,0.21334049,0.538607
33247651,-0.108394414,0.19889411,0.5431447
33257252,-0.104098685,0.19638754,0.50847644
33267651,-0.09506456,0.17675132,0.5250358
33277252,-0.062398378,0.19667879,0.5219917
33287660,-0.05039515,0.20934665,0.51961404
33297252,-0.06864668,0.20081823,0.5475687
33307651,-0.0686485,0.20444801,0.5474961
33317252,-0.05858869,0.2005998,0.5363899
33327651,-0.0675347,0.22756842,0.52332497
33337252,-0.08299151,0.23304951,0.52542657
33347651,-0.06621539,0.20727693,0.50730336
33357252,-0.08074351,0.19170736,0.5462344
33367651,-0.09460387,0.17348558,0.5433052
33377251,-0.08567798,0.18644468,0.555572
33387651,-0.08875532,0.18673593,0.5702164
33397251,-0.087441504,0.17733379,0.5539772
33407651,-0.096391186,0.211562,0.540767
33417252,-0.10550976,0.21660623,0.52085865
33428452,-0.10550976,0.21660623,0.52085865
33448452,-0.10550976,0.21660623,0.52085865
33459651,-0.07589714,0.1896376,0.53340244
33468451,-0.06529584,0.2043752,0.54376984
33479651,-0.06715114,0.19519152,0.5385356
33488451,-0.07916718,0.2079322,0.54040533
33499651,-0.0654867,0.21874878,0.53620076
33508463,-0.065940075,0.20749536,0.51822156
33519662,-0.052166,0.21475494,0.517729
33528451,-0.055783,0.19283055,0.5109724
33539663,-0.062213004,0.1931946,0.5293431
33548454,-0.05691327,0.2023783,0.5344905
33558851,-0.04816178,0.19704282,0.5398413
33568452,-0.06827043,0.1829605,0.5624891
33578851,-0.07721461,0.20629932,0.54949665
33588452,-0.10645282,0.21904002,0.55180055
33598851,-0.107271455,0.20386554,0.51933634
33608451,-0.08446143,0.18785912,0.5354757
33618851,-0.08481937,0.16941893,0.52128094
33628451,-0.084180616,0.17718817,0.5466116
33638851,-0.08707624,0.18125483,0.5684622
33648456,-0.08848,0.18695435,0.58113456
33659652,-0.08848,0.18695435,0.58113456
33669252,-0.08848,0.18695435,0.58113456
33679661,-0.08848,0.18695435,0.58113456
33690851,-0.09824283,0.19511871,0.5356779
33699652,-0.098413564,0.16956455,0.52890706
33710851,-0.08799762,0.18778631,0.53192306
33719651,-0.05355146,0.18415652,0.5311271
33730852,-0.088926055,0.16118175,0.5634456
33739652,-0.10467465,0.19911253,0.55397606
33759651,-0.094994746,0.22038165,0.5278042
33770851,-0.08278967,0.19689721,0.533431
33779666,-0.09851448,0.1876407,0.5249049
33790851,-0.07124713,0.21283083,0.5127838
33799651,-0.0654684,0.18245083,0.5369265
33810851,-0.034200493,0.19718845,0.54677266
33819663,-0.053009976,0.20274235,0.5526006
33830851,-0.07200482,0.21178041,0.5510771
33839651,-0.10477192,0.20992912,0.5501189
33850851,-0.09210643,0.23083417,0.50566334
33859652,-0.071706,0.21246679,0.49458686
33870851,-0.06462626,0.19809322,0.5019822
33879651,-0.07300517,0.19283055,0.51140666
33890852,-0.07300517,0.19283055,0.51140666
33900452,-0.07300517,0.19283055,0.51140666
33901260,-0.07300517,0.19283055,0.51140666
33910859,-0.07300517,0.19283055,0.51140666
33920451,-0.07177081,0.20288797,0.56035703
33922052,-0.08727077,0.20288797,0.5607479
33930851,-0.09462948,0.22430266,0.54228926
33940452,-0.09497827,0.1877135,0.52845734
33941294,-0.10186714,0.1877135,0.5286311
33950852,-0.08454405,0.16963735,0.5321991
33960452,-0.08422193,0.16807729,0.5449733
33962052,-0.08249971,0.16807729,0.54492986
33970852,-0.08744882,0.19185297,0.5536869
33980451,-0.08745248,0.19911253,0.5535418
33982051,-0.067336515,0.19867569,0.53118426
33990852,-0.05895761,0.20393835,0.5217597
34000451,-0.058960356,0.20938306,0.52165085
34002067,-0.066974916,0.20985632,0.5455242
34010852,-0.07750274,0.23148946,0.53807044
34020451,-0.07750457,0.23511924,0.53799784
34022051,-0.081040785,0.23504643,0.53444535
34030852,-0.079987645,0.19638754,0.50786847
34040451,-0.07998947,0.20001732,0.50779593
34042052,-0.09330835,0.20038137,0.5263403
34050851,-0.09655826,0.17874825,0.5341413
34060455,-0.09656741,0.19689721,0.5337784
34062051,-0.062031288,0.19697002,0.5365493
34070852,-0.069011934,0.19689721,0.53308356
34082051,-0.06324968,0.19918536,0.55657315
34090851,-0.05273832,0.21022037,0.5633737
34102051,-0.07247283,0.22956534,0.5325173
34110851,-0.07645876,0.2109795,0.5111307
34122052,-0.07645876,0.2109795,0.5111307
34132452,-0.07645876,0.2109795,0.5111307
34142052,-0.07645876,0.2109795,0.5111307
34151652,-0.08939773,0.18622626,0.5447407
34162051,-0.10112564,0.17377682,0.55803657
34171651,-0.080468185,0.19192578,0.55715257
34182051,-0.09918954,0.20481206,0.56647474
34191652,-0.10709889,0.22578993,0.5261797
34202051,-0.108761504,0.19860289,0.5285871
34211661,-0.10195525,0.18038112,0.52513695
34222064,-0.079796776,0.18201397,0.5154376
34231652,-0.050112512,0.19504589,0.53082246
34242051,-0.06362225,0.20978351,0.5417978
34251652,-0.059898835,0.20274235,0.5527743
34262054,-0.05654618,0.20266955,0.54904807
34273251,-0.08392909,0.22459391,0.5565863
34282052,-0.11566135,0.22038165,0.5283253
34293251,-0.092190884,0.21624218,0.5023142
34302051,-0.1001844,0.17497283,0.527022
34313252,-0.081105106,0.18052673,0.53189445
34322051,-0.080649905,0.18815035,0.5499463
34333251,-0.08920686,0.1718527,0.5523097
34342852,-0.08920686,0.1718527,0.5523097
34353252,-0.08920686,0.1718527,0.5523097
34362852,-0.08920686,0.1718527,0.5523097
34373251,-0.06612545,0.2109795,0.5108701
34382852,-0.071513295,0.19446342,0.5022285
34393295,-0.046939734,0.18756787,0.5199626
34402852,-0.053744156,0.20215988,0.52348554
34413251,-0.055236023,0.20052698,0.5326636
34422851,-0.06854941,0.19000165,0.5514257
34433251,-0.06511595,0.21178041,0.55090344
34442854,-0.055338774,0.22223294,0.52858883
34453263,-0.06622271,0.22179608,0.5070131
34462851,-0.06817162,0.21616937,0.49806687
34473251,-0.057368476,0.19475466,0.51643866
34482851,-0.054111246,0.20186864,0.5089279
34493260,-0.04313919,0.2096379,0.53399795
34502852,-0.10113479,0.19192578,0.55767375
34513251,-0.09768122,0.17377682,0.55794966
34522851,-0.07915803,0.18978323,0.54076815
34533251,-0.08596428,0.20800501,0.5442184
34542851,-0.105405174,0.1912705,0.5250061
34553251,-0.08034741,0.18157713,0.49360117
34562852,-0.054004833,0.1729031,0.51314783
34574052,-0.054004833,0.1729031,0.51314783
34594052,-0.054004833,0.1729031,0.51314783
34605252,-0.0768402,0.1920714,0.5643445
34614052,-0.09480388,0.20600808,0.5353734
34624451,-0.1068126,0.2042296,0.5375333
34634052,-0.0856563,0.19054241,0.48809093
34644466,-0.090036474,0.178457,0.5194101
34654052,-0.09144024,0.18415652,0.5320825
34664451,-0.065475725,0.19697002,0.5366362
34674051,-0.056632463,0.19170736,0.54562646
34684451,-0.059887856,0.18096359,0.5532097
34694059,-0.06184957,0.20074542,0.5437556
34704454,-0.07080474,0.24586299,0.5303277
34714052,-0.07301065,0.20371993,0.5111889
34724455,-0.07114255,0.18749507,0.51693124
34734052,-0.09664454,0.16778606,0.5307197
34744451,-0.07291156,0.18927357,0.51511866
34754052,-0.05141901,0.18992884,0.5473521
34764451,-0.05477533,0.19726126,0.5509331
34774059,-0.061394367,0.20836906,0.5618074
34784499,-0.07731553,0.22437547,0.54549444
34794051,-0.060732108,0.21660623,0.5197295
34805252,-0.060732108,0.21660623,0.5197295
34825268,-0.060732108,0.21660623,0.5197295
34836451,-0.06705205,0.18074517,0.54246527
34845267,-0.08073618,0.17718817,0.5465247
34856451,-0.07172218,0.19747968,0.5622856
34865261,-0.081022486,0.1987485,0.5351711
34876457,-0.084189765,0.19533713,0.54624873
34885251,-0.091359444,0.20600808,0.53528655
34896451,-0.09143109,0.16600755,0.5324453
34905252,-0.072900586,0.16749482,0.51555413
34916452,-0.041700665,0.13497229,0.5227043
34925252,-0.041069236,0.15726072,0.54774463
34936451,-0.04115918,0.1535581,0.54417783
34945252,-0.024127869,0.16793168,0.5361745
34956451,-0.024045246,0.18615346,0.539451
34965251,-0.07607336,0.17497283,0.52641404
34976451,-0.051497974,0.16444749,0.5442207
34985252,-0.03799189,0.15696949,0.5331001
34996451,-0.058921013,0.1313425,0.5232111
35005251,-0.049910665,0.15889359,0.538827
35015652,-0.0597851,0.15925762,0.5572846
35025252,-0.076638356,0.15591909,0.57234895
35036457,-0.076638356,0.15591909,0.57234895
35046052,-0.076638356,0.15591909,0.57234895
35056452,-0.076638356,0.15591909,0.57234895
35066052,-0.076646596,0.17225313,0.5720224
35067652,-0.055221383,0.17148864,0.53324413
35076451,-0.074394286,0.16949174,0.5246598
35086051,-0.07438605,0.15315765,0.5249864
35087660,-0.06554554,0.15333968,0.5338676
35096451,-0.05307064,0.14096306,0.5501949
35107669,-0.042941008,0.18074517,0.54185724
35116464,-0.039316688,0.18815035,0.54890406
35126051,-0.03932492,0.20448442,0.5485775
35127652,-0.04462923,0.2043752,0.5432487
35136453,-0.041368343,0.2042296,0.535883
35147651,-0.037922077,0.2005998,0.53586876
35156466,-0.066386126,0.18172275,0.5005325
35167651,-0.019927574,0.17261186,0.49772173
35176452,-0.036604602,0.1839381,0.5197747
35187663,-0.042283956,0.15221648,0.56791365
35196451,-0.073557355,0.14836824,0.5578497
35207651,-0.05476801,0.18274207,0.55122346
35216452,-0.06705388,0.18437496,0.54239273
35227651,-0.0758072,0.19334021,0.53696936
35236466,-0.049160294,0.17446317,0.50024337
35247660,-0.05409844,0.17646007,0.5094359
35258052,-0.05409844,0.17646007,0.5094359
35267652,-0.05409844,0.17646007,0.5094359
35278052,-0.05409844,0.17646007,0.5094359
35287651,-0.01864276,0.17363119,0.5486732
35297252,-0.069762304,0.18132764,0.57166725
35307651,-0.09452307,0.19533713,0.54650927
35317252,-0.06919548,0.1967516,0.5258048
35327651,-0.047029678,0.1838653,0.5163958
35338851,-0.035189863,0.15645982,0.5075376
35347651,-0.03687992,0.18371968,0.5088565
35358851,-0.031114003,0.17874825,0.532491
35367652,-0.05132175,0.17911229,0.55120915
35378851,-0.049460955,0.1774066,0.5566611
35387661,-0.039232235,0.20274235,0.5522532
35398852,-0.05225411,0.20742254,0.5142347
35407651,-0.047494028,0.19439061,0.49798116
35418852,-0.047398597,0.18720384,0.5017656
35427652,-0.07243257,0.1497099,0.5341138
35438851,-0.04012983,0.16208653,0.51665753
35447686,-0.07170937,0.17207111,0.5627936
35458851,-0.066308714,0.16317867,0.5719433
35467652,-0.08055081,0.173704,0.553876
35478852,-0.041366514,0.2005998,0.5359556
35488452,-0.041366514,0.2005998,0.5359556
35489253,-0.041366514,0.2005998,0.5359556
35498852,-0.041366514,0.2005998,0.5359556
35508452,-0.041366514,0.2005998,0.5359556
35509260,-0.041366514,0.2005998,0.5359556
35518851,-0.029623957,0.18401091,0.5232404
35528451,-0.03314553,0.15489976,0.5202683
35538851,-0.030836854,0.17533688,0.5434819
35548451,-0.047697425,0.18651749,0.558256
35558851,-0.032796737,0.19148892,0.53410023
35568451,-0.046486363,0.1988213,0.5379419
35578851,-0.037068952,0.19446342,0.50135994
35588452,-0.04200343,0.18920076,0.5106975
35598851,-0.041904338,0.17475441,0.5146273
35608453,-0.033061076,0.16949174,0.5236175
35618851,-0.051967815,0.18586221,0.5255883
35628451,-0.018829966,0.18074517,0.5412493
35638851,-0.04118114,0.19711564,0.54330695
35648450,-0.051694326,0.18971042,0.5364339
35658851,-0.05542689,0.21490055,0.52509457
35668452,-0.06312524,0.18157713,0.4931669
35678851,-0.0758825,0.16059928,0.53398305
35688451,-0.07578158,0.14252311,0.5379853
35690060,-0.072337136,0.14252311,0.5378984
35698852,-0.05308345,0.1663716,0.5496869
35708453,-0.052937556,0.15014675,0.55547255
35710056,-0.06843751,0.15014675,0.5558634
35719652,-0.06843751,0.15014675,0.5558634
35730052,-0.06843751,0.15014675,0.5558634
35739652,-0.06843751,0.15014675,0.5558634
35750051,-0.035109073,0.1783114,0.51074153
35759651,-0.06758621,0.14764015,0.5212821
35770051,-0.043289796,0.144156,0.5280254
35779661,-0.03136004,0.12045312,0.52273405
35790064,-0.012012739,0.14074463,0.5382344
35799652,-0.025511501,0.13370347,0.5496452
35810051,-0.035659425,0.1302193,0.5572572
35819652,-0.04601469,0.17377682,0.5566468
35830051,-0.024305925,0.15689668,0.52911335
35839651,-0.021404803,0.14194064,0.50748044
35850051,-0.017753037,0.09489895,0.5156158
35859652,0.020115614,0.13482668,0.5138622
35870051,0.03929035,0.1331938,0.52251923
35879651,0.012658088,0.12303252,0.55982566
35890051,-0.011823704,0.13000086,0.545731
35899652,-0.042548295,0.1302193,0.55743086
35910051,-0.02094594,0.14230467,0.5256774
35919666,-0.051955007,0.16045366,0.5260963
35930051,-0.0012906642,0.14513358,0.4850504
35939651,0.0010308204,0.14016216,0.50877184
35950852,0.0010308204,0.14016216,0.50877184
35970865,0.0010308204,0.14016216,0.50877184
35982051,-0.008300304,0.15548223,0.5487755
35990852,-0.032405857,0.14459285,0.5496012
36002051,-0.03975725,0.1514884,0.5314328
36010852,-0.026625581,0.15823829,0.5054645
36022051,-0.04039051,0.13282976,0.5063199
36030852,-0.039652668,0.12615263,0.5355802
36042051,-0.01386804,0.13156092,0.5330002
36050852,-0.025691386,0.12629826,0.5425115
36061251,-0.0052211327,0.1515612,0.5342037
36070851,-0.022254268,0.14081743,0.5421344
36081251,-0.009994022,0.19000165,0.54994917
36090852,-0.017613411,0.1821596,0.5211529
36101251,-0.034907226,0.14215906,0.5187461
36110854,0.013314858,0.14215906,0.5175301
36121251,-0.0068965484,0.1497827,0.536103
36130852,0.009953045,0.16038086,0.52089345
36141251,-0.0014059462,0.14459285,0.54881954
36150851,-0.008395736,0.162669,0.544991
36161251,-0.0072654686,0.15312125,0.5214729
36170852,-0.01724632,0.18245083,0.5357105
36182052,-0.01724632,0.18245083,0.5357105
36202052,-0.01724632,0.18245083,0.5357105
36213251,-0.010151947,0.13903895,0.54368645
36222069,-0.027089654,0.1211084,0.55540174
36233251,-0.029049532,0.13726044,0.54602015
36242051,-0.009794007,0.15747915,0.5578811
36253251,-0.010542827,0.18593502,0.5281854
36262052,-0.005415659,0.17319433,0.5264894
36273288,0.0041118236,0.13261133,0.4942726
36282051,0.0044715945,0.14742173,0.50853986
36293251,0.028683558,0.12934558,0.51193416
36302063,0.016761122,0.13852929,0.51751584
36313251,0.00838953,0.11874744,0.5272305
36322051,0.03277406,0.12259567,0.53746814
36333267,0.029329624,0.12259567,0.53755504
36342052,0.012112943,0.11170628,0.538207
36353253,0.013248704,0.09126916,0.5149067
36362051,0.0133294985,0.113120735,0.5181107
36373251,-0.00052354403,0.080379784,0.5154719
36382052,0.011852264,0.08244951,0.5278694
36393251,0.0059564253,0.11591855,0.56742334
36402853,0.0059564253,0.11591855,0.56742334
36413254,0.0059564253,0.11591855,0.56742334
36422852,0.0059564253,0.11591855,0.56742334
36433252,0.0059564253,0.11591855,0.56742334
36444451,-0.0018574896,0.12970963,0.5309128
36453252,-0.0106842825,0.10230416,0.52257574
36464451,0.0012381552,0.09312046,0.51699406
36473251,0.015184798,0.12230443,0.523345
36484451,0.023842685,0.12052593,0.52498376
36493252,0.025976963,0.122668475,0.5412813
36504451,0.006969304,0.1571151,0.5392499
36513251,0.028856123,0.15126997,0.51877755
36524451,0.011092466,0.13268414,0.4977383
36533251,0.014808558,0.14016216,0.50842446
36544451,0.02515101,0.1220132,0.50852674
36553252,0.042376842,0.1147536,0.5082376
36564451,0.014061849,0.117332995,0.54715323
36573252,-0.015165385,0.10829492,0.5498926
36584462,0.015461945,0.118893065,0.5343357
36593252,-0.008014008,0.13392189,0.56012905
36604451,-0.022070723,0.14096306,0.5494132
36613252,-0.0041753133,0.12742148,0.5073365
36624451,0.0075635784,0.118092164,0.49447602
36634852,0.0075635784,0.118092164,0.49447602
36644452,0.0075635784,0.118092164,0.49447602
36654052,0.0075635784,0.118092164,0.49447602
36654860,0.0075635784,0.118092164,0.49447602
36664452,0.0075635784,0.118092164,0.49447602
36674052,0.021314148,0.124883816,0.56139195
36684451,-0.006880078,0.11711457,0.53675616
36694052,0.011657741,0.10408265,0.52015525
36704452,0.010938201,0.07446184,0.49162063
36714077,0.0065470403,0.084155194,0.5225043
36724451,0.026848387,0.08023417,0.5074982
36734052,-0.40595546,0.07755089,0.5658267
36734857,0.03493213,0.07755089,0.55470914
36744451,0.044520274,0.09874718,0.524898
36754051,0.045342565,0.106662035,0.5575074
36755651,0.031564828,0.106662035,0.55785483
36764451,0.056435388,0.10408265,0.5190261
36774051,0.05647304,0.12045312,0.5205192
36775655,0.061639696,0.12045312,0.5203889
36784452,0.045549624,0.10727559,0.49737772
36794052,0.046103917,0.100452855,0.51935923
36795664,0.039215047,0.100452855,0.5195329
36804451,0.06260106,0.081721425,0.49017265
36814051,0.06310489,0.083936766,0.510153
36815665,0.07171598,0.083936766,0.50993586
36824451,0.06192782,0.095263,0.531815
36834052,0.06192965,0.0916332,0.5318876
36835656,0.061562564,0.091341965,0.5173301
36844452,0.069009386,0.07725965,0.53928304
36854052,0.06899291,0.109927796,0.5386299
36855656,0.065364935,0.109782174,0.5314379
36865252,0.065364935,0.109782174,0.5314379
36875666,0.065364935,0.109782174,0.5314379
36885252,0.065364935,0.109782174,0.5314379
36895651,0.06315352,0.078528486,0.51208156
36905252,0.06016795,0.07889253,0.53036535
36915651,0.051787212,0.07725965,0.5397173
36925251,0.039872095,0.07192418,0.54558927
36935651,0.04805099,0.10970937,0.5282328
36945252,0.048140932,0.11341197,0.5317996
36955662,0.05615275,0.1183834,0.50781757
36965252,0.07665778,0.07468026,0.5008885
36975653,0.06800172,0.07282896,0.4993223
36985251,0.08939884,0.08067102,0.5277712
36995664,0.0736722,0.07504431,0.5191724
37005251,0.09471322,0.060816374,0.5334991
37015651,0.10020016,0.0628861,0.5460704
37025252,0.05894591,0.08836746,0.550244
37035651,0.041169442,0.09519019,0.5286968
37045262,0.072938025,0.07446184,0.49005723
37055653,0.06811544,0.029344255,0.50383246
37065252,0.07573118,0.0444459,0.5324836
37075651,0.054875534,0.05518966,0.5255083
37085252,0.08848689,0.021398311,0.5599468
37096458,0.08848689,0.021398311,0.5599468
37106852,0.08848689,0.021398311,0.5599468
37116453,0.08848689,0.021398311,0.5599468
37126851,0.08744262,0.08956348,0.51853466
37136452,0.03197739,0.063863695,0.5058747
37146851,0.054152332,0.03282843,0.49682856
37156452,0.073774956,0.05333836,0.52324724
37166851,0.084754325,0.046588436,0.54860747
37176452,0.05860261,0.040888917,0.53662986
37186859,0.027778922,0.055553705,0.5444001
37196458,0.062032405,0.06992726,0.53596246
37206860,0.04955567,0.085933685,0.5195626
37216452,0.05618569,0.053047124,0.50912386
37226851,0.044261426,0.065860614,0.514633
37236462,0.08680937,0.07090485,0.49342173
37246851,0.10104596,0.0712689,0.51127124
37256451,0.060090818,0.049781375,0.52730656
37266851,0.056736324,0.053483978,0.5309602
37276451,0.07449998,0.072069794,0.55199945
37286851,0.07889846,0.047857262,0.521406
37296452,0.068381615,0.047711644,0.51438785
37306851,0.07136353,0.05460719,0.49595886
37316451,0.07872772,0.022303097,0.51463526
37326851,0.102269836,0.058164172,0.49146518
37347661,0.102269836,0.058164172,0.49146518
37367651,0.092489004,0.054971233,0.5136347
37378851,0.0872664,0.07489869,0.51154613
37387652,0.09229448,0.076604374,0.50592047
37398851,0.091940194,0.050904587,0.49187094
37407651,0.10721163,0.048907667,0.48241785
37418851,0.11465297,0.04571473,0.5041531
37427652,0.11475206,0.031268366,0.50808275
37438855,0.09974313,0.058892265,0.527946
37447651,0.10337294,0.055408087,0.5352105
37458051,0.10997551,0.07696842,0.52368313
37467652,0.1286106,0.053119935,0.5109393
37478065,0.12815356,0.049126096,0.49281487
37487661,0.08842045,0.01816364,0.4889715
37498051,0.095867276,0.0040813223,0.5109244
37507652,0.10710549,0.030217962,0.54654986
37518051,0.094544314,0.03163241,0.5268008
37527651,0.07955734,0.015698792,0.54753494
37538051,0.090057716,0.04851254,0.5539
37547652,0.08419453,0.064300545,0.5264082
37558051,0.0716425,0.047566026,0.5070222
37568453,0.0716425,0.047566026,0.5070222
37578852,0.0716425,0.047566026,0.5070222
37588458,0.0716425,0.047566026,0.5070222
37598852,0.13056132,0.05511685,0.519958
37610051,0.12712604,0.036967885,0.52040774
37618852,0.1138971,0.041034535,0.542519
37630051,0.10468676,0.046005964,0.5189712
37638852,0.11464199,0.06749348,0.50371766
37650051,0.12470912,0.049126096,0.49290174
37658864,0.11754677,0.045277875,0.48222986
37670051,0.12517348,0.03860076,0.5113164
